group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,182360,train,5,7,5 6 7,3,3076 385 2625,39 39 32,6086,1543760307.86,Sun Dec 02 2018 09:18:27 GMT-0500 (Eastern Standard Time)
A,182360,train,6,5,6 5,2,1838 332,37 32,2170,1543760313.046,Sun Dec 02 2018 09:18:33 GMT-0500 (Eastern Standard Time)
A,182360,train,5,2,5 4 3 2,4,2194 462 378 364,40 40 40 32,3398,1543760319.463,Sun Dec 02 2018 09:18:39 GMT-0500 (Eastern Standard Time)
A,182360,train,4,3,4 3,2,1093 372,40 32,1465,1543760323.944,Sun Dec 02 2018 09:18:43 GMT-0500 (Eastern Standard Time)
A,182360,train,8,1,8 9 1,3,1135 1292 334,40 37 32,2761,1543760329.721,Sun Dec 02 2018 09:18:49 GMT-0500 (Eastern Standard Time)
A,182360,train,9,3,9 1 2 3,4,2239 393 1294 358,37 37 38 32,4284,1543760337.022,Sun Dec 02 2018 09:18:57 GMT-0500 (Eastern Standard Time)
A,182360,train,5,2,5 4 3 2,4,990 354 343 302,40 40 40 32,1989,1543760342.027,Sun Dec 02 2018 09:19:02 GMT-0500 (Eastern Standard Time)
A,182360,train,4,3,4 3,2,845 284,40 32,1129,1543760346.171,Sun Dec 02 2018 09:19:06 GMT-0500 (Eastern Standard Time)
A,182360,train,6,9,6 7 8 9,4,1770 601 501 475,39 40 40 32,3347,1543760352.533,Sun Dec 02 2018 09:19:12 GMT-0500 (Eastern Standard Time)
A,182360,train,8,3,8 9 1 2 3,5,2113 1753 383 1095 430,40 37 37 38 32,5774,1543760361.322,Sun Dec 02 2018 09:19:21 GMT-0500 (Eastern Standard Time)
A,182360,train,9,3,9 1 2 3,4,3114 363 1020 383,37 37 38 32,4880,1543760369.227,Sun Dec 02 2018 09:19:29 GMT-0500 (Eastern Standard Time)
A,182360,train,5,3,5 4 3,3,1401 406 888,40 40 32,2695,1543760374.941,Sun Dec 02 2018 09:19:34 GMT-0500 (Eastern Standard Time)
A,182360,train,3,9,3 2 1 9,4,983 1030 330 297,40 39 39 32,2640,1543760380.604,Sun Dec 02 2018 09:19:40 GMT-0500 (Eastern Standard Time)
A,182360,train,6,8,6 7 8,3,1338 417 347,39 40 32,2102,1543760385.721,Sun Dec 02 2018 09:19:45 GMT-0500 (Eastern Standard Time)
A,182360,train,9,1,9 1,2,1797 309,37 32,2106,1543760390.842,Sun Dec 02 2018 09:19:50 GMT-0500 (Eastern Standard Time)
A,182360,train,1,7,1 9 8 7,4,1877 772 271 275,39 38 38 32,3195,1543760397.06,Sun Dec 02 2018 09:19:57 GMT-0500 (Eastern Standard Time)
A,182360,train,7,6,7 6,2,1768 349,37 32,2117,1543760402.194,Sun Dec 02 2018 09:20:02 GMT-0500 (Eastern Standard Time)
A,182360,train,6,1,6 7 8 9 1,5,1763 638 340 943 301,39 40 40 37 32,3985,1543760409.197,Sun Dec 02 2018 09:20:09 GMT-0500 (Eastern Standard Time)
A,182360,train,9,6,9 8 7 6,4,2161 360 1088 329,38 38 37 32,3938,1543760416.148,Sun Dec 02 2018 09:20:16 GMT-0500 (Eastern Standard Time)
A,182360,train,4,5,4 5,2,1269 349,38 32,1618,1543760420.782,Sun Dec 02 2018 09:20:20 GMT-0500 (Eastern Standard Time)
A,182360,train,5,4,5 4,2,1901 316,40 32,2217,1543760426.016,Sun Dec 02 2018 09:20:26 GMT-0500 (Eastern Standard Time)
A,182360,train,1,8,1 9 8,3,1704 626 404,39 38 32,2734,1543760431.764,Sun Dec 02 2018 09:20:31 GMT-0500 (Eastern Standard Time)
A,182360,train,8,2,8 9 1 2,4,1712 994 289 303,40 37 37 32,3298,1543760438.076,Sun Dec 02 2018 09:20:38 GMT-0500 (Eastern Standard Time)
A,182360,train,8,7,8 7,2,874 297,38 32,1171,1543760442.26,Sun Dec 02 2018 09:20:42 GMT-0500 (Eastern Standard Time)
A,182360,train,1,4,1 2 3 4,4,1489 681 274 251,37 38 38 32,2695,1543760447.969,Sun Dec 02 2018 09:20:47 GMT-0500 (Eastern Standard Time)
A,182360,train,6,8,6 7 8,3,1863 547 331,39 40 32,2741,1543760453.728,Sun Dec 02 2018 09:20:53 GMT-0500 (Eastern Standard Time)
A,182360,train,5,4,5 4,2,923 332,40 32,1255,1543760458,Sun Dec 02 2018 09:20:58 GMT-0500 (Eastern Standard Time)
A,182360,train,9,3,9 1 2 3,4,1642 1581 751 347,37 37 38 32,4321,1543760465.343,Sun Dec 02 2018 09:21:05 GMT-0500 (Eastern Standard Time)
A,182360,train,4,5,4 5,2,851 304,38 32,1155,1543760469.515,Sun Dec 02 2018 09:21:09 GMT-0500 (Eastern Standard Time)
A,182360,train,8,7,8 7,2,932 310,38 32,1242,1543760473.771,Sun Dec 02 2018 09:21:13 GMT-0500 (Eastern Standard Time)
A,182360,train,4,1,4 3 2 1,4,1504 304 863 335,40 40 39 32,3006,1543760479.794,Sun Dec 02 2018 09:21:19 GMT-0500 (Eastern Standard Time)
A,182360,train,8,5,8 7 6 5,4,842 998 301 270,38 37 37 32,2411,1543760485.22,Sun Dec 02 2018 09:21:25 GMT-0500 (Eastern Standard Time)
A,182360,train,7,3,7 6 5 4 3,5,2941 303 964 343 371,37 37 40 40 32,4922,1543760493.157,Sun Dec 02 2018 09:21:33 GMT-0500 (Eastern Standard Time)
A,182360,train,5,7,5 6 7,3,1461 310 370,39 39 32,2141,1543760498.313,Sun Dec 02 2018 09:21:38 GMT-0500 (Eastern Standard Time)
A,182360,train,3,6,3 4 5 6,4,1401 332 829 319,38 38 39 32,2881,1543760504.209,Sun Dec 02 2018 09:21:44 GMT-0500 (Eastern Standard Time)
A,182360,train,7,1,7 8 9 1,4,1783 337 866 288,40 40 37 32,3274,1543760510.501,Sun Dec 02 2018 09:21:50 GMT-0500 (Eastern Standard Time)
A,182360,train,6,7,6 7,2,1435 280,39 32,1715,1543760515.233,Sun Dec 02 2018 09:21:55 GMT-0500 (Eastern Standard Time)
A,182360,train,7,5,7 6 5,3,1631 284 270,37 37 32,2185,1543760520.434,Sun Dec 02 2018 09:22:00 GMT-0500 (Eastern Standard Time)
A,182360,train,8,1,8 9 1,3,1494 474 315,40 37 32,2283,1543760525.731,Sun Dec 02 2018 09:22:05 GMT-0500 (Eastern Standard Time)
A,182360,train,5,4,5 4,2,1402 306,40 32,1708,1543760530.453,Sun Dec 02 2018 09:22:10 GMT-0500 (Eastern Standard Time)
A,182360,train,8,1,8 9 1,3,1276 917 309,40 37 32,2502,1543760535.972,Sun Dec 02 2018 09:22:15 GMT-0500 (Eastern Standard Time)
A,182360,train,5,3,5 4 3,3,1790 276 329,40 40 32,2395,1543760541.381,Sun Dec 02 2018 09:22:21 GMT-0500 (Eastern Standard Time)
A,182360,train,4,7,4 5 6 7,4,1092 933 274 268,38 39 39 32,2567,1543760546.961,Sun Dec 02 2018 09:22:26 GMT-0500 (Eastern Standard Time)
A,182360,train,5,3,5 4 3,3,1378 266 281,40 40 32,1925,1543760551.905,Sun Dec 02 2018 09:22:31 GMT-0500 (Eastern Standard Time)
A,182360,train,9,6,9 8 7 6,4,2069 275 856 298,38 38 37 32,3498,1543760558.416,Sun Dec 02 2018 09:22:38 GMT-0500 (Eastern Standard Time)
A,182360,train,8,4,8 7 6 5 4,5,1082 1167 282 949 318,38 37 37 40 32,3798,1543760565.228,Sun Dec 02 2018 09:22:45 GMT-0500 (Eastern Standard Time)
A,182360,train,6,1,6 5 4 3 2 1,6,1647 518 271 292 735 284,37 40 40 40 39 32,3747,1543760571.989,Sun Dec 02 2018 09:22:51 GMT-0500 (Eastern Standard Time)
A,182360,train,7,9,7 8 9,3,1805 486 273,40 40 32,2564,1543760577.565,Sun Dec 02 2018 09:22:57 GMT-0500 (Eastern Standard Time)
A,182360,train,1,5,1 2 3 4 5,5,1516 621 335 300 415,37 38 38 38 32,3187,1543760583.766,Sun Dec 02 2018 09:23:03 GMT-0500 (Eastern Standard Time)
A,182360,train,2,9,2 1 9,3,1598 278 305,39 39 32,2181,1543760588.961,Sun Dec 02 2018 09:23:08 GMT-0500 (Eastern Standard Time)
A,182360,train,2,6,2 3 4 5 6,5,1537 356 297 788 272,38 38 38 39 32,3250,1543760595.224,Sun Dec 02 2018 09:23:15 GMT-0500 (Eastern Standard Time)
A,182360,train,2,9,2 1 9,3,1833 311 256,39 39 32,2400,1543760600.635,Sun Dec 02 2018 09:23:20 GMT-0500 (Eastern Standard Time)
A,182360,train,3,1,3 2 1,3,1987 453 382,40 39 32,2822,1543760606.47,Sun Dec 02 2018 09:23:26 GMT-0500 (Eastern Standard Time)
A,182360,train,1,7,1 9 8 7,4,1601 1034 406 537,39 38 38 32,3578,1543760613.061,Sun Dec 02 2018 09:23:33 GMT-0500 (Eastern Standard Time)
A,182360,train,1,7,1 9 8 7,4,2058 1808 353 417,39 38 38 32,4636,1543760620.713,Sun Dec 02 2018 09:23:40 GMT-0500 (Eastern Standard Time)
A,182360,train,6,7,6 7,2,1537 379,39 32,1916,1543760625.64,Sun Dec 02 2018 09:23:45 GMT-0500 (Eastern Standard Time)
A,182360,train,4,9,4 3 2 1 9,5,1399 295 959 268 335,40 40 39 39 32,3256,1543760631.909,Sun Dec 02 2018 09:23:51 GMT-0500 (Eastern Standard Time)
A,182360,train,7,6,7 6,2,2275 2606,37 32,4881,1543760639.801,Sun Dec 02 2018 09:23:59 GMT-0500 (Eastern Standard Time)
A,182360,train,1,2,1 2,2,1537 322,37 32,1859,1543760644.672,Sun Dec 02 2018 09:24:04 GMT-0500 (Eastern Standard Time)
A,182360,train,6,8,6 7 8,3,1346 637 724,39 40 32,2707,1543760650.393,Sun Dec 02 2018 09:24:10 GMT-0500 (Eastern Standard Time)
A,182360,train,4,2,4 3 2,3,1819 425 635,40 40 32,2879,1543760656.288,Sun Dec 02 2018 09:24:16 GMT-0500 (Eastern Standard Time)
A,182360,train,1,8,1 9 8,3,973 1326 401,39 38 32,2700,1543760662,Sun Dec 02 2018 09:24:22 GMT-0500 (Eastern Standard Time)
A,182360,train,9,5,9 8 7 6 5,5,2967 282 990 262 321,38 38 37 37 32,4822,1543760669.837,Sun Dec 02 2018 09:24:29 GMT-0500 (Eastern Standard Time)
