group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,186089,train,2,1,2 3 2 1,4,644 604 747 932 3232,38 38 40 37 32,6159,1541639943.486,Wed Nov 07 2018 20:19:03 GMT-0500 (Eastern Standard Time)
A,186089,train,1,2,1 2,2,657 860,39 32,1517,1541639951.01,Wed Nov 07 2018 20:19:11 GMT-0500 (Eastern Standard Time)
A,186089,train,1,6,1 6,2,466 616,37 32,1082,1541639958.113,Wed Nov 07 2018 20:19:18 GMT-0500 (Eastern Standard Time)
A,186089,train,2,6,2 1 6,3,1287 1563 592,37 37 32,3442,1541639967.576,Wed Nov 07 2018 20:19:27 GMT-0500 (Eastern Standard Time)
A,186089,train,1,2,1 2,2,529 575,39 32,1104,1541639974.687,Wed Nov 07 2018 20:19:34 GMT-0500 (Eastern Standard Time)
A,186089,train,4,5,4 3 4 5,4,864 577 605 319 1184,39 39 37 37 32,3549,1541639984.246,Wed Nov 07 2018 20:19:44 GMT-0500 (Eastern Standard Time)
A,186089,train,1,2,1 2,2,523 1037,39 32,1560,1541639991.82,Wed Nov 07 2018 20:19:51 GMT-0500 (Eastern Standard Time)
A,186089,train,1,2,1 2,2,7871 708,39 32,8579,1541640006.411,Wed Nov 07 2018 20:20:06 GMT-0500 (Eastern Standard Time)
A,186089,train,5,6,5 6,2,632 538,40 32,1170,1541640013.589,Wed Nov 07 2018 20:20:13 GMT-0500 (Eastern Standard Time)
A,186089,train,1,2,1 2,2,1691 711,39 32,2402,1541640021.997,Wed Nov 07 2018 20:20:21 GMT-0500 (Eastern Standard Time)
A,186089,train,5,2,5 6 5 4 3 4 5 6 1 2,10,471 599 727 900 812 528 567 296 377 375 372 464 476 716 1605 567,40 40 38 39 39 39 37 37 37 37 38 40 40 39 39 32,9852,1541640037.861,Wed Nov 07 2018 20:20:37 GMT-0500 (Eastern Standard Time)
A,186089,train,1,2,1 2,2,2539 455,39 32,2994,1541640046.865,Wed Nov 07 2018 20:20:46 GMT-0500 (Eastern Standard Time)
A,186089,train,1,2,1 2,2,429 768,39 32,1197,1541640054.068,Wed Nov 07 2018 20:20:54 GMT-0500 (Eastern Standard Time)
A,186089,train,1,2,1 2,2,495 300,39 32,795,1541640060.872,Wed Nov 07 2018 20:21:00 GMT-0500 (Eastern Standard Time)
A,186089,train,1,2,1 2,2,308 352,39 32,660,1541640067.539,Wed Nov 07 2018 20:21:07 GMT-0500 (Eastern Standard Time)
A,186089,train,3,1,3 2 1,3,700 744 796 644,40 40 37 32,2884,1541640076.435,Wed Nov 07 2018 20:21:16 GMT-0500 (Eastern Standard Time)
A,186089,train,3,5,3 2 1 6 1 2 3 4 5,9,616 1273 605 798 226 205 672 456 507 532 969,40 37 37 39 39 39 38 38 37 37 32,6859,1541640089.303,Wed Nov 07 2018 20:21:29 GMT-0500 (Eastern Standard Time)
A,186089,train,2,3,2 3,2,454 883,38 32,1337,1541640096.646,Wed Nov 07 2018 20:21:36 GMT-0500 (Eastern Standard Time)
A,186089,train,1,2,1 2,2,862 353,39 32,1215,1541640103.875,Wed Nov 07 2018 20:21:43 GMT-0500 (Eastern Standard Time)
A,186089,train,1,2,1 2,2,331 511,39 32,842,1541640110.726,Wed Nov 07 2018 20:21:50 GMT-0500 (Eastern Standard Time)
A,186089,train,2,1,2 1,2,561 508,37 32,1069,1541640117.805,Wed Nov 07 2018 20:21:57 GMT-0500 (Eastern Standard Time)
A,186089,train,2,6,2 3 4 3 4 5 6,7,2366 1244 975 289 540 327 601 356 436 3 980,38 37 39 39 37 37 37 38 37 40 32,8117,1541640131.933,Wed Nov 07 2018 20:22:11 GMT-0500 (Eastern Standard Time)
A,186089,train,1,2,1 2,2,349 436,39 32,785,1541640138.724,Wed Nov 07 2018 20:22:18 GMT-0500 (Eastern Standard Time)
A,186089,train,1,2,1 2,2,514 324,39 32,838,1541640145.568,Wed Nov 07 2018 20:22:25 GMT-0500 (Eastern Standard Time)
A,186089,train,5,6,5 6,2,457 692,40 32,1149,1541640152.728,Wed Nov 07 2018 20:22:32 GMT-0500 (Eastern Standard Time)
A,186089,train,3,5,3 4 5,3,896 1295 597,37 37 32,2788,1541640161.528,Wed Nov 07 2018 20:22:41 GMT-0500 (Eastern Standard Time)
A,186089,train,3,2,3 2,2,450 551,40 32,1001,1541640168.539,Wed Nov 07 2018 20:22:48 GMT-0500 (Eastern Standard Time)
A,186089,train,1,2,1 2,2,1331 264,39 32,1595,1541640176.143,Wed Nov 07 2018 20:22:56 GMT-0500 (Eastern Standard Time)
