group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,167018,train,1,7,1 9 8 7,4,617 4647 959 840,38 39 39 32,7063,1541805235.134,Fri Nov 09 2018 18:13:55 GMT-0500 (Eastern Standard Time)
A,167018,train,7,8,7 8,2,424 929,37 32,1353,1541805242.509,Fri Nov 09 2018 18:14:02 GMT-0500 (Eastern Standard Time)
A,167018,train,9,4,9 8 7 6 5 4,6,329 1090 1150 512 688 704 488,39 39 39 40 40 37 32,4961,1541805253.493,Fri Nov 09 2018 18:14:13 GMT-0500 (Eastern Standard Time)
A,167018,train,5,1,5 6 7 8 9 1,6,489 323 394 233 495 360 687,38 38 37 37 37 40 32,2981,1541805262.491,Fri Nov 09 2018 18:14:22 GMT-0500 (Eastern Standard Time)
A,167018,train,4,8,4 3 2 1 9 8,6,352 368 671 395 494 704,37 37 38 38 39 32,2984,1541805271.497,Fri Nov 09 2018 18:14:31 GMT-0500 (Eastern Standard Time)
A,167018,train,7,6,7 6,2,357 385,40 32,742,1541805278.257,Fri Nov 09 2018 18:14:38 GMT-0500 (Eastern Standard Time)
A,167018,train,8,2,8 7 6 5 4 3 2,7,640 280 295 240 386 255 552 640 375,39 39 40 40 40 37 37 37 32,3663,1541805287.941,Fri Nov 09 2018 18:14:47 GMT-0500 (Eastern Standard Time)
A,167018,train,4,9,4 3 2 1 9,5,312 423 650 455 408,37 37 38 38 32,2248,1541805296.212,Fri Nov 09 2018 18:14:56 GMT-0500 (Eastern Standard Time)
A,167018,train,7,8,7 8,2,984 399,37 32,1383,1541805303.618,Fri Nov 09 2018 18:15:03 GMT-0500 (Eastern Standard Time)
A,167018,train,9,4,9 1 2 3 4,5,925 215 505 199 520,40 40 39 39 32,2364,1541805311.998,Fri Nov 09 2018 18:15:11 GMT-0500 (Eastern Standard Time)
A,167018,train,4,5,4 5,2,323 207,39 32,530,1541805318.911,Fri Nov 09 2018 18:15:18 GMT-0500 (Eastern Standard Time)
A,167018,train,2,6,2 3 4 5 6,5,286 390 329 416 103 688,39 39 39 39 38 32,2212,1541805327.146,Fri Nov 09 2018 18:15:27 GMT-0500 (Eastern Standard Time)
A,167018,train,2,6,2 3 4 5 6,5,459 288 399 489 466,39 39 39 38 32,2101,1541805335.268,Fri Nov 09 2018 18:15:35 GMT-0500 (Eastern Standard Time)
A,167018,train,1,7,1 9 8 7,4,332 528 232 768,38 39 39 32,1860,1541805343.15,Fri Nov 09 2018 18:15:43 GMT-0500 (Eastern Standard Time)
A,167018,train,5,9,5 6 7 8 9,5,849 342 600 255 1017,38 38 37 37 32,3063,1541805352.233,Fri Nov 09 2018 18:15:52 GMT-0500 (Eastern Standard Time)
A,167018,train,6,5,6 5,2,323 231,40 32,554,1541805358.815,Fri Nov 09 2018 18:15:58 GMT-0500 (Eastern Standard Time)
A,167018,train,3,5,3 4 5,3,324 375 304,39 39 32,1003,1541805365.837,Fri Nov 09 2018 18:16:05 GMT-0500 (Eastern Standard Time)
A,167018,train,4,1,4 3 2 1,4,1447 279 872 279,37 37 38 32,2877,1541805374.735,Fri Nov 09 2018 18:16:14 GMT-0500 (Eastern Standard Time)
A,167018,train,7,5,7 8 9 1 2 3 4 5,8,339 438 423 280 552 416 505 295 327,37 37 40 40 39 39 40 39 32,3575,1541805384.33,Fri Nov 09 2018 18:16:24 GMT-0500 (Eastern Standard Time)
A,167018,train,7,8,7 8,2,1061 262,37 32,1323,1541805391.673,Fri Nov 09 2018 18:16:31 GMT-0500 (Eastern Standard Time)
A,167018,train,1,6,1 2 3 4 5 6,6,294 487 368 449 529 568,40 39 39 39 38 32,2695,1541805400.383,Fri Nov 09 2018 18:16:40 GMT-0500 (Eastern Standard Time)
A,167018,train,9,5,9 8 7 6 5,5,476 374 552 320 384,39 39 40 40 32,2106,1541805408.511,Fri Nov 09 2018 18:16:48 GMT-0500 (Eastern Standard Time)
A,167018,train,4,3,4 3,2,1129 551,37 32,1680,1541805416.213,Fri Nov 09 2018 18:16:56 GMT-0500 (Eastern Standard Time)
A,167018,train,9,1,9 1,2,1211 270,40 32,1481,1541805423.718,Fri Nov 09 2018 18:17:03 GMT-0500 (Eastern Standard Time)
A,167018,train,5,3,5 6 7 8 9 1 2 3,8,587 290 456 352 456 304 560 337,38 38 37 37 40 40 39 32,3342,1541805433.08,Fri Nov 09 2018 18:17:13 GMT-0500 (Eastern Standard Time)
A,167018,train,1,9,1 9,2,524 285,38 32,809,1541805439.918,Fri Nov 09 2018 18:17:19 GMT-0500 (Eastern Standard Time)
A,167018,train,6,1,6 7 8 9 1,5,250 526 265 513 400,38 37 37 40 32,1954,1541805447.894,Fri Nov 09 2018 18:17:27 GMT-0500 (Eastern Standard Time)
A,167018,train,6,2,6 7 8 9 1 2,6,586 494 272 559 400 504,38 37 37 40 40 32,2815,1541805456.724,Fri Nov 09 2018 18:17:36 GMT-0500 (Eastern Standard Time)
A,167018,train,3,1,3 2 1,3,282 257 384 288,37 37 38 32,1211,1541805463.961,Fri Nov 09 2018 18:17:43 GMT-0500 (Eastern Standard Time)
A,167018,train,1,3,1 9 8 7 6 5 4 3,8,335 343 263 600 360 558 281 529,38 39 39 40 40 37 37 32,3269,1541805473.245,Fri Nov 09 2018 18:17:53 GMT-0500 (Eastern Standard Time)
A,167018,train,2,4,2 3 4,3,1297 349 384 689,39 39 91 32,2719,1541805481.984,Fri Nov 09 2018 18:18:01 GMT-0500 (Eastern Standard Time)
A,167018,train,8,6,8 9 1 2 3 4 5 6,8,893 551 200 568 426 431 646 258,37 40 40 39 39 39 38 32,3973,1541805491.983,Fri Nov 09 2018 18:18:11 GMT-0500 (Eastern Standard Time)
A,167018,train,1,9,1 9,2,535 240,38 32,775,1541805498.776,Fri Nov 09 2018 18:18:18 GMT-0500 (Eastern Standard Time)
A,167018,train,9,8,9 8,2,368 174,39 32,542,1541805505.338,Fri Nov 09 2018 18:18:25 GMT-0500 (Eastern Standard Time)
A,167018,train,8,6,8 7 6,3,345 569 303,39 40 32,1217,1541805513.082,Fri Nov 09 2018 18:18:33 GMT-0500 (Eastern Standard Time)
A,167018,train,1,5,1 2 3 4 5,5,523 464 192 384 256,40 39 39 39 32,1819,1541805521.641,Fri Nov 09 2018 18:18:41 GMT-0500 (Eastern Standard Time)
A,167018,train,5,7,5 6 7,3,1358 293 360,38 38 32,2011,1541805529.676,Fri Nov 09 2018 18:18:49 GMT-0500 (Eastern Standard Time)
A,167018,train,8,4,8 7 6 5 4,5,402 352 239 215 465 344,39 39 40 40 37 32,2017,1541805537.718,Fri Nov 09 2018 18:18:57 GMT-0500 (Eastern Standard Time)
A,167018,train,4,5,4 5,2,430 271,39 32,701,1541805544.433,Fri Nov 09 2018 18:19:04 GMT-0500 (Eastern Standard Time)
A,167018,train,2,9,2 1 9,3,314 457 232,38 38 32,1003,1541805551.466,Fri Nov 09 2018 18:19:11 GMT-0500 (Eastern Standard Time)
A,167018,train,8,9,8 9,2,963 220,37 32,1183,1541805558.666,Fri Nov 09 2018 18:19:18 GMT-0500 (Eastern Standard Time)
A,167018,train,5,1,5 6 7 8 9 1,6,598 271 352 336 464 240,38 38 37 37 40 32,2261,1541805566.947,Fri Nov 09 2018 18:19:26 GMT-0500 (Eastern Standard Time)
A,167018,train,7,4,7 8 9 1 2 3 4,7,293 295 498 248 527 208 617,37 37 40 40 39 39 32,2686,1541805575.647,Fri Nov 09 2018 18:19:35 GMT-0500 (Eastern Standard Time)
A,167018,train,5,3,5 6 7 8 9 1 2 3,8,321 199 554 239 383 312 560 380,38 38 37 37 40 40 39 32,2948,1541805584.61,Fri Nov 09 2018 18:19:44 GMT-0500 (Eastern Standard Time)
A,167018,train,2,8,2 3 4 5 6 7 8,7,666 256 640 547 501 456 409,39 39 39 38 38 37 32,3475,1541805594.106,Fri Nov 09 2018 18:19:54 GMT-0500 (Eastern Standard Time)
A,167018,train,3,5,3 4 5,3,325 401 264,39 39 32,990,1541805601.119,Fri Nov 09 2018 18:20:01 GMT-0500 (Eastern Standard Time)
A,167018,train,5,3,5 4 3,3,345 631 199,37 37 32,1175,1541805608.307,Fri Nov 09 2018 18:20:08 GMT-0500 (Eastern Standard Time)
A,167018,train,7,4,7 8 9 1 2 3 4,7,319 416 552 327 376 536 392,37 37 40 40 39 39 32,2918,1541805617.25,Fri Nov 09 2018 18:20:17 GMT-0500 (Eastern Standard Time)
A,167018,train,2,5,2 3 4 5,4,290 247 399 303,39 39 39 32,1239,1541805624.515,Fri Nov 09 2018 18:20:24 GMT-0500 (Eastern Standard Time)
A,167018,train,3,1,3 4 5 4 3 2 1,7,644 225 719 182 322 440 296,39 39 37 37 37 38 32,2828,1541805633.362,Fri Nov 09 2018 18:20:33 GMT-0500 (Eastern Standard Time)
A,167018,train,4,9,4 3 2 1 9,5,350 302 489 327 264,37 37 38 38 32,1732,1541805641.112,Fri Nov 09 2018 18:20:41 GMT-0500 (Eastern Standard Time)
A,167018,train,7,6,7 6,2,285 216,40 32,501,1541805647.641,Fri Nov 09 2018 18:20:47 GMT-0500 (Eastern Standard Time)
A,167018,train,3,4,3 4,2,294 136,39 32,430,1541805654.095,Fri Nov 09 2018 18:20:54 GMT-0500 (Eastern Standard Time)
A,167018,train,9,7,9 8 7,3,127 287 353,39 39 32,767,1541805660.879,Fri Nov 09 2018 18:21:00 GMT-0500 (Eastern Standard Time)
A,167018,train,3,5,3 4 5,3,234 262 337,39 39 32,833,1541805667.727,Fri Nov 09 2018 18:21:07 GMT-0500 (Eastern Standard Time)
A,167018,train,7,9,7 8 9,3,314 383 537,37 37 32,1234,1541805674.976,Fri Nov 09 2018 18:21:14 GMT-0500 (Eastern Standard Time)
A,167018,train,9,3,9 8 7 6 5 4 3,7,314 207 513 353 472 368 464,39 39 40 40 37 37 32,2691,1541805683.68,Fri Nov 09 2018 18:21:23 GMT-0500 (Eastern Standard Time)
A,167018,train,8,6,8 7 6,3,441 312 440 248,39 39 40 32,1441,1541805691.14,Fri Nov 09 2018 18:21:31 GMT-0500 (Eastern Standard Time)
A,167018,train,7,1,7 8 9 1,4,419 302 481 239,37 37 40 32,1441,1541805698.599,Fri Nov 09 2018 18:21:38 GMT-0500 (Eastern Standard Time)
A,167018,train,1,8,1 9 8,3,344 577 375,38 39 32,1296,1541805705.917,Fri Nov 09 2018 18:21:45 GMT-0500 (Eastern Standard Time)
A,167018,train,5,1,5 4 3 2 1,5,320 382 488 424 312,37 37 37 38 32,1926,1541805713.873,Fri Nov 09 2018 18:21:53 GMT-0500 (Eastern Standard Time)
A,167018,train,1,4,1 9 8 7 6 5 4,7,68 488 296 487 241 559 288,38 39 39 40 40 37 32,2427,1541805722.315,Fri Nov 09 2018 18:22:02 GMT-0500 (Eastern Standard Time)
A,167018,train,5,3,5 4 3,3,382 161 519,37 37 32,1062,1541805729.401,Fri Nov 09 2018 18:22:09 GMT-0500 (Eastern Standard Time)
A,167018,train,4,9,4 3 2 1 9,5,308 135 519 416 209,37 37 38 38 32,1587,1541805737.01,Fri Nov 09 2018 18:22:17 GMT-0500 (Eastern Standard Time)
A,167018,train,6,5,6 7 6 5,4,1451 415 168 136,38 40 40 32,2170,1541805745.54,Fri Nov 09 2018 18:22:25 GMT-0500 (Eastern Standard Time)
A,167018,train,6,1,6 7 8 9 1,5,313 208 511 417 239,38 37 37 40 32,1688,1541805754.034,Fri Nov 09 2018 18:22:34 GMT-0500 (Eastern Standard Time)
A,167018,train,7,5,7 8 9 1 2 3 4 5,8,315 207 455 320 448 368 424 312,37 37 40 40 39 39 39 32,2849,1541805762.903,Fri Nov 09 2018 18:22:42 GMT-0500 (Eastern Standard Time)
A,167018,train,8,6,8 7 6,3,1473 581 248,39 40 32,2302,1541805771.23,Fri Nov 09 2018 18:22:51 GMT-0500 (Eastern Standard Time)
A,167018,train,4,3,4 3,2,574 216,37 32,790,1541805778.036,Fri Nov 09 2018 18:22:58 GMT-0500 (Eastern Standard Time)
