group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,122259,train,6,1,6 5 4 3 2 1,6,809 1775 874 558 748 776,38 39 39 39 40 32,5540,1541806731.252,Fri Nov 09 2018 18:38:51 GMT-0500 (Eastern Standard Time)
A,122259,train,9,2,9 8 7 6 5 4 3 2,8,700 580 740 468 597 418 612 343,37 37 38 38 39 39 39 32,4458,1541806741.734,Fri Nov 09 2018 18:39:01 GMT-0500 (Eastern Standard Time)
A,122259,train,6,9,6 5 4 3 2 1 9,7,286 564 326 384 777 537 216,38 39 39 39 40 40 32,3090,1541806750.859,Fri Nov 09 2018 18:39:10 GMT-0500 (Eastern Standard Time)
A,122259,train,4,7,4 3 2 1 9 8 7,7,437 292 658 300 513 437 215,39 39 40 40 37 37 32,2852,1541806759.737,Fri Nov 09 2018 18:39:19 GMT-0500 (Eastern Standard Time)
A,122259,train,5,1,5 6 7 8 9 1,6,426 491 574 449 404 300 209,40 40 39 39 39 38 32,2853,1541806768.629,Fri Nov 09 2018 18:39:28 GMT-0500 (Eastern Standard Time)
A,122259,train,4,1,4 3 2 1,4,958 336 400 256 196,39 39 39 40 32,2146,1541806776.79,Fri Nov 09 2018 18:39:36 GMT-0500 (Eastern Standard Time)
A,122259,train,5,7,5 4 3 2 1 9 8 7,8,428 346 374 431 209 430 436 334 312,39 39 39 39 40 40 37 37 32,3300,1541806786.123,Fri Nov 09 2018 18:39:46 GMT-0500 (Eastern Standard Time)
