group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,112744,train,1,9,1 9,2,352 1664,37 32,2016,1541806039.258,Fri Nov 09 2018 17:27:19 GMT-0600 (Central Standard Time)
A,112744,train,8,7,8 7,2,298 336,38 32,634,1541806045.898,Fri Nov 09 2018 17:27:25 GMT-0600 (Central Standard Time)
A,112744,train,7,4,7 6 5 4,4,314 577 639 336,39 39 40 32,1866,1541806053.77,Fri Nov 09 2018 17:27:33 GMT-0600 (Central Standard Time)
A,112744,train,5,4,5 4,2,314 287,40 32,601,1541806060.377,Fri Nov 09 2018 17:27:40 GMT-0600 (Central Standard Time)
A,112744,train,5,2,5 6 7 8 9 1 2,7,250 369 479 384 401 495 304,37 37 40 40 39 39 32,2682,1541806069.066,Fri Nov 09 2018 17:27:49 GMT-0600 (Central Standard Time)
A,112744,train,3,2,3 2,2,283 399,40 32,682,1541806075.755,Fri Nov 09 2018 17:27:55 GMT-0600 (Central Standard Time)
A,112744,train,1,2,1 2,2,330 256,39 32,586,1541806082.346,Fri Nov 09 2018 17:28:02 GMT-0600 (Central Standard Time)
A,112744,train,4,6,4 5 6,3,363 255 320,38 37 32,938,1541806089.29,Fri Nov 09 2018 17:28:09 GMT-0600 (Central Standard Time)
A,112744,train,2,7,2 1 9 8 7,5,282 223 257 256 352,37 37 38 38 32,1370,1541806096.667,Fri Nov 09 2018 17:28:16 GMT-0600 (Central Standard Time)
A,112744,train,4,7,4 5 6 7,4,315 303 224 303,38 37 37 32,1145,1541806103.818,Fri Nov 09 2018 17:28:23 GMT-0600 (Central Standard Time)
A,112744,train,5,4,5 4,2,282 239,40 32,521,1541806110.346,Fri Nov 09 2018 17:28:30 GMT-0600 (Central Standard Time)
A,112744,train,9,3,9 8 7 6 5 4 3,7,394 223 288 383 433 335 224,38 38 39 39 40 40 32,2280,1541806118.634,Fri Nov 09 2018 17:28:38 GMT-0600 (Central Standard Time)
