group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,157877,train,4,6,4 3 2 3 4 5 6,7,1490 1675 2158 336 702 971 251,37 37 39 39 39 38 32,7583
A,157877,train,1,3,1 10 9 8 7 6 5 4 3,9,1168 2032 1790 1576 1120 1152 1247 921 314,38 39 39 39 40 40 37 37 32,11320
A,157877,train,10,2,10 1 2,3,1802 1077 318,40 40 32,3197
A,157877,train,4,6,4 3 2 3 4 5 6,7,631 2322 1426 420 513 1118 305,37 37 39 39 39 38 32,6735
A,157877,train,4,6,4 5 6,3,3275 963 303,39 38 32,4541
A,157877,train,1,3,1 2 3,3,1493 734 281,40 39 32,2508
A,157877,train,4,6,4 5 6,3,918 880 369,39 38 32,2167
A,157877,train,10,7,10 9 10 1 2 1 2 1 10 9 8 7,12,666 1808 289 1769 2047 1390 824 555 667 1300 916 235,39 37 40 40 38 40 38 38 39 39 39 32,12466
A,157877,train,4,6,4 5 6,3,1011 848 360,39 38 32,2219
A,157877,train,4,6,4 5 6,3,1676 930 258,39 38 32,2864
