group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,124388,train,1,3,1 10 1 2 3,5,535 1377 1203 523 1194 1022 3930 1686 1325 483 1498,39 16 16 37 37 38 38 37 37 40 32,14776
A,124388,train,1,10,1 10,2,1404 531,39 32,1935
A,124388,train,1,7,1 10 9 8 7,5,486 793 611 555 665 505 581,39 39 39 40 40 40 32,4196
A,124388,train,8,4,8 9 10 1 2 3 4,7,424 319 758 452 602 445 425 532,38 38 37 37 37 40 40 32,3957
A,124388,train,4,3,4 3,2,307 454,38 32,761
A,124388,train,8,1,8 7 6 5 6 7 8 9 10 1,10,1018 646 530 399 421 239 177 922 462 636 600 459,40 37 37 37 39 39 39 38 38 38 37 32,6509
A,124388,train,1,3,1 2 3,3,358 494 566,37 40 32,1418
A,124388,train,6,8,6 7 8,3,333 713 357,39 38 32,1403
A,124388,train,4,1,4 3 2 1,4,400 868 387 404,38 38 39 32,2059
A,124388,train,1,3,1 2 3,3,336 371 802,37 40 32,1509
