group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,185278,train,7,-1,7 8 9 10 1 2 1 10 9,9,2812 1274 1010 418 400 2240 273 328 2216,40 40 40 37 37 39 39 38 32,10971,151,1552343261.173,Mon Mar 11 2019 17:27:41 GMT-0500 (Central Daylight Time)
A,185278,train,8,-1,8 9,2,3164 1867,40 32,5031,151,1552343267.712,Mon Mar 11 2019 17:27:47 GMT-0500 (Central Daylight Time)
A,185278,train,5,-1,5 6 7 8 9 10,6,1394 271 236 233 574 287,39 39 40 40 40 32,2995,151,1552343272.213,Mon Mar 11 2019 17:27:52 GMT-0500 (Central Daylight Time)
A,185278,train,8,3,8 9 10 1 2 3,6,1243 232 212 208 259 297,40 40 37 37 38 32,2451,146,1552343276.173,Mon Mar 11 2019 17:27:56 GMT-0500 (Central Daylight Time)
A,185278,train,6,-1,6 5,2,2245 670,37 32,2915,187,1552343280.593,Mon Mar 11 2019 17:28:00 GMT-0500 (Central Daylight Time)
A,185278,train,2,6,2 3 4 5 6,5,1222 211 208 195 231,38 38 38 39 32,2067,187,1552343284.168,Mon Mar 11 2019 17:28:04 GMT-0500 (Central Daylight Time)
A,185278,train,9,-1,9 10 1 2 3 4,6,1175 191 223 233 195 211,40 37 37 38 38 32,2228,187,1552343287.902,Mon Mar 11 2019 17:28:07 GMT-0500 (Central Daylight Time)
A,185278,train,4,-1,4 5 6 7,4,965 222 202 635,38 39 39 32,2024,216,1552343291.437,Mon Mar 11 2019 17:28:11 GMT-0500 (Central Daylight Time)
A,185278,train,1,4,1 2 3 4,4,778 243 188 155,37 38 38 32,1364,84,1552343294.306,Mon Mar 11 2019 17:28:14 GMT-0500 (Central Daylight Time)
A,185278,train,8,-1,8,1,2197,32,2197,216,1552343298.009,Mon Mar 11 2019 17:28:18 GMT-0500 (Central Daylight Time)
A,185278,train,6,-1,6 7,2,1205 410,39 32,1615,216,1552343301.133,Mon Mar 11 2019 17:28:21 GMT-0500 (Central Daylight Time)
A,185278,train,9,-1,9 10 1 2 3,5,1444 204 222 239 216,40 37 37 38 32,2325,265,1552343304.966,Mon Mar 11 2019 17:28:24 GMT-0500 (Central Daylight Time)
A,185278,train,4,8,4 5 6 7 8,5,846 391 257 186 183 248,39 38 39 39 40 32,2111,194,1552343308.583,Mon Mar 11 2019 17:28:28 GMT-0500 (Central Daylight Time)
A,185278,train,5,-1,5 4 3 2,4,1097 194 211 753,40 40 40 32,2255,195,1552343312.343,Mon Mar 11 2019 17:28:32 GMT-0500 (Central Daylight Time)
A,185278,train,9,-1,9 10 1 2 3,5,1076 214 218 429 915,40 37 37 38 32,2852,202,1552343316.701,Mon Mar 11 2019 17:28:36 GMT-0500 (Central Daylight Time)
A,185278,train,3,-1,3 2,2,1607 238,40 32,1845,202,1552343320.052,Mon Mar 11 2019 17:28:40 GMT-0500 (Central Daylight Time)
A,185278,train,2,7,2 1 10 9 8 7,6,785 205 191 204 168 284,39 39 38 38 38 32,1837,185,1552343323.395,Mon Mar 11 2019 17:28:43 GMT-0500 (Central Daylight Time)
A,185278,train,8,3,8 9 10 1 2 3,6,669 221 189 182 260 333,40 40 37 37 38 32,1854,202,1552343326.757,Mon Mar 11 2019 17:28:46 GMT-0500 (Central Daylight Time)
A,185278,train,2,-1,2,1,1306,32,1306,202,1552343329.57,Mon Mar 11 2019 17:28:49 GMT-0500 (Central Daylight Time)
A,185278,train,2,-1,2,1,1954,32,1954,202,1552343333.028,Mon Mar 11 2019 17:28:53 GMT-0500 (Central Daylight Time)
A,185278,train,5,-1,5 4 3 2 3 2 1,7,638 210 11052 578 447 452 844,40 40 40 38 40 39 32,14221,202,1552343348.753,Mon Mar 11 2019 17:29:08 GMT-0500 (Central Daylight Time)
A,185278,train,7,6,7 6,2,727 396,37 32,1123,94,1552343351.383,Mon Mar 11 2019 17:29:11 GMT-0500 (Central Daylight Time)
