group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,148927,train,6,-1,6 5 4 3,4,2724 716 2002 715,39 40 40 32,6157,206,1552351238.24,Mon Mar 11 2019 20:40:38 GMT-0400 (Eastern Daylight Time)
A,148927,train,4,5,4 5,2,1557 1061,38 32,2618,19,1552351242.371,Mon Mar 11 2019 20:40:42 GMT-0400 (Eastern Daylight Time)
A,148927,train,2,3,2 3,2,1437 895,38 32,2332,206,1552351246.215,Mon Mar 11 2019 20:40:46 GMT-0400 (Eastern Daylight Time)
A,148927,train,9,7,9 8 7,3,787 283 324,38 38 32,1394,130,1552351249.12,Mon Mar 11 2019 20:40:49 GMT-0400 (Eastern Daylight Time)
A,148927,train,2,5,2 3 4 5,4,881 273 224 276,38 38 38 32,1654,19,1552351252.279,Mon Mar 11 2019 20:40:52 GMT-0400 (Eastern Daylight Time)
A,148927,train,3,2,3 4 3 2,4,1053 595 230 342,38 40 40 32,2220,206,1552351256.008,Mon Mar 11 2019 20:40:56 GMT-0400 (Eastern Daylight Time)
A,148927,train,4,1,4 3 2 1,4,744 226 757 265,40 40 37 32,1992,206,1552351259.507,Mon Mar 11 2019 20:40:59 GMT-0400 (Eastern Daylight Time)
A,148927,train,6,-1,6 5 6 7 8,5,1164 673 349 384 337,39 37 37 40 32,2907,217,1552351263.921,Mon Mar 11 2019 20:41:03 GMT-0400 (Eastern Daylight Time)
A,148927,train,5,6,5 6,2,977 364 504,39 37 32,1845,97,1552351267.274,Mon Mar 11 2019 20:41:07 GMT-0400 (Eastern Daylight Time)
A,148927,train,10,-1,10 9,2,1252 426,38 32,1678,217,1552351270.458,Mon Mar 11 2019 20:41:10 GMT-0400 (Eastern Daylight Time)
A,148927,train,5,9,5 6 7 8 9,5,1165 282 409 171 231,37 37 40 40 32,2258,217,1552351274.231,Mon Mar 11 2019 20:41:14 GMT-0400 (Eastern Daylight Time)
A,148927,train,1,10,1 10,2,793 280,37 32,1073,217,1552351276.813,Mon Mar 11 2019 20:41:16 GMT-0400 (Eastern Daylight Time)
A,148927,train,3,10,3 2 1 10,4,1233 666 189 226,40 37 37 32,2314,217,1552351280.637,Mon Mar 11 2019 20:41:20 GMT-0400 (Eastern Daylight Time)
A,148927,train,8,-1,8 7,2,842 854,38 32,1696,217,1552351283.841,Mon Mar 11 2019 20:41:23 GMT-0400 (Eastern Daylight Time)
A,148927,train,1,2,1 2,2,882 442,39 32,1324,94,1552351286.675,Mon Mar 11 2019 20:41:26 GMT-0400 (Eastern Daylight Time)
A,148927,train,7,3,7 8 9 10 1 2 3,7,1430 484 263 311 289 286 320,40 40 40 39 39 38 32,3383,94,1552351291.568,Mon Mar 11 2019 20:41:31 GMT-0400 (Eastern Daylight Time)
A,148927,train,10,-1,10 9,2,1081 461,38 32,1542,217,1552351294.623,Mon Mar 11 2019 20:41:34 GMT-0400 (Eastern Daylight Time)
A,148927,train,10,-1,10 9,2,969 287,38 32,1256,217,1552351297.386,Mon Mar 11 2019 20:41:37 GMT-0400 (Eastern Daylight Time)
