group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,178906,train,8,2,8 9 1 2,4,4432 498 527 337 3658,40 40 37 37 32,9452,1543027129.954,Fri Nov 23 2018 20:38:49 GMT-0600 (Central Standard Time)
A,178906,train,1,7,1 9 8 7,4,1887 302 617 248 582,39 39 38 38 32,3636,1543027136.636,Fri Nov 23 2018 20:38:56 GMT-0600 (Central Standard Time)
A,178906,train,8,5,8 9 1 2 3 4 5,7,15515 200 178 439 297 181 483 166 169 478,40 40 40 37 37 37 38 38 38 32,18106,1543027157.757,Fri Nov 23 2018 20:39:17 GMT-0600 (Central Standard Time)
A,178906,train,8,5,8 7 6 5,4,925 706 197 439,38 37 37 32,2267,1543027163.046,Fri Nov 23 2018 20:39:23 GMT-0600 (Central Standard Time)
A,178906,train,3,9,3 2 1 9,4,1174 410 175 173,40 39 39 32,1932,1543027168.013,Fri Nov 23 2018 20:39:28 GMT-0600 (Central Standard Time)
A,178906,train,9,7,9 8 7,3,784 207 179,38 38 32,1170,1543027172.2,Fri Nov 23 2018 20:39:32 GMT-0600 (Central Standard Time)
A,178906,train,8,7,8 7,2,970 300,38 32,1270,1543027176.494,Fri Nov 23 2018 20:39:36 GMT-0600 (Central Standard Time)
A,178906,train,1,9,1 9,2,762 286,39 32,1048,1543027180.566,Fri Nov 23 2018 20:39:40 GMT-0600 (Central Standard Time)
A,178906,train,6,4,6 5 4,3,1042 307 236,37 40 32,1585,1543027185.166,Fri Nov 23 2018 20:39:45 GMT-0600 (Central Standard Time)
A,178906,train,1,7,1 9 8 7,4,751 631 214 178,39 38 38 32,1774,1543027189.976,Fri Nov 23 2018 20:39:49 GMT-0600 (Central Standard Time)
A,178906,train,1,5,1 2 3 4 5,5,891 450 206 168 510,37 38 38 38 32,2225,1543027195.23,Fri Nov 23 2018 20:39:55 GMT-0600 (Central Standard Time)
