group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,138095,train,5,-1,5 6 5 6 7 6 5 6 7 8 9 10,12,4435 1426 600 174 2330 263 1310 2918 704 516 449 759 557 5101 2751,39 37 39 39 37 37 39 39 39 39 40 40 40 13 32,24293,156,1543696774.497,Sat Dec 01 2018 15:39:34 GMT-0500 (Eastern Standard Time)
A,138095,train,7,-1,7 8 9 8 7 6 5 6 7 8,10,28689 148 542 138 171 208 188 369 343 490 1038 1212,40 40 38 38 38 37 37 39 39 38 40 32,33536,156,1543696809.547,Sat Dec 01 2018 15:40:09 GMT-0500 (Eastern Standard Time)
A,138095,train,1,-1,1 10,2,987 720 879,39 13 32,2586,156,1543696813.653,Sat Dec 01 2018 15:40:13 GMT-0500 (Eastern Standard Time)
A,138095,train,4,1,4 5 6 7 8 9 10 1,8,983 463 631 233 773 1276 1983 657 378 184 389 1359 985,38 38 39 39 13 32 40 40 40 40 37 13 32,10294,105,1543696825.462,Sat Dec 01 2018 15:40:25 GMT-0500 (Eastern Standard Time)
