group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,178808,train,1,2,1 2,2,2303 1379,40 32,3682
A,178808,train,7,1,7 8 9 10 1,5,2984 1094 876 1165 448,37 37 37 40 32,6567
A,178808,train,1,3,1 10 9 8 7 6 5 4 3,9,408 935 563 540 708 441 645 711 712,38 39 39 39 40 40 37 37 32,5663
A,178808,train,4,6,4 5 6,3,720 710 392,39 38 32,1822
A,178808,train,4,6,4 5 6,3,380 390 219,39 38 32,989
A,178808,train,10,7,10 1 2 3 4 5 6 7,8,320 442 517 338 458 440 322 363,40 40 39 39 39 38 38 32,3200
A,178808,train,4,6,4 5 6,3,406 488 223,39 38 32,1117
A,178808,train,6,5,6 5,2,344 196,40 32,540
A,178808,train,1,3,1 10 9 8 7 6 5 4 3,9,332 543 455 325 552 821 416 399 292,38 39 39 39 40 40 37 37 32,4135
A,178808,train,10,7,10 9 8 7,4,354 449 453 247,39 39 39 32,1503
A,178808,train,1,3,1 2 3,3,387 292 561,40 39 32,1240
A,178808,train,10,7,10 9 8 7,4,446 490 387 200,39 39 39 32,1523
A,178808,train,10,7,10 9 8 7,4,296 318 290 208,39 39 39 32,1112
A,178808,train,10,7,10 9 8 7,4,332 232 202 231,39 39 39 32,997
A,178808,train,10,7,10 9 8 7,4,257 219 227 225,39 39 39 32,928
A,178808,train,10,7,10 9 8 7,4,279 222 212 250,39 39 39 32,963
A,178808,train,9,8,9 8,2,829 282,39 32,1111
A,178808,train,10,7,10 9 8 7,4,231 227 199 283,39 39 39 32,940
A,178808,train,10,7,10 9 8 7,4,250 214 183 394,39 39 39 32,1041
A,178808,train,4,6,4 5 6,3,49 594 252,39 38 32,895
A,178808,train,1,3,1 2 3,3,368 245 392,40 39 32,1005
A,178808,train,10,7,10 9 8 7,4,381 249 332 199,39 39 39 32,1161
A,178808,train,10,7,10 9 8 7,4,360 227 203 283,39 39 39 32,1073
A,178808,train,1,3,1 2 3,3,297 340 427,40 39 32,1064
A,178808,train,4,6,4 5 6,3,287 344 325,39 38 32,956
A,178808,train,10,7,10 9 8 7,4,270 273 279 219,39 39 39 32,1041
