group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,139032,train,4,6,4 5 4 5 6,5,255 967 337 2439 452 371 880 804 408 1048,40 40 32 38 38 37 39 37 40 32,7961
A,139032,train,1,3,1 10 1 2 3,5,272 1135 404 780 288,40 38 38 37 32,2879
A,139032,train,5,6,5 6,2,672 708,40 32,1380
A,139032,train,4,6,4 5 6,3,1106 784 168,37 40 32,2058
A,139032,train,4,6,4 3 4 5 6,5,211 1347 859 649 191,39 37 37 40 32,3257
A,139032,train,10,7,10 9 10 1 10 9 8 7,8,311 857 431 816 196 1360 680 508 188,37 39 38 37 40 37 37 37 32,5347
A,139032,train,4,6,4 5 6,3,325 799 172,37 40 32,1296
A,139032,train,10,7,10 9 10 1 10 9 8 7,8,228 812 396 727 549 268 521 197,37 39 38 40 37 37 37 32,3698
A,139032,train,8,2,8 9 10 9 8 7 6 7 8 7 6 5 4 3 2,15,228 868 1032 348 936 1121 543 296 407 757 528 488 836 768 540 468,39 39 37 37 37 38 37 40 39 37 38 38 39 39 39 32,10164
A,139032,train,10,7,10 9 8 7,4,353 1324 504 180,37 37 37 32,2361
A,139032,train,4,6,4 3 2 3 4 5 6,7,425 568 500 196 409 339 572 392,39 39 39 37 37 37 40 32,3401
A,139032,train,10,7,10 9 8 7,4,115 460 504 180,37 37 37 32,1259
A,139032,train,1,3,1 2 3,3,3926 596 316,38 37 32,4838
A,139032,train,10,7,10 9 8 7,4,30 271 736 192,37 37 37 32,1229
A,139032,train,1,3,1 10 9 8 7 6 5 4 3,9,209 608 488 988 525 675 516 476 216,40 37 37 37 38 38 39 39 32,4701
A,139032,train,10,7,10 9 8 7,4,263 396 304 364,37 37 37 32,1327
A,139032,train,3,4,3 4,2,225 111,37 32,336
A,139032,train,1,3,1 2 3,3,27 727 252,38 37 32,1006
A,139032,train,1,3,1 2 3,3,295 436 196,38 37 32,927
A,139032,train,10,7,10 9 8 7,4,328 156 131 388,37 37 37 32,1003
A,139032,train,4,6,4 5 6,3,928 631 224,37 40 32,1783
A,139032,train,8,1,8 9 10 1,4,79 596 820 220,39 39 38 32,1715
A,139032,train,4,10,4 3 2 1 2 1 10,7,194 636 467 336 748 144 236 128 272,39 39 39 40 38 38 40 40 32,3161
A,139032,train,4,6,4 5 6,3,255 596 164,37 40 32,1015
A,139032,train,4,6,4 5 6,3,2093 191 428 229,37 37 40 32,2941
A,139032,train,6,10,6 7 8 9 10,5,252 261 391 476 200,40 39 39 39 32,1580
A,139032,train,10,7,10 9 8 7,4,109 159 160 444,37 37 37 32,872
A,139032,train,8,2,8 9 10 1 2,5,203 435 404 248 256,39 39 38 38 32,1546
A,139032,train,1,3,1 2 3,3,311 203 364 420 232,38 39 38 37 32,1530
A,139032,train,5,3,5 6 7 6 5 4 3,7,34 253 259 400 569 403 280 456 264 307 197 247 1776,38 38 40 40 40 37 38 37 38 37 39 39 32,5445
A,139032,train,4,6,4 5 6,3,59 305 355 228,37 37 40 32,947
A,139032,train,10,7,10 9 8 7,4,129 175 244 320,37 37 37 32,868
A,139032,train,10,7,10 9 8 7,4,133 151 493 104,37 37 37 32,881
A,139032,train,4,6,4 5 6,3,64 199 292 228,37 37 40 32,783
