group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,112673,train,10,8,10 1 2 3 4 5 6 7 8,9,1636 3987 1401 3338 1821 2170 1300 830 724,37 37 40 40 40 39 39 38 32,17207
A,112673,train,10,7,10 1 2 3 2 1 10 9 8 7,10,86 1767 1267 2123 1278 1053 1272 1174 693 339,37 37 40 38 39 39 40 40 40 32,11052
A,112673,train,4,6,4 5 6,3,329 1042 345,40 39 32,1716
A,112673,train,4,6,4 5 6,3,605 1040 435,40 39 32,2080
A,112673,train,4,6,4 5 6,3,489 1223 247,40 39 32,1959
A,112673,train,1,3,1 10 9 8 7 6 5 4 3,9,325 660 994 675 1681 1189 1284 1067 314,39 40 40 40 37 37 38 38 32,8189
A,112673,train,4,6,4 5 6,3,1462 771 208,40 39 32,2441
A,112673,train,4,6,4 5 6,3,405 664 238,40 39 32,1307
A,112673,train,4,6,4 5 6,3,313 600 228,40 39 32,1141
A,112673,train,10,7,10 1 2 3 4 5 6 7,8,446 1750 1020 1092 1117 1108 1030 330,37 37 40 40 40 39 39 32,7893
A,112673,train,5,6,5 6,2,326 294,39 32,620
A,112673,train,1,3,1 10 9 8 7 6 5 4 3,9,331 2309 1112 969 1276 1022 1106 681 308,39 40 40 40 37 37 38 38 32,9114
A,112673,train,1,3,1 2 3,3,412 927 316,37 40 32,1655
A,112673,train,10,7,10 9 8 7,4,372 1863 500 309,40 40 40 32,3044
A,112673,train,1,3,1 10 9 8 7 6 5 4 3,9,301 1034 1081 475 1576 729 1313 665 367,39 40 40 40 37 37 38 38 32,7541
A,112673,train,8,9,8 9,2,310 239,38 32,549
A,112673,train,4,8,4 3 2 1 10 9 8,7,297 2116 1305 1355 1167 827 335,38 38 39 39 40 40 32,7402
A,112673,train,10,7,10 9 8 7,4,299 1237 525 315,40 40 40 32,2376
A,112673,train,10,7,10 9 8 7,4,360 1050 540 283,40 40 40 32,2233
A,112673,train,4,6,4 5 6,3,273 550 326,40 39 32,1149
A,112673,train,4,6,4 5 6,3,352 670 259,40 39 32,1281
A,112673,train,2,3,2 3,2,315 189,40 32,504
A,112673,train,3,4,3 4,2,347 120,40 32,467
A,112673,train,7,3,7 8 9 10 1 2 3,7,281 1015 688 1724 1105 942 352,38 38 38 37 37 40 32,6107
A,112673,train,4,6,4 5 6,3,357 558 238,40 39 32,1153
A,112673,train,1,3,1 2 3,3,296 774 322,37 40 32,1392
A,112673,train,4,6,4 5 6,3,385 307 463,40 39 32,1155
A,112673,train,9,8,9 8,2,334 223,40 32,557
A,112673,train,1,3,1 2 3,3,354 318 282,37 40 32,954
A,112673,train,4,6,4 5 6,3,414 598 278,40 39 32,1290
A,112673,train,10,7,10 9 8 7,4,284 606 566 275,40 40 40 32,1731
A,112673,train,1,3,1 2 3,3,304 541 256,37 40 32,1101
A,112673,train,1,3,1 2 3,3,368 705 277,37 40 32,1350
A,112673,train,4,6,4 5 6,3,1842 222 449,40 39 32,2513
A,112673,train,10,7,10 9 8 7,4,317 207 196 719,40 40 40 32,1439
A,112673,train,10,7,10 9 8 7,4,496 186 518 335,40 40 40 32,1535
A,112673,train,10,7,10 9 8 7,4,435 162 166 234,40 40 40 32,997
A,112673,train,10,7,10 9 8 7,4,369 162 139 196,40 40 40 32,866
A,112673,train,4,6,4 5 6,3,388 240 326,40 39 32,954
A,112673,train,10,7,10 9 8 7,4,459 193 162 175,40 40 40 32,989
A,112673,train,10,7,10 9 8 7,4,354 173 151 134,40 40 40 32,812
A,112673,train,10,8,10 9 8,3,972 599 799 358 285,40 32 32 40 32,3013
A,112673,train,1,3,1 2 3,3,2482 513 126,37 40 32,3121
A,112673,train,10,7,10 9 8 7,4,1440 154 128 134,40 40 40 32,1856
A,112673,train,4,6,4 5 6,3,111 466 561,40 39 32,1138
A,112673,train,4,6,4 5 6,3,342 117 259,40 39 32,718
A,112673,train,10,7,10 9 8 7,4,401 259 206 460,40 40 40 32,1326
A,112673,train,7,2,7 8 9 10 1 2,6,314 962 496 437 531 281,38 38 38 37 37 32,3021
A,112673,train,4,6,4 5 6,3,329 147 211,40 39 32,687
A,112673,train,4,6,4 5 6,3,366 91 245,40 39 32,702
A,112673,train,9,8,9 8,2,275 103,40 32,378
A,112673,train,3,5,3 4 5,3,307 588 346,40 40 32,1241
A,112673,train,4,6,4 5 6,3,357 115 174,40 39 32,646
A,112673,train,1,3,1 2 3,3,324 884 367,37 40 32,1575
A,112673,train,10,7,10 9 8 7,4,317 175 437 324,40 40 40 32,1253
A,112673,train,1,3,1 2 3,3,266 954 343,37 40 32,1563
A,112673,train,10,7,10 9 8 7,4,401 202 153 166,40 40 40 32,922
A,112673,train,1,3,1 2 3,3,329 261 269,37 40 32,859
A,112673,train,4,6,4 5 6,3,179 899 184,40 39 32,1262
A,112673,train,10,7,10 9 8 7,4,287 159 152 184,40 40 40 32,782
A,112673,train,1,3,1 2 3,3,349 281 193,37 40 32,823
A,112673,train,10,7,10 9 8 7,4,322 139 142 241,40 40 40 32,844
A,112673,train,1,3,1 2 3,3,309 223 211,37 40 32,743
A,112673,train,4,6,4 5 6,3,316 105 190,40 39 32,611
A,112673,train,1,3,1 2 3,3,364 127 181,37 40 32,672
A,112673,train,10,7,10 9 8 7,4,425 185 148 135,40 40 40 32,893
A,112673,train,10,7,10 9 8 7,4,451 158 130 106,40 40 40 32,845
A,112673,train,4,5,4 5 4 5 6 7 8 9 10 1 2 3 4 5 6 5 4 5,18,321 142 126 308 1532 2123 844 176 915 525 1089 524 442 963 1018 314 490 1210 295 1086 678 916 646 621 664 229,40 40 40 40 38 40 39 32 39 32 38 38 38 37 37 40 32 40 32 40 39 37 38 37 40 32,18197
A,112673,train,1,3,1 2 3,3,336 113 209,37 40 32,658
A,112673,train,5,1,5 6 7 8 9 10 1,7,309 1012 2024 863 554 656 262,39 39 38 38 38 37 32,5680
A,112673,train,8,5,8 7 8 9 10 1 2 3 4 5,10,335 1684 134 621 887 1494 1242 952 515 292,40 38 38 38 37 37 40 40 40 32,8156
A,112673,train,1,3,1 2 3 4 5 6 7 6 5 4 3,11,146 617 719 328 1445 543 242 886 305 832 169 791 159 407 208,37 40 40 40 39 39 32 37 32 37 32 38 32 38 32,7797
A,112673,train,1,3,1 2 3,3,296 124 262,37 40 32,682
A,112673,train,2,5,2 1 10 9 8 7 6 5,8,350 860 1019 1047 452 1636 1054 156,39 39 40 40 40 37 37 32,6574
A,112673,train,6,10,6 5 4 3 2 1 10,7,272 1023 1008 1082 1427 573 217,37 38 38 38 39 39 32,5602
A,112673,train,3,9,3 2 1 10 9,5,285 754 671 820 213,38 39 39 40 32,2743
A,112673,train,1,2,1 2,2,278 90,37 32,368
A,112673,train,1,3,1 2 3,3,306 109 217,37 40 32,632
A,112673,train,8,3,8 9 10 1 2 3,6,278 811 818 1251 742 151,38 38 37 37 40 32,4051
A,112673,train,1,3,1 10 9 8 7 6 5 4 3,9,228 814 960 689 765 530 782 619 198,39 40 40 40 37 37 38 38 32,5585
A,112673,test,6,1,6 5,2,659,37,659
A,112673,test,7,2,7 6,2,491,37,491
A,112673,test,3,8,3 2,2,660,38,660
