group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,102105,train,3,1,3 2 1 10 1,5,1679 1766 2951 6169 1928 3287,39 40 40 38 13 32,17780
A,102105,train,10,7,10 1 2 3 4 5 6 7,8,19561 3016 1904 2056 1408 1832 1584 1135,38 38 37 37 37 40 40 32,32496
A,102105,train,10,7,10 9 8 7,4,5039 1280 1007 576,37 37 37 32,7902
A,102105,train,4,6,4 3 2 1 10 9 8 7 6,9,1088 944 1680 1181 832 936 872 808 952,39 39 40 40 37 37 37 38 32,9293
A,102105,train,4,6,4 5 6,3,574 1336 424,37 40 32,2334
A,102105,train,1,6,1 2 3 4 3 4 5 6,8,501 2145 1424 1608 608 688 848 528,38 37 37 39 37 37 40 32,8350
A,102105,train,10,7,10 1 2 1 2 3 2 3 4 5 6 7,12,1796 968 1752 775 409 896 1359 609 1112 1000 1056 664,38 38 40 38 37 39 37 37 37 40 40 32,12396
A,102105,train,10,4,10 9 8 7 8 7 6 5 4,9,458 2080 1328 1704 392 271 1065 1471 464,37 37 37 39 37 38 38 39 32,9233
A,102105,train,1,3,1 10 1 2 3,5,457 1889 511 905 416,40 38 38 37 32,4178
A,102105,train,10,7,10 1 2 1 10 9 8 7,8,1658 1143 1376 240 352 1248 1008 360,38 38 40 40 37 37 37 32,7385
A,102105,train,4,6,4 5 6,3,379 856 392,37 40 32,1627
A,102105,train,4,6,4 5 6,3,437 1033 336,37 40 32,1806
A,102105,train,10,7,10 9 8 7,4,429 1080 1024 376,37 37 37 32,2909
A,102105,train,3,7,3 4 5 4 3 2 1 10 9 8 7,11,692 1080 1976 592 913 1559 1785 743 433 855 993 304,37 37 39 39 39 40 40 40 37 37 37 32,11925
A,102105,train,4,6,4 5 6,3,328 759 256,37 40 32,1343
A,102105,train,10,7,10 9 8 7,4,387 2137 895 417,37 37 37 32,3836
A,102105,train,1,3,1 10 9 8 7 6 5 4 3,9,1464 1623 1265 1072 1552 831 1296 1032 2057,40 37 37 37 38 38 39 39 32,12192
A,102105,train,10,7,10 9 8 7,4,396 856 720 320,37 37 37 32,2292
A,102105,train,4,6,4 5 6,3,321 912 304,37 40 32,1537
A,102105,train,6,4,6 7 6 7 8 9 10 1 2 1 10 9 8 7 6 5 4,17,440 2457 727 1064 311 1377 1527 1025 392 1048 1208 648 984 848 1520 768 400 984 944 504 352,40 38 40 40 39 39 39 39 38 38 40 40 37 37 37 37 38 38 38 39 32,19528
A,102105,train,9,5,9 10 1 10 9 8 7 6 5,9,469 1744 1408 288 488 1232 887 825 320,39 38 40 37 37 37 38 38 32,7661
A,102105,train,2,3,2 3 4 3,4,652 888 481 2488 480,37 37 32 39 32,4989
A,102105,train,1,3,1 2 3,3,562 1056 361,38 37 32,1979
A,102105,train,5,3,5 6 7 8 9 10 1 2 3,9,1646 1560 2663 1585 895 1456 1232 1113 815 544,40 40 39 39 39 38 38 38 37 32,13509
A,102105,train,1,3,1 2 3,3,108 1392 824,38 37 32,2324
A,102105,train,1,3,1 10 9 8 7 6 5 4 3,9,1239 1215 1273 528 575 584 352 2736 2592 1040 9817,40 37 37 37 37 37 38 38 39 39 32,21951
A,102105,train,10,7,10 1 10 9 8 7,6,518 1128 296 1079 849 288,38 40 37 37 37 32,4158
A,102105,train,4,6,4 3 2 1 10 9 8 7 6,9,486 1008 992 1144 976 535 545 672 576,39 39 40 40 37 37 37 38 32,6934
A,102105,train,10,8,10 9 8,3,529 904 359,37 37 32,1792
A,102105,train,1,3,1 2 3,3,2951 1648 880,38 37 32,5479
A,102105,train,4,6,4 5 6,3,547 484 33 33 3579 1367,37 37 37 37 40 32,6043
A,102105,train,10,7,10 9 8 7,4,1818 1000 768 296,37 37 37 32,3882
A,102105,train,10,7,10 9 8 7,4,1217 3584 1007 247,37 37 37 32,6055
A,102105,train,1,3,1 10 1 2 3,5,367 1816 673 695 561,40 38 38 37 32,4112
A,102105,train,10,7,10 1 2 3 4 5 6 7 6 5 4 3 4 3 2 3 4 5 6 5 6 5 6 7,24,546 1896 1737 2655 1912 848 448 552 488 32 32 34 32 33 32 33 34 33 32 1249 393 591 544 632 328 319 729 1696 351 369 3032 1424 784 3528 288 495 881 2392 503 18 33 33 33 33 33 34 256 568 856 327 737 536 12964 879 320,38 38 37 37 37 37 37 40 40 40 40 40 40 40 40 40 40 40 40 38 38 39 39 37 39 39 39 37 37 37 38 38 40 38 38 38 40 39 39 39 39 39 39 39 39 39 39 39 38 38 38 38 40 40 32,49597
A,102105,train,1,3,1 10 9 8 7 6 5 4 3,9,1586 1168 240 735 633 944 640 992 608 1416,40 40 37 37 37 38 38 39 39 32,8962
A,102105,train,4,6,4 5 6,3,694 768 264,37 40 32,1726
A,102105,train,1,3,1 2 3,3,312 927 233,38 37 32,1472
A,102105,train,1,3,1 2 3,3,403 311 505 25 1006 304,38 32 32 32 37 32,2554
A,102105,train,4,6,4 5 6,3,1080 912 359,37 40 32,2351
A,102105,train,7,3,7 6 5 6 7 8 9 10 9 8 7 6 5 4 3,15,589 1152 1898 718 1097 498 28 1477 801 2151 2688 328 721 1063 352 808 945 831 1144,38 38 38 38 40 40 40 39 39 39 37 37 37 37 38 38 39 39 32,19289
A,102105,train,1,3,1 10 9 8 7 6 5 4 3,9,2147 968 607 712 776 713 895 688 321,40 37 37 37 38 38 39 39 32,7827
A,102105,train,4,6,4 3 4 5 6,5,984 896 303 561 1512,39 37 37 40 32,4256
A,102105,train,10,6,10 1 2 3 4 5 6,7,159 1873 983 704 672 968 304,38 38 37 37 37 40 32,5663
A,102105,train,2,9,2 1 2 3 4 5 6 7 8 9,10,184 984 400 1304 1031 3990 904 920 360 1104 367,40 38 37 37 37 40 40 40 39 39 32,11548
A,102105,train,1,3,1 10 9 8 7 6 5 4 3 2 3,11,734 952 936 696 928 600 1015 57 751 713 832 407 384,40 37 37 37 38 38 38 39 39 39 39 37 32,9005
A,102105,train,1,3,1 10 9 8 7 6 5 4 5 4 3,11,594 896 1176 527 680 1065 496 712 695 872 656 705,40 37 40 37 37 38 38 39 37 39 39 32,9074
A,102105,train,4,6,4 5 6,3,363 512 616,37 40 32,1491
A,102105,train,10,7,10 1 2 3 4 5 6 7,8,593 856 1752 799 1200 1001 840 744,38 38 37 37 37 40 40 32,7785
A,102105,train,1,3,1 2 3,3,481 968 376,38 37 32,1825
A,102105,train,4,6,4 5 6,3,1576 448 480,37 40 32,2504
A,102105,train,10,7,10 1 2 3 4 5 6 7,8,240 1624 1168 1208 1112 1008 776 1040 1080,38 38 37 37 37 37 40 40 32,9256
A,102105,train,6,7,6 7,2,174 352,40 32,526
A,102105,train,4,6,4 5 6,3,1430 296 400,37 40 32,2126
A,102105,train,10,7,10 9 8 7,4,1909 1039 1065 520,37 37 37 32,4533
A,102105,train,4,6,4 5 6,3,1622 614 929,37 40 32,3165
A,102105,train,1,3,1 10 9 8 7 6 5 4 3,9,517 817 1112 776 879 592 873 664 664,40 37 37 37 38 38 39 39 32,6894
A,102105,train,1,3,1 10 9 8 7 8 9 10 1 2 3,11,696 992 735 673 1039 328 417 551 472 737 536 807 360,40 37 37 37 37 37 39 39 39 38 38 37 32,8343
A,102105,train,4,6,4 5 6,3,444 304 705,37 40 32,1453
A,102105,train,2,10,2 3 4 5 6 7 8 9 10,9,1052 1224 1152 1887 1240 1408 1248 681 560,37 37 37 40 40 39 39 39 32,10452
A,102105,train,8,10,8 7 6 5 4 3 2 1 10,9,472 1547 1360 1560 1632 502 24 32 32 34 33 33 33 34 32 786 368 591 481,37 38 38 39 39 39 39 39 39 39 39 39 39 39 39 39 40 40 32,9586
A,102105,train,1,3,1 10 9 8 7 8 9 8 7 6 5 4 3,13,6184 1376 1160 1304 1736 551 400 433 1232 1192 1472 992 319,40 37 37 37 39 39 37 37 38 38 39 39 32,18351
A,102105,train,10,7,10 9 8 7,4,318 448 615 553,37 37 37 32,1934
A,102105,train,1,3,1 2 3,3,559 799 552,38 37 32,1910
A,102105,train,4,6,4 5 6,3,820 768 247,37 40 32,1835
A,102105,train,4,6,4 5 6,3,955 2256 472,37 40 32,3683
A,102105,train,4,6,4 5 6,3,474 383 481,37 40 32,1338
A,102105,train,10,7,10 9 8 7 6 7,6,680 3759 1288 1528 1847 297,37 37 37 38 40 32,9399
A,102105,train,1,3,1 2 3,3,2114 1088 592,38 37 32,3794
A,102105,train,4,5,4 5,2,211 495 2592 655,40 40 37 32,3953
A,102105,train,1,3,1 10 9 8 7 6 5 4 3,9,544 1752 1504 5522 1216 954 1398 560 272,40 37 37 37 38 38 39 39 32,13722
A,102105,train,2,8,2 1 2 3 4 5 6 7 8,9,640 1353 238 1017 2208 1263 576 912 976 512 18 32 262 280,40 38 37 32 37 37 37 40 40 40 40 40 39 32,10287
A,102105,train,4,6,4 5 6,3,408 368 424,37 40 32,1200
A,102105,train,7,3,7 8 9 10 9 8 9 10 1 2 3,11,433 1287 1024 752 512 1136 576 1056 408 864 1560 239,39 39 39 37 37 39 39 39 38 38 37 32,9847
A,102105,train,4,6,4 3 2 1 10 9 8 7 6 5 4 3 2 1 10 9 8 7 6,19,18 33 33 32 35 32 33 34 32 33 34 32 33 32 33 35 32 33 33 837 1376 493 26 34 33 33 33 716 720 792 960 1560 2927 1455 976 1799 800 1424 1945 1616 1511 1049 376,39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 40 40 40 40 40 40 40 37 37 37 38 38 39 39 39 39 40 40 37 37 37 38 32,24103
A,102105,train,10,7,10 9 8 7,4,794 1089 743 240,37 37 37 32,2866
A,102105,train,6,4,6 5 4,3,2224 1448 895,38 39 32,4567
A,102105,train,10,7,10 9 8 7,4,924 1888 1176 328,37 37 37 32,4316
A,102105,train,10,7,10 9 8 7,4,1103 1048 640 240,37 37 37 32,3031
A,102105,train,10,7,10 9 8 7,4,411 568 671 336,37 37 37 32,1986
A,102105,test,7,2,7 6,2,498,38,498
A,102105,test,6,1,6 5,2,446,38,446
A,102105,test,3,8,3 4,2,334,37,334
