group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,146092,train,1,4,5,4 3 2 1 10 1 2 3 4 5,10,5665 949 1593 2167 1737 875 860 538 1495 583 1023 3529,40 40 40 37 37 37 39 39 38 38 38 32,1 2 4 5 7 8 9 10 11,21014,1551384438.009,Fri Mar 01 2019 01:37:18 GMT+0530 (India Standard Time)
A,146092,train,2,2,3,2 1 10 1 2 3,6,1225 543 960 665 273 534 920 1472,37 37 37 39 39 39 38 32,1 2 4 5 7,6592,1551384450.616,Fri Mar 01 2019 01:37:30 GMT+0530 (India Standard Time)
A,146092,train,3,10,7,10 9 8 7,4,1145 736 656 1336,38 38 38 32,1 2 3,3873,1551384460.504,Fri Mar 01 2019 01:37:40 GMT+0530 (India Standard Time)
A,146092,train,4,4,5,4 5,2,650 864,38 32,1,1514,1551384468.033,Fri Mar 01 2019 01:37:48 GMT+0530 (India Standard Time)
A,146092,train,5,4,5,4 5,2,753 872,38 32,1,1625,1551384475.688,Fri Mar 01 2019 01:37:55 GMT+0530 (India Standard Time)
A,146092,train,6,2,3,2 1 10 1 2 3,6,770 606 680 1568 392 520 1160 920,37 37 37 39 39 39 38 32,1 2 4 5 7,6616,1551384488.368,Fri Mar 01 2019 01:38:08 GMT+0530 (India Standard Time)
A,146092,train,7,4,5,4 5,2,571 566,38 32,1,1137,1551384495.52,Fri Mar 01 2019 01:38:15 GMT+0530 (India Standard Time)
A,146092,train,8,4,5,4 5,2,733 560,38 32,1,1293,1551384502.823,Fri Mar 01 2019 01:38:22 GMT+0530 (India Standard Time)
A,146092,train,9,10,7,10 9 8 7,4,842 477 512 592,38 38 38 32,1 2 3,2423,1551384511.263,Fri Mar 01 2019 01:38:31 GMT+0530 (India Standard Time)
A,146092,train,10,2,3,2 1 10 9 8 7 6 5 4 3,10,666 551 520 543 489 488 552 584 328 519 889 600 728,37 37 37 38 38 38 38 39 39 39 40 40 32,1 2 4 5 6 8 9 11 12,7457,1551384524.736,Fri Mar 01 2019 01:38:44 GMT+0530 (India Standard Time)
A,146092,train,11,4,5,4 5,2,571 902,38 32,1,1473,1551384532.223,Fri Mar 01 2019 01:38:52 GMT+0530 (India Standard Time)
A,146092,train,12,10,7,10 9 8 7,4,1160 377 455 1858,38 38 38 32,1 2 3,3850,1551384542.091,Fri Mar 01 2019 01:39:02 GMT+0530 (India Standard Time)
A,146092,train,13,4,5,4 5,2,430 1096,38 32,1,1526,1551384549.633,Fri Mar 01 2019 01:39:09 GMT+0530 (India Standard Time)
A,146092,train,14,4,7,4 5 6 7,4,601 351 856 872 504 752,38 38 38 37 37 32,1 4 5,3936,1551384559.584,Fri Mar 01 2019 01:39:19 GMT+0530 (India Standard Time)
A,146092,train,15,10,7,10 9 8 7,4,1730 566 496 592,38 38 38 32,1 2 3,3384,1551384568.986,Fri Mar 01 2019 01:39:28 GMT+0530 (India Standard Time)
A,146092,train,16,10,7,10 9 8 7,4,542 320 400 664,38 38 38 32,1 2 3,1926,1551384576.936,Fri Mar 01 2019 01:39:36 GMT+0530 (India Standard Time)
A,146092,train,17,10,7,10 9 8 7,4,611 383 416 800,38 38 38 32,1 2 3,2210,1551384585.16,Fri Mar 01 2019 01:39:45 GMT+0530 (India Standard Time)
A,146092,train,18,4,5,4 5,2,630 1096,38 32,1,1726,1551384592.905,Fri Mar 01 2019 01:39:52 GMT+0530 (India Standard Time)
A,146092,train,19,3,1,3 4 5 4 3 2 1,7,505 471 511 473 400 448 904 752 912,38 38 38 40 40 40 40 37 32,1 2 4 5 6 8,5376,1551384604.296,Fri Mar 01 2019 01:40:04 GMT+0530 (India Standard Time)
A,146092,train,20,10,7,10 9 8 7,4,744 471 456 616,38 38 38 32,1 2 3,2287,1551384612.6,Fri Mar 01 2019 01:40:12 GMT+0530 (India Standard Time)
A,146092,train,21,6,3,6 7 6 5 4 3,6,1945 705 734 800 264 1864 600 913,38 37 37 39 39 40 40 32,2 4 5 6 7,7825,1551384626.449,Fri Mar 01 2019 01:40:26 GMT+0530 (India Standard Time)
A,146092,train,22,5,9,5 4 3 2 1 10 9 8 7 8 9 10 1 2 1 10 9,17,2169 687 1008 880 688 592 584 568 568 1457 527 976 840 1602 654 720 672 592 1120 1024 1537 487 1544,40 40 40 40 37 37 37 38 38 38 38 40 37 40 40 40 39 39 37 37 37 38 32,1 2 3 5 6 8 9 10 12 14 15 17 18 19 20 22,21496,1551384653.96,Fri Mar 01 2019 01:40:53 GMT+0530 (India Standard Time)
A,146092,train,23,4,2,4 5 6 7 8 9 10 1 2,9,368 529 1526 584 624 784 544 808 624 393 535 704,38 38 37 37 37 40 40 40 40 39 39 32,1 3 4 6 7 8 10 11,8023,1551384668.001,Fri Mar 01 2019 01:41:08 GMT+0530 (India Standard Time)
A,146092,train,24,7,1,7 6 5 4 3 2 1,7,1585 566 490 560 545 623 1208 744,39 39 39 40 40 40 37 32,1 2 4 5 6 7,6321,1551384680.353,Fri Mar 01 2019 01:41:20 GMT+0530 (India Standard Time)
A,146092,train,25,2,3,2 1 10 9 8 7 8 9 10 1 2 1 10 9 8 7 8 9 10 1 2 3,22,1202 639 648 512 736 584 680 720 1056 656 927 600 528 880 583 1018 1167 687 784 1016 1001 1000 920 2329 1431 799 640 1368,37 37 37 38 38 38 38 40 40 40 39 39 39 37 37 38 38 38 38 40 40 40 39 39 39 17 38 32,1 2 4 5 6 8 9 10 11 12 14 15 16 17 18 20 21 22 23 24 27,25111,1551384711.48,Fri Mar 01 2019 01:41:51 GMT+0530 (India Standard Time)
A,146092,train,26,10,7,10 9 8 7,4,474 352 361 534,38 38 38 32,1 2 3,1721,1551384719.218,Fri Mar 01 2019 01:41:59 GMT+0530 (India Standard Time)
A,146092,train,27,5,3,5 4 3,3,743 727 569 840,38 40 40 32,2 3,2879,1551384728.114,Fri Mar 01 2019 01:42:08 GMT+0530 (India Standard Time)
A,146092,train,28,10,7,10 9 8 7,4,337 295 344 600,38 38 38 32,1 2 3,1576,1551384735.705,Fri Mar 01 2019 01:42:15 GMT+0530 (India Standard Time)
A,146092,train,29,4,5,4 5,2,530 600,38 32,1,1130,1551384742.849,Fri Mar 01 2019 01:42:22 GMT+0530 (India Standard Time)
A,146092,train,30,3,4,3 4,2,343 1128,38 32,1,1471,1551384750.345,Fri Mar 01 2019 01:42:30 GMT+0530 (India Standard Time)
A,146092,train,31,2,3,2 1 10 1 10 9 8 7 8 7 6 5 4 3,14,664 552 1000 785 295 704 528 568 1344 1232 488 904 377 631 688 624 1160,37 37 39 37 37 38 38 38 40 38 38 39 39 39 40 40 32,1 2 3 4 6 7 8 9 10 12 13 15 16,12544,1551384768.904,Fri Mar 01 2019 01:42:48 GMT+0530 (India Standard Time)
A,146092,train,32,7,6,7 6,2,862 863,39 32,1,1725,1551384776.649,Fri Mar 01 2019 01:42:56 GMT+0530 (India Standard Time)
A,146092,train,33,6,2,6 7 6 5 4 3 2,7,668 742 626 910 569 1135 1176 736 1160,37 37 39 39 39 40 40 40 32,1 3 4 6 7 8,7722,1551384790.392,Fri Mar 01 2019 01:43:10 GMT+0530 (India Standard Time)
A,146092,train,34,6,1,6 5 6 7 8 9 10 9 8 7 6 5 4 3 2 3 4 3 2 1,20,1097 1175 377 559 632 521 600 552 743 520 697 1096 455 1849 713 671 522 534 591 768 272 488 1840,39 37 37 37 40 40 40 40 38 38 38 39 39 40 40 40 40 38 38 40 40 37 32,1 2 3 5 6 7 9 10 11 12 13 14 15 16 18 19 20 21 22,17272,1551384813.68,Fri Mar 01 2019 01:43:33 GMT+0530 (India Standard Time)
A,146092,train,35,2,3,2 1 10 1 2 3,6,2618 845 1674 416 648 720 840,37 37 39 39 39 38 32,1 2 3 4 6,7761,1551384827.455,Fri Mar 01 2019 01:43:47 GMT+0530 (India Standard Time)
A,146092,train,36,2,3,2 3,2,491 791,38 32,1,1282,1551384834.752,Fri Mar 01 2019 01:43:54 GMT+0530 (India Standard Time)
A,146092,train,37,10,7,10 9 8 7,4,554 378 518 705,38 38 38 32,1 2 3,2155,1551384842.922,Fri Mar 01 2019 01:44:02 GMT+0530 (India Standard Time)
A,146092,train,38,7,5,7 6 5,3,2408 912 639 1168 776,38 38 39 39 32,3 4,5903,1551384854.841,Fri Mar 01 2019 01:44:14 GMT+0530 (India Standard Time)
A,146092,train,39,4,5,4 5,2,1224 822 793,37 38 32,2,2839,1551384863.698,Fri Mar 01 2019 01:44:23 GMT+0530 (India Standard Time)
A,146092,train,40,4,5,4 5,2,1530 672,38 32,1,2202,1551384871.912,Fri Mar 01 2019 01:44:31 GMT+0530 (India Standard Time)
A,146092,train,41,2,3,2 3,2,569 744,38 32,1,1313,1551384879.241,Fri Mar 01 2019 01:44:39 GMT+0530 (India Standard Time)
A,146092,train,42,6,8,6 7 8,3,455 1511 1249,37 40 32,1 2,3215,1551384888.472,Fri Mar 01 2019 01:44:48 GMT+0530 (India Standard Time)
A,146092,train,43,10,7,10 9 8 7,4,573 366 576 416,38 38 38 32,1 2 3,1931,1551384896.424,Fri Mar 01 2019 01:44:56 GMT+0530 (India Standard Time)
A,146092,train,44,2,3,2 3 4 5 4 3 2 1 10 1 2 3,12,1473 607 762 631 688 815 472 648 488 1944 961 447 673 1463 537 473 839,38 38 38 38 40 37 40 40 37 37 37 40 39 39 39 38 32,1 2 3 5 7 8 9 10 13 14 16,13921,1551384916.361,Fri Mar 01 2019 01:45:16 GMT+0530 (India Standard Time)
A,146092,train,45,2,6,2 1 10 9 8 7 6,7,505 536 1080 736 584 632 513 823,37 37 38 38 38 38 39 32,1 2 3 4 5 7,5409,1551384927.784,Fri Mar 01 2019 01:45:27 GMT+0530 (India Standard Time)
A,146092,train,46,2,3,2 3,2,519 984,38 32,1,1503,1551384935.303,Fri Mar 01 2019 01:45:35 GMT+0530 (India Standard Time)
A,146092,train,47,10,7,10 9 8 7,4,513 559 488 552,38 38 38 32,1 2 3,2112,1551384943.431,Fri Mar 01 2019 01:45:43 GMT+0530 (India Standard Time)
A,146092,train,48,9,3,9 10 9 8 7 6 5 4 3,9,1589 1433 287 528 1432 1136 528 816 527 721,40 38 38 38 39 39 39 40 40 32,1 2 3 4 5 6 8 9,8997,1551384958.44,Fri Mar 01 2019 01:45:58 GMT+0530 (India Standard Time)
A,146092,train,49,10,1,10 1,2,867 936,39 32,1,1803,1551384966.258,Fri Mar 01 2019 01:46:06 GMT+0530 (India Standard Time)
A,146092,train,51,2,3,2 3,2,1027 711,38 32,1,1738,1551384983.01,Fri Mar 01 2019 01:46:23 GMT+0530 (India Standard Time)
A,146092,train,52,8,4,8 7 6 5 4,5,687 832 576 1184 745 1071 680,38 38 39 39 39 40 32,1 3 4 6,5775,1551384994.801,Fri Mar 01 2019 01:46:34 GMT+0530 (India Standard Time)
A,146092,train,53,9,6,9 10 1 10 9 8 7 6,8,761 1034 766 2192 1468 620 920 632 520 895,40 40 39 37 37 38 38 38 39 32,1 3 4 6 7 8 9,9808,1551385010.625,Fri Mar 01 2019 01:46:50 GMT+0530 (India Standard Time)
A,146092,train,54,2,3,2 3,2,593 1718,38 32,1,2311,1551385018.953,Fri Mar 01 2019 01:46:58 GMT+0530 (India Standard Time)
A,146092,train,55,10,6,10 9 8 7 6,5,522 424 448 464 1288,38 38 38 39 32,1 2 3 4,3146,1551385028.113,Fri Mar 01 2019 01:47:08 GMT+0530 (India Standard Time)
A,146092,train,56,7,10,7 6 5 4 3 2 3 2 1 10,10,609 518 1096 1120 705 655 448 1064 352 1296 1456,39 39 40 40 40 40 38 40 37 37 32,1 2 3 4 5 7 8 9 10,9319,1551385043.448,Fri Mar 01 2019 01:47:23 GMT+0530 (India Standard Time)
A,146092,train,57,10,7,10 9 8 7,4,368 464 392 1040,38 38 38 32,1 2 3,2264,1551385051.728,Fri Mar 01 2019 01:47:31 GMT+0530 (India Standard Time)
A,146092,train,58,8,10,8 7 8 9 10,5,4473 696 335 472 1296,38 40 40 40 32,1 2 3 4,7272,1551385065.032,Fri Mar 01 2019 01:47:45 GMT+0530 (India Standard Time)
A,146092,train,59,5,4,5 4,2,711 1609,40 32,1,2320,1551385073.37,Fri Mar 01 2019 01:47:53 GMT+0530 (India Standard Time)
A,146092,train,60,5,6,5 6,2,3274 1545,37 32,1,4819,1551385084.203,Fri Mar 01 2019 01:48:04 GMT+0530 (India Standard Time)
A,146092,train,61,6,5,6 5,2,1960 704 1361,38 39 32,2,4025,1551385094.242,Fri Mar 01 2019 01:48:14 GMT+0530 (India Standard Time)
A,146092,train,62,8,6,8 7 6,3,1160 656 560 1512,38 38 39 32,1 3,3888,1551385104.146,Fri Mar 01 2019 01:48:24 GMT+0530 (India Standard Time)
A,146092,train,63,10,7,10 9 8 7,4,626 728 495 857,38 38 38 32,1 2 3,2706,1551385112.874,Fri Mar 01 2019 01:48:32 GMT+0530 (India Standard Time)
A,146092,train,64,4,5,4 5,2,4385 1358,38 32,1,5743,1551385124.632,Fri Mar 01 2019 01:48:44 GMT+0530 (India Standard Time)
A,146092,train,65,4,5,4 5,2,384 1056,38 32,1,1440,1551385132.089,Fri Mar 01 2019 01:48:52 GMT+0530 (India Standard Time)
A,146092,train,66,2,3,2 1 10 1 10 9 8 7 6 5 4 3,12,584 584 1440 512 1761 319 617 520 736 519 1280 752 538 1662 703 1536,37 37 37 39 37 38 38 38 38 39 39 39 39 40 40 32,1 2 4 5 6 7 8 10 11 14 15,14063,1551385152.169,Fri Mar 01 2019 01:49:12 GMT+0530 (India Standard Time)
A,146092,train,67,10,7,10 9 8 7,4,440 320 336 890,38 38 38 32,1 2 3,1986,1551385160.171,Fri Mar 01 2019 01:49:20 GMT+0530 (India Standard Time)
