group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,162215,train,1,4,5,4 5,2,319 1195,38 32,1,1514,1551385418.585,Thu Feb 28 2019 13:23:38 GMT-0700 (Mountain Standard Time)
A,162215,train,2,2,3,2 1 2 3,4,287 394 411 284 360,39 38 37 38 32,1 3 4,1736,1551385426.332,Thu Feb 28 2019 13:23:46 GMT-0700 (Mountain Standard Time)
A,162215,train,3,8,10,8 7 6 5 4 3 2 1 10,9,345 707 969 577 425 414 683 436 286 516,38 37 37 40 40 40 39 38 39 32,1 2 3 4 5 6 7 9,5358,1551385437.7,Thu Feb 28 2019 13:23:57 GMT-0700 (Mountain Standard Time)
A,162215,train,4,2,3,2 3,2,251 480,38 32,1,731,1551385444.439,Thu Feb 28 2019 13:24:04 GMT-0700 (Mountain Standard Time)
A,162215,train,5,3,4,3 2 1 10 9 8 7 6 5 4,10,297 230 222 448 517 399 569 436 380 421 363 450,40 39 39 38 38 37 38 37 37 37 40 32,1 2 3 4 5 7 8 9 11,4732,1551385455.181,Thu Feb 28 2019 13:24:15 GMT-0700 (Mountain Standard Time)
A,162215,train,6,8,1,8 9 10 1,4,258 211 572 376 451,40 37 40 37 32,1 3 4,1868,1551385463.057,Thu Feb 28 2019 13:24:23 GMT-0700 (Mountain Standard Time)
A,162215,train,7,1,8,1 10 9 8,4,750 237 663 142 413 190,39 32 38 32 38 32,1 3 5,2395,1551385471.461,Thu Feb 28 2019 13:24:31 GMT-0700 (Mountain Standard Time)
A,162215,train,8,2,3,2 3,2,291 230,38 32,1,521,1551385477.989,Thu Feb 28 2019 13:24:37 GMT-0700 (Mountain Standard Time)
A,162215,train,9,2,3,2 3,2,275 99,38 32,1,374,1551385484.369,Thu Feb 28 2019 13:24:44 GMT-0700 (Mountain Standard Time)
A,162215,train,10,8,4,8 7 6 5 4,5,422 183 237 619 387,38 37 37 40 32,1 2 3 4,1848,1551385492.227,Thu Feb 28 2019 13:24:52 GMT-0700 (Mountain Standard Time)
A,162215,train,11,10,7,10 9 8 7,4,261 145 155 672,38 38 38 32,1 2 3,1233,1551385499.469,Thu Feb 28 2019 13:24:59 GMT-0700 (Mountain Standard Time)
A,162215,train,12,2,8,2 1 10 9 8,5,323 167 389 540 350,39 39 38 38 32,1 2 3 4,1769,1551385507.245,Thu Feb 28 2019 13:25:07 GMT-0700 (Mountain Standard Time)
A,162215,train,13,7,8,7 8 9 10 9 10 1 2 3 4 5 6 7 8,14,3783 449 403 438 138 417 479 614 263 314 246 377 225 331 230 313 205 720 193 352 212 606 206,40 40 40 38 32 40 32 37 32 37 32 38 32 38 32 38 32 39 32 39 32 40 32,1 2 3 4 6 8 10 12 14 16 18 20 22,11514,1551385524.767,Thu Feb 28 2019 13:25:24 GMT-0700 (Mountain Standard Time)
A,162215,train,14,4,5,4 5,2,387 649 14 355,38 66 86 32,1,1405,1551385532.181,Thu Feb 28 2019 13:25:32 GMT-0700 (Mountain Standard Time)
A,162215,train,15,6,2,6 5 4 3 2,5,317 253 220 562 387,37 40 40 40 32,1 2 3 4,1739,1551385539.927,Thu Feb 28 2019 13:25:39 GMT-0700 (Mountain Standard Time)
A,162215,train,16,7,3,7 6 5 4 3,5,280 176 174 276 455 377,37 37 37 40 40 32,1 2 4 5,1738,1551385547.672,Thu Feb 28 2019 13:25:47 GMT-0700 (Mountain Standard Time)
A,162215,train,17,4,10,4 3 2 1 10,5,343 657 343 184 454,40 40 39 39 32,1 2 3 4,1981,1551385555.664,Thu Feb 28 2019 13:25:55 GMT-0700 (Mountain Standard Time)
A,162215,train,18,10,7,10 9 8 7,4,300 144 450 307,38 38 38 32,1 2 3,1201,1551385562.871,Thu Feb 28 2019 13:26:02 GMT-0700 (Mountain Standard Time)
A,162215,train,19,2,1,2 1,2,255 271,39 32,1,526,1551385569.404,Thu Feb 28 2019 13:26:09 GMT-0700 (Mountain Standard Time)
A,162215,train,20,3,2,3 2,2,252 124,40 32,1,376,1551385575.787,Thu Feb 28 2019 13:26:15 GMT-0700 (Mountain Standard Time)
A,162215,train,21,4,9,4 3 2 1 10 9,6,451 193 362 180 354 362,40 40 39 39 38 32,1 2 3 4 5,1902,1551385583.699,Thu Feb 28 2019 13:26:23 GMT-0700 (Mountain Standard Time)
A,162215,train,22,2,3,2 3,2,337 139,38 32,1,476,1551385590.182,Thu Feb 28 2019 13:26:30 GMT-0700 (Mountain Standard Time)
A,162215,train,23,3,6,3 4 5 6,4,390 344 644 389,38 38 39 32,1 2 3,1767,1551385597.958,Thu Feb 28 2019 13:26:37 GMT-0700 (Mountain Standard Time)
A,162215,train,24,4,3,4 5 6 7 8 9 10 1 2 3,10,570 447 255 457 189 352 209 375 249 306 207 206 231 409 218 375 192 446 176,32 38 32 39 32 39 32 40 32 40 32 40 32 37 32 37 32 38 32,2 4 6 8 10 12 14 16 18,5869,1551385609.836,Thu Feb 28 2019 13:26:49 GMT-0700 (Mountain Standard Time)
A,162215,train,25,10,6,10 9 8 7 6,5,468 141 547 308 417,38 38 38 37 32,1 2 3 4,1881,1551385617.747,Thu Feb 28 2019 13:26:57 GMT-0700 (Mountain Standard Time)
A,162215,train,26,4,5,4 5 6 5,4,314 223 525 167,38 39 37 32,1 2 3,1229,1551385624.985,Thu Feb 28 2019 13:27:04 GMT-0700 (Mountain Standard Time)
