group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,189358,train,1,4,5,4 5 4 3 4 5,6,77716 667 1031 724 357 1233,40 38 38 40 40 32,1 2 3 4 5,81728,1551391853.716,Thu Feb 28 2019 14:10:53 GMT-0800 (Pacific Standard Time)
A,189358,train,2,5,7,5 6 5 6 7,5,5727 655 37012 264 2861 786 1126 1326,37 32 39 39 40 37 37 32,1 3 6 7,49757,1551391909.495,Thu Feb 28 2019 14:11:49 GMT-0800 (Pacific Standard Time)
A,189358,train,3,2,6,2 3 2 1 10 1 2 3 4 5 4 5 6,13,2813 1697 871 879 1023 492 459 260 670 751 847 388 1113 649 443 1230 543 193 144 274 427 1026,40 38 37 37 39 39 39 39 40 40 40 40 40 40 38 39 40 40 40 40 37 32,1 2 3 4 5 6 9 10 11 15 17 21,17192,1551391932.7,Thu Feb 28 2019 14:12:12 GMT-0800 (Pacific Standard Time)
A,189358,train,4,5,1,5 6 5 4 3 4 5 6 7 8 9 10 1 2 3 2 1,17,1547117 1308 656 577 1134 831 179 255 549 332 397 1224 22 945 207 610 222 330 225 353 551 408 949 843 1346,37 39 39 38 38 40 40 40 40 37 37 38 39 38 38 38 38 39 39 40 37 37 38 37 32,1 2 4 5 6 7 10 11 12 14 15 18 19 20 23 24,1561570,1551393500.293,Thu Feb 28 2019 14:38:20 GMT-0800 (Pacific Standard Time)
A,189358,train,5,1,10,1 2 3 2 1 10,6,455078 996 811 631 554 869 760 1999,39 39 40 37 38 37 37 32,1 3 5 6 7,461698,1551393968.052,Thu Feb 28 2019 14:46:08 GMT-0800 (Pacific Standard Time)
A,189358,train,6,4,5,4 3 2 1 2 3 4 5,8,1620 785 844 665 1210 69 103 475 619 961 737 1504,38 38 38 37 39 39 39 39 40 40 40 32,1 2 4 5 9 10 11,9592,1551393983.668,Thu Feb 28 2019 14:46:23 GMT-0800 (Pacific Standard Time)
A,189358,train,7,10,7,10 1 10 9 8 7,6,1711 2021 996 1082 763 3666,39 37 40 40 40 32,1 2 3 4 5,10239,1551393999.916,Thu Feb 28 2019 14:46:39 GMT-0800 (Pacific Standard Time)
A,189358,train,8,4,10,4 5 6 7 8 9 10,7,6022 1057 556 1048 874 761 776 807 1632,40 37 37 40 38 38 38 38 32,1 2 3 5 6 7,13533,1551394019.458,Thu Feb 28 2019 14:46:59 GMT-0800 (Pacific Standard Time)
A,189358,train,9,10,7,10 1 10 9 8 9 10 9 8 7 6 7,12,23286 2029 846 31364 1762 1105 873 485 122 360 472 1016 913,39 37 40 40 38 38 37 40 40 40 39 37 32,1 2 3 4 5 6 8 9 10 11 12,64633,1551394090.118,Thu Feb 28 2019 14:48:10 GMT-0800 (Pacific Standard Time)
A,189358,train,10,4,7,4 3 2 1 2 1 2 3 2 1 2 3 4 5 6 5 4 3 2 1 2 3 4 5 6 5 4 3 2 3 4 5 6 7,34,28625 807 1048 1303 191 44099 57218 1549 862 255 527 157 335 1249 515 214 588 774 684 598 711 846 23 983 743 775 672 830 468 235 186 334 473 275 507 777 934 284 1365 939 837 723 182 209 215 258 378 240 255 142 140 421 535 684 1818,38 38 37 39 39 37 39 40 38 38 38 38 37 39 40 40 40 40 37 38 39 39 38 38 38 38 37 40 40 39 39 39 40 40 40 40 40 37 39 38 38 38 38 38 38 38 40 40 40 40 40 40 37 37 32,1 2 3 4 6 7 8 9 13 14 15 16 17 19 21 23 24 25 27 30 33 34 35 38 39 40 41 42 47 48 49 53 54,160995,1551394257.131,Thu Feb 28 2019 14:50:57 GMT-0800 (Pacific Standard Time)
A,189358,train,11,9,4,9 8 9 10 1 2 3 4 5 4,10,3072 838 377 1007 986 704 593 569 182 912 652,40 38 38 39 39 39 40 40 40 38 32,1 2 3 4 5 7 8 9 10,9892,1551394273.048,Thu Feb 28 2019 14:51:13 GMT-0800 (Pacific Standard Time)
A,189358,train,12,1,7,1 10 1 2 3 4 5 6 5 6 7,11,11148 754 358 807 883 1004 805 781 826 908 209 1682,37 39 39 40 40 40 40 37 39 37 37 32,1 2 3 4 5 6 8 9 10 11,20165,1551394299.245,Thu Feb 28 2019 14:51:39 GMT-0800 (Pacific Standard Time)
A,189358,train,13,2,3,2 3,2,855 2442,40 32,1,3297,1551394308.552,Thu Feb 28 2019 14:51:48 GMT-0800 (Pacific Standard Time)
