group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,179098,train,1,6,8,6 5 4 3 2 1 10 9 8,9,511 735 558 447 503 408 680 480 1409,37 38 38 38 39 39 40 40 32,1 2 3 4 5 6 7 8,5731,1551369797.714,Thu Feb 28 2019 09:03:17 GMT-0700 (Mountain Standard Time)
A,179098,train,2,10,7,10 9 8 7,4,293 470 408 803,40 40 40 32,1 2 3,1974,1551369805.704,Thu Feb 28 2019 09:03:25 GMT-0700 (Mountain Standard Time)
A,179098,train,3,2,3,2 1 10 9 8 7 6 5 4 3,10,3510 460 526 417 384 444 402 586 308 479 520,39 39 40 40 40 37 37 37 38 38 32,1 2 3 4 5 6 7 9 10,8036,1551369819.781,Thu Feb 28 2019 09:03:39 GMT-0700 (Mountain Standard Time)
A,179098,train,4,3,8,3 2 1 10 9 8,6,5553 844 445 484 175 533,38 39 39 40 40 32,1 2 3 4 5,8034,1551369833.83,Thu Feb 28 2019 09:03:53 GMT-0700 (Mountain Standard Time)
A,179098,train,5,2,3,2 3,2,354 555,40 32,1,909,1551369840.758,Thu Feb 28 2019 09:04:00 GMT-0700 (Mountain Standard Time)
A,179098,train,6,2,5,2 3 4 5,4,161 382 372 566,40 40 40 32,1 2 3,1481,1551369848.273,Thu Feb 28 2019 09:04:08 GMT-0700 (Mountain Standard Time)
A,179098,train,7,10,7,10 1 2 3 4 5 6 7,8,1713686 440 484 1017 294 369 308 240 291 930,37 37 40 40 40 40 39 39 39 32,1 2 3 4 5 7 8,1718059,1551371572.641,Thu Feb 28 2019 09:32:52 GMT-0700 (Mountain Standard Time)
A,179098,train,8,2,3,2 3,2,263 450,40 32,1,713,1551371579.369,Thu Feb 28 2019 09:32:59 GMT-0700 (Mountain Standard Time)
A,179098,train,9,4,5,4 5,2,190589 957,40 32,1,191546,1551371776.929,Thu Feb 28 2019 09:36:16 GMT-0700 (Mountain Standard Time)
A,179098,train,10,7,10,7 8 9 10,4,50533 501 383 450,38 38 38 32,1 2 3,51867,1551371834.819,Thu Feb 28 2019 09:37:14 GMT-0700 (Mountain Standard Time)
A,179098,train,11,10,7,10 9 8 7,4,70 182 169 162 294,40 40 40 40 32,1 2 3,877,1551371841.712,Thu Feb 28 2019 09:37:21 GMT-0700 (Mountain Standard Time)
A,179098,train,12,2,3,2 3,2,294 492,40 32,1,786,1551371848.514,Thu Feb 28 2019 09:37:28 GMT-0700 (Mountain Standard Time)
A,179098,train,13,5,6,5 6,2,252 510,39 32,1,762,1551371855.3,Thu Feb 28 2019 09:37:35 GMT-0700 (Mountain Standard Time)
A,179098,train,14,3,6,3 2 1 10 9 8 7 6,8,285 492 423 605 226 393 375 507 89 598,38 39 39 39 40 40 40 40 37 32,1 2 3 5 6 7 9,3993,1551371866.036,Thu Feb 28 2019 09:37:46 GMT-0700 (Mountain Standard Time)
A,179098,train,15,4,5,4 3 2 3 4 5,6,806 635 332 207 151 422,38 38 40 40 40 32,1 2 3 4 5,2553,1551371874.625,Thu Feb 28 2019 09:37:54 GMT-0700 (Mountain Standard Time)
A,179098,train,16,3,5,3 4 5,3,13 260 456,40 40 32,1 2,729,1551371881.372,Thu Feb 28 2019 09:38:01 GMT-0700 (Mountain Standard Time)
A,179098,train,17,4,5,4 5,2,232 400,40 32,1,632,1551371888.051,Thu Feb 28 2019 09:38:08 GMT-0700 (Mountain Standard Time)
A,179098,train,18,2,3,2 3,2,270 339,40 32,1,609,1551371894.679,Thu Feb 28 2019 09:38:14 GMT-0700 (Mountain Standard Time)
A,179098,train,19,9,2,9 10 1 2,4,282 442 440 366,38 37 37 32,1 2 3,1530,1551371902.226,Thu Feb 28 2019 09:38:22 GMT-0700 (Mountain Standard Time)
A,179098,train,20,2,3,2 3,2,269 258,40 32,1,527,1551371908.769,Thu Feb 28 2019 09:38:28 GMT-0700 (Mountain Standard Time)
A,179098,train,21,10,2,10 1 2,3,4081 402 390,37 37 32,1 2,4873,1551371919.666,Thu Feb 28 2019 09:38:39 GMT-0700 (Mountain Standard Time)
A,179098,train,22,10,7,10 9 8 7,4,223 230 185 360,40 40 40 32,1 2 3,998,1551371926.706,Thu Feb 28 2019 09:38:46 GMT-0700 (Mountain Standard Time)
A,179098,train,23,10,7,10 9 8 7,4,291 349 345 408,40 40 40 32,1 2 3,1393,1551371934.128,Thu Feb 28 2019 09:38:54 GMT-0700 (Mountain Standard Time)
A,179098,train,24,2,3,2 3,2,266 265,40 32,1,531,1551371940.727,Thu Feb 28 2019 09:39:00 GMT-0700 (Mountain Standard Time)
A,179098,train,25,7,6,7 8 9 10 1 2 3 4 5 6,10,428 345 355 402 487 468 408 332 415 518 420,38 38 38 38 37 37 40 40 40 39 32,1 2 3 5 6 7 8 9 10,4578,1551371951.326,Thu Feb 28 2019 09:39:11 GMT-0700 (Mountain Standard Time)
A,179098,train,26,4,5,4 5,2,300 306,40 32,1,606,1551371957.95,Thu Feb 28 2019 09:39:17 GMT-0700 (Mountain Standard Time)
A,179098,train,27,2,3,2 3,2,333 373,40 32,1,706,1551371964.68,Thu Feb 28 2019 09:39:24 GMT-0700 (Mountain Standard Time)
A,179098,train,28,7,9,7 8 9,3,326 370 360,38 38 32,1 2,1056,1551371971.762,Thu Feb 28 2019 09:39:31 GMT-0700 (Mountain Standard Time)
A,179098,train,29,4,5,4 5,2,67 395,40 32,1,462,1551371978.246,Thu Feb 28 2019 09:39:38 GMT-0700 (Mountain Standard Time)
A,179098,train,30,10,7,10 9 8 7,4,302 367 341 314,40 40 40 32,1 2 3,1324,1551371985.59,Thu Feb 28 2019 09:39:45 GMT-0700 (Mountain Standard Time)
A,179098,train,31,4,5,4 5,2,233 277,40 32,1,510,1551371992.12,Thu Feb 28 2019 09:39:52 GMT-0700 (Mountain Standard Time)
A,179098,train,32,2,3,2 3,2,290 221,40 32,1,511,1551371998.653,Thu Feb 28 2019 09:39:58 GMT-0700 (Mountain Standard Time)
A,179098,train,33,10,8,10 1 2 1 10 9 8,7,3674 524 571 213 266 376 360,37 37 39 39 40 40 32,1 2 3 4 5 6,5984,1551372010.665,Thu Feb 28 2019 09:40:10 GMT-0700 (Mountain Standard Time)
A,179098,train,34,6,1,6 7 8 9 10 1,6,338 919 203 510 442 329,39 38 38 38 37 32,1 2 3 4 5,2741,1551372019.429,Thu Feb 28 2019 09:40:19 GMT-0700 (Mountain Standard Time)
A,179098,train,35,2,3,2 3,2,276 189,40 32,1,465,1551372025.917,Thu Feb 28 2019 09:40:25 GMT-0700 (Mountain Standard Time)
A,179098,train,36,2,3,2 3,2,397 284,40 32,1,681,1551372032.623,Thu Feb 28 2019 09:40:32 GMT-0700 (Mountain Standard Time)
A,179098,train,37,10,7,10 9 8 7,4,1115 386 308 359,40 40 40 32,1 2 3,2168,1551372042.233,Thu Feb 28 2019 09:40:42 GMT-0700 (Mountain Standard Time)
A,179098,train,38,10,7,10 9 8 7,4,578 371 390 351,40 40 40 32,1 2 3,1690,1551372049.944,Thu Feb 28 2019 09:40:49 GMT-0700 (Mountain Standard Time)
A,179098,train,39,2,3,2 3,2,281 163,40 32,1,444,1551372056.418,Thu Feb 28 2019 09:40:56 GMT-0700 (Mountain Standard Time)
A,179098,train,40,10,7,10 9 8 7,4,275 287 303 412,40 40 40 32,1 2 3,1277,1551372063.721,Thu Feb 28 2019 09:41:03 GMT-0700 (Mountain Standard Time)
A,179098,train,41,2,8,2 1 10 9 8,5,317 358 412 375 360,39 39 40 40 32,1 2 3 4,1822,1551372071.58,Thu Feb 28 2019 09:41:11 GMT-0700 (Mountain Standard Time)
A,179098,train,42,4,5,4 5,2,324 134,40 32,1,458,1551372078.066,Thu Feb 28 2019 09:41:18 GMT-0700 (Mountain Standard Time)
A,179098,train,43,4,5,4 5,2,321 164,40 32,1,485,1551372084.592,Thu Feb 28 2019 09:41:24 GMT-0700 (Mountain Standard Time)
A,179098,train,44,10,7,10 9 8 7,4,489 364 411 341,40 40 40 32,1 2 3,1605,1551372092.227,Thu Feb 28 2019 09:41:32 GMT-0700 (Mountain Standard Time)
A,179098,train,45,10,7,10 9 8 7,4,213 191 199 387,40 40 40 32,1 2 3,990,1551372099.244,Thu Feb 28 2019 09:41:39 GMT-0700 (Mountain Standard Time)
A,179098,train,46,10,7,10 9 8 7,4,19 185 170 181 329,40 40 40 40 32,1 2 3,884,1551372106.154,Thu Feb 28 2019 09:41:46 GMT-0700 (Mountain Standard Time)
A,179098,train,47,4,5,4 5,2,484 201,40 32,1,685,1551372112.87,Thu Feb 28 2019 09:41:52 GMT-0700 (Mountain Standard Time)
A,179098,train,48,10,7,10 9 8 7,4,570 181 351 394,40 40 40 32,1 2 3,1496,1551372120.552,Thu Feb 28 2019 09:42:00 GMT-0700 (Mountain Standard Time)
A,179098,train,49,10,7,10 9 8 7,4,355 335 273 558,40 40 40 32,1 2 3,1521,1551372128.104,Thu Feb 28 2019 09:42:08 GMT-0700 (Mountain Standard Time)
A,179098,train,50,4,5,4 5,2,335 290,40 32,1,625,1551372134.759,Thu Feb 28 2019 09:42:14 GMT-0700 (Mountain Standard Time)
A,179098,train,51,2,3,2 3,2,94 441,40 32,1,535,1551372141.32,Thu Feb 28 2019 09:42:21 GMT-0700 (Mountain Standard Time)
A,179098,train,52,2,3,2 3,2,275 398,40 32,1,673,1551372148.053,Thu Feb 28 2019 09:42:28 GMT-0700 (Mountain Standard Time)
A,179098,train,53,2,3,2 3,2,73 309,40 32,1,382,1551372154.462,Thu Feb 28 2019 09:42:34 GMT-0700 (Mountain Standard Time)
A,179098,train,54,4,5,4 5,2,176 265,40 32,1,441,1551372160.93,Thu Feb 28 2019 09:42:40 GMT-0700 (Mountain Standard Time)
A,179098,train,55,4,5,4 5,2,212 407,40 32,1,619,1551372167.587,Thu Feb 28 2019 09:42:47 GMT-0700 (Mountain Standard Time)
A,179098,train,56,4,5,4 5,2,315 649,40 32,1,964,1551372174.578,Thu Feb 28 2019 09:42:54 GMT-0700 (Mountain Standard Time)
A,179098,train,57,4,5,4 5,2,162 548,40 32,1,710,1551372181.33,Thu Feb 28 2019 09:43:01 GMT-0700 (Mountain Standard Time)
