group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,190516,train,4,1,4 3 2 1,4,444 1129 1137 464,37 37 38 32,3174,1543248878.676,Mon Nov 26 2018 11:14:38 GMT-0500 (Eastern Standard Time)
A,190516,train,1,9,1 9,2,567 399,38 32,966,1543248885.651,Mon Nov 26 2018 11:14:45 GMT-0500 (Eastern Standard Time)
A,190516,train,5,9,5 6 7 8 9,5,530 707 1094 1077 563,38 38 37 37 32,3971,1543248895.635,Mon Nov 26 2018 11:14:55 GMT-0500 (Eastern Standard Time)
A,190516,train,4,8,4 3 2 1 9 8,6,441 1002 1023 662 1025 864,37 37 38 38 39 32,5017,1543248906.666,Mon Nov 26 2018 11:15:06 GMT-0500 (Eastern Standard Time)
A,190516,train,8,6,8 7 6,3,757 1897 639,39 40 32,3293,1543248915.97,Mon Nov 26 2018 11:15:15 GMT-0500 (Eastern Standard Time)
A,190516,train,6,2,6 5 4 3 2,5,811 927 457 991 796 517,40 40 37 37 37 32,4499,1543248926.478,Mon Nov 26 2018 11:15:26 GMT-0500 (Eastern Standard Time)
A,190516,train,9,8,9 8,2,536 744,39 32,1280,1543248933.77,Mon Nov 26 2018 11:15:33 GMT-0500 (Eastern Standard Time)
A,190516,train,6,5,6 5,2,342 473,40 32,815,1543248940.596,Mon Nov 26 2018 11:15:40 GMT-0500 (Eastern Standard Time)
A,190516,train,8,6,8 9 1 2 3 4 5 6,8,527 1107 689 902 873 1017 1014 1132 728,37 37 40 40 39 39 39 38 32,7989,1543248954.593,Mon Nov 26 2018 11:15:54 GMT-0500 (Eastern Standard Time)
