group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,155953,train,2,5,2 1 9 8 7 6 5,7,283 205 432 209 464 383 401,37 37 38 38 39 39 32,2377,1543250748.936,Mon Nov 26 2018 10:45:48 GMT-0600 (Central Standard Time)
A,155953,train,8,6,8 7 6,3,1162 544 304,38 39 32,2010,1543250756.951,Mon Nov 26 2018 10:45:56 GMT-0600 (Central Standard Time)
A,155953,train,8,6,8 7 6,3,1272 288 304 208,38 37 39 32,2072,1543250765.032,Mon Nov 26 2018 10:46:05 GMT-0600 (Central Standard Time)
A,155953,train,8,6,8 7 6,3,346 176 240,38 39 32,762,1543250771.799,Mon Nov 26 2018 10:46:11 GMT-0600 (Central Standard Time)
A,155953,train,2,8,2 1 9 8,4,186 225 416 223,37 37 38 32,1050,1543250778.855,Mon Nov 26 2018 10:46:18 GMT-0600 (Central Standard Time)
A,155953,train,8,2,8 7 6 5 4 3 2,7,250 192 527 512 385 496 288,38 39 39 40 40 40 32,2650,1543250787.512,Mon Nov 26 2018 10:46:27 GMT-0600 (Central Standard Time)
A,155953,train,8,6,8 7 6,3,265 177 303,38 39 32,745,1543250794.263,Mon Nov 26 2018 10:46:34 GMT-0600 (Central Standard Time)
A,155953,train,2,5,2 1 9 8 7 6 5,7,266 256 673 175 400 208 368,37 37 38 38 39 39 32,2346,1543250802.615,Mon Nov 26 2018 10:46:42 GMT-0600 (Central Standard Time)
A,155953,train,1,9,1 9,2,266 191,37 32,457,1543250809.079,Mon Nov 26 2018 10:46:49 GMT-0600 (Central Standard Time)
A,155953,train,2,5,2 3 4 5,4,282 176 384 256,38 38 38 32,1098,1543250816.183,Mon Nov 26 2018 10:46:56 GMT-0600 (Central Standard Time)
A,155953,train,2,5,2 3 4 5,4,106 144 192 224,38 38 38 32,666,1543250822.856,Mon Nov 26 2018 10:47:02 GMT-0600 (Central Standard Time)
A,155953,train,2,5,2 3 4 5,4,633 192 160 368,38 38 38 32,1353,1543250830.215,Mon Nov 26 2018 10:47:10 GMT-0600 (Central Standard Time)
