group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,140189,train,4,9,4 5 4 3 2 1 9,7,319 598 272 256 455 598 699 1718 489 1153 700 786 519,39 39 37 40 40 38 38 39 38 38 39 39 32,8562,1541802296.832,Fri Nov 09 2018 17:24:56 GMT-0500 (Eastern Standard Time)
A,140189,train,7,4,7 6 5 4,4,786 877 1058 876 334,39 37 37 38 32,3931,1541802306.776,Fri Nov 09 2018 17:25:06 GMT-0500 (Eastern Standard Time)
A,140189,train,7,3,7 6 5 4 3,5,311 426 572 409 243 381 1246 1504 608 240,39 39 39 39 40 37 37 38 38 32,5940,1541802318.729,Fri Nov 09 2018 17:25:18 GMT-0500 (Eastern Standard Time)
A,140189,train,6,1,6 5 4 3 2 1,6,650 1941 844 445 684 391,37 38 38 38 39 32,4955,1541802329.694,Fri Nov 09 2018 17:25:29 GMT-0500 (Eastern Standard Time)
A,140189,train,9,5,9 8 7 8 9 1 2 1 9 8 7 6 5,13,451 1026 367 1475 603 311 454 738 1580 526 436 350 468 653 741 453 562 249,40 39 40 40 38 38 37 37 39 38 39 39 38 40 40 37 37 32,11443,1541802347.147,Fri Nov 09 2018 17:25:47 GMT-0500 (Eastern Standard Time)
A,140189,train,1,6,1 2 1 9 8 7 6,7,382 1576 666 772 1308 1072 234,37 39 39 40 40 37 32,6010,1541802359.167,Fri Nov 09 2018 17:25:59 GMT-0500 (Eastern Standard Time)
A,140189,train,7,1,7 8 9 8 9 1,6,1536 783 7569 437 247 315,38 38 40 38 37 32,10887,1541802376.065,Fri Nov 09 2018 17:26:16 GMT-0500 (Eastern Standard Time)
A,140189,train,5,9,5 4 3 2 1 9,6,671 956 668 647 544 260,38 38 38 39 39 32,3746,1541802385.821,Fri Nov 09 2018 17:26:25 GMT-0500 (Eastern Standard Time)
A,140189,train,2,6,2 1 9 8 7 6,6,342 1125 812 384 654 226,39 39 40 40 37 32,3543,1541802395.377,Fri Nov 09 2018 17:26:35 GMT-0500 (Eastern Standard Time)
A,140189,train,4,1,4 3 2 1,4,320 870 571 787,38 38 39 32,2548,1541802403.938,Fri Nov 09 2018 17:26:43 GMT-0500 (Eastern Standard Time)
A,140189,train,9,7,9 1 2 3 4 5 6 7,8,524 1517 601 436 976 667 474 275,37 37 40 40 40 39 39 32,5470,1541802415.42,Fri Nov 09 2018 17:26:55 GMT-0500 (Eastern Standard Time)
A,140189,train,4,7,4 5 6 7,4,534 1065 476 209,40 39 39 32,2284,1541802423.717,Fri Nov 09 2018 17:27:03 GMT-0500 (Eastern Standard Time)
A,140189,train,8,6,8 7 6,3,469 479 219,40 37 32,1167,1541802430.893,Fri Nov 09 2018 17:27:10 GMT-0500 (Eastern Standard Time)
A,140189,train,6,8,6 7 8,3,273 663 261,39 38 32,1197,1541802438.103,Fri Nov 09 2018 17:27:18 GMT-0500 (Eastern Standard Time)
A,140189,train,7,9,7 8 9,3,528 848 806,38 38 32,2182,1541802446.297,Fri Nov 09 2018 17:27:26 GMT-0500 (Eastern Standard Time)
A,140189,train,7,5,7 8 9 1 2 3 4 5,8,924 699 1091 827 1030 879 578 300,38 38 37 37 40 40 40 32,6328,1541802458.64,Fri Nov 09 2018 17:27:38 GMT-0500 (Eastern Standard Time)
A,140189,train,9,8,9 8,2,366 294,40 32,660,1541802465.313,Fri Nov 09 2018 17:27:45 GMT-0500 (Eastern Standard Time)
A,140189,train,4,1,4 5 6 7 8 9 1,7,331 477 413 708 697 663 258,40 39 39 38 38 37 32,3547,1541802474.873,Fri Nov 09 2018 17:27:54 GMT-0500 (Eastern Standard Time)
A,140189,train,2,4,2 1 9 8 7 8 9 1 2 3 4,11,265 589 751 530 706 380 468 418 491 1447 586 702,39 39 40 40 40 38 38 37 37 40 40 32,7333,1541802488.217,Fri Nov 09 2018 17:28:08 GMT-0500 (Eastern Standard Time)
A,140189,train,7,8,7 8,2,249 286,38 32,535,1541802494.768,Fri Nov 09 2018 17:28:14 GMT-0500 (Eastern Standard Time)
A,140189,train,7,9,7 8 9,3,358 276 821,38 38 32,1455,1541802502.237,Fri Nov 09 2018 17:28:22 GMT-0500 (Eastern Standard Time)
A,140189,train,1,3,1 9 8 7 6 5 4 3,8,324 669 331 268 459 774 1802 1019 490,39 40 40 40 37 37 38 38 32,6136,1541802514.383,Fri Nov 09 2018 17:28:34 GMT-0500 (Eastern Standard Time)
A,140189,train,5,6,5 6,2,276 342,39 32,618,1541802521.011,Fri Nov 09 2018 17:28:41 GMT-0500 (Eastern Standard Time)
A,140189,train,6,9,6 5 4 3 2 1 9,7,339 905 554 302 802 506 310,37 38 38 38 39 39 32,3718,1541802530.742,Fri Nov 09 2018 17:28:50 GMT-0500 (Eastern Standard Time)
A,140189,train,2,9,2 3 4 5 6 7 8 9,8,308 371 257 366 353 312 767 582 555,40 40 40 40 39 39 38 38 32,3871,1541802540.624,Fri Nov 09 2018 17:29:00 GMT-0500 (Eastern Standard Time)
A,140189,train,3,2,3 2,2,268 319,38 32,587,1541802547.224,Fri Nov 09 2018 17:29:07 GMT-0500 (Eastern Standard Time)
A,140189,train,3,7,3 2 1 9 8 7,6,364 572 284 1012 904 436,38 39 39 40 40 32,3572,1541802556.807,Fri Nov 09 2018 17:29:16 GMT-0500 (Eastern Standard Time)
A,140189,train,6,4,6 7 8 9 1 2 3 4,8,330 1069 390 445 226 332 488 981 233 606,39 39 38 38 38 37 37 40 40 32,5100,1541802567.92,Fri Nov 09 2018 17:29:27 GMT-0500 (Eastern Standard Time)
A,140189,train,3,4,3 4,2,317 749,40 32,1066,1541802574.994,Fri Nov 09 2018 17:29:34 GMT-0500 (Eastern Standard Time)
A,140189,train,4,3,4 3,2,341 277,38 32,618,1541802581.626,Fri Nov 09 2018 17:29:41 GMT-0500 (Eastern Standard Time)
A,140189,train,4,3,4 3,2,295 252,38 32,547,1541802588.188,Fri Nov 09 2018 17:29:48 GMT-0500 (Eastern Standard Time)
A,140189,train,4,2,4 5 4 3 2,5,188 223 426 192 184 471,40 40 38 38 38 32,1684,1541802595.886,Fri Nov 09 2018 17:29:55 GMT-0500 (Eastern Standard Time)
A,140189,train,9,4,9 8 7 6 5 4,6,213 174 166 162 458 946 639 300,40 40 40 40 37 37 38 32,3058,1541802604.956,Fri Nov 09 2018 17:30:04 GMT-0500 (Eastern Standard Time)
A,140189,train,3,7,3 4 5 6 7,5,744 183 495 449 236,40 40 39 39 32,2107,1541802613.075,Fri Nov 09 2018 17:30:13 GMT-0500 (Eastern Standard Time)
A,140189,train,1,2,1 2,2,383 375,37 32,758,1541802619.845,Fri Nov 09 2018 17:30:19 GMT-0500 (Eastern Standard Time)
A,140189,train,3,7,3 4 3 2 1 9 8 7,8,327 461 165 152 908 398 577 532 205,40 38 38 32 39 39 40 40 32,3725,1541802629.581,Fri Nov 09 2018 17:30:29 GMT-0500 (Eastern Standard Time)
A,140189,train,2,6,2 3 4 5 6,5,303 172 165 221 541 230,40 40 40 40 39 32,1632,1541802637.225,Fri Nov 09 2018 17:30:37 GMT-0500 (Eastern Standard Time)
A,140189,train,3,5,3 4 5,3,653 426 531 449,39 40 40 32,2059,1541802645.296,Fri Nov 09 2018 17:30:45 GMT-0500 (Eastern Standard Time)
A,140189,train,3,7,3 2 1 9 8 7,6,449 328 307 578 365 337,38 39 39 40 40 32,2364,1541802653.671,Fri Nov 09 2018 17:30:53 GMT-0500 (Eastern Standard Time)
A,140189,train,3,5,3 4 5,3,652 190 385,40 40 32,1227,1541802660.912,Fri Nov 09 2018 17:31:00 GMT-0500 (Eastern Standard Time)
