group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,141726,train,1,6,1 9 8 9 1 2 1 9 8 7 6,11,6859 9152 2092 670 1625 2583 1093 947 452 348 697 1080 6261,37 38 40 39 39 37 37 40 37 38 38 39 32,33859,1542907534.096,Thu Nov 22 2018 10:25:34 GMT-0700 (Mountain Standard Time)
A,141726,train,2,8,2 1 9 8,4,152 2405 865 1783,37 37 38 32,5205,1542907545.327,Thu Nov 22 2018 10:25:45 GMT-0700 (Mountain Standard Time)
A,141726,train,8,9,8 9,2,385 326,40 32,711,1542907552.06,Thu Nov 22 2018 10:25:52 GMT-0700 (Mountain Standard Time)
A,141726,train,9,5,9 1 9 8 7 8 9 1 2 3 4 5,12,1885 1128 404 2181 1964 712 773 1181 1514 870 840 775,39 37 38 38 40 40 39 39 38 38 38 32,14227,1542907572.306,Thu Nov 22 2018 10:26:12 GMT-0700 (Mountain Standard Time)
A,141726,train,7,4,7 8 9 1 2 3 4,7,3785 1568 1355 1245 1446 702 24134,40 40 39 39 38 38 32,34235,1542907612.562,Thu Nov 22 2018 10:26:52 GMT-0700 (Mountain Standard Time)
A,141726,train,6,2,6 7 6 5 6 7 8 9 1 2,10,1071 1679 688 1241 413 613 1331 1127 572 1114,37 39 39 37 37 40 40 39 39 32,9849,1542907628.434,Thu Nov 22 2018 10:27:08 GMT-0700 (Mountain Standard Time)
A,141726,train,8,5,8 7 6 5,4,1771 804 570 1015,38 39 39 32,4160,1542907638.614,Thu Nov 22 2018 10:27:18 GMT-0700 (Mountain Standard Time)
A,141726,train,3,7,3 4 5 6 7,5,1814 646 1381 669 845,38 38 37 37 32,5355,1542907649.992,Thu Nov 22 2018 10:27:29 GMT-0700 (Mountain Standard Time)
A,141726,train,6,7,6 7,2,1242 858,37 32,2100,1542907658.105,Thu Nov 22 2018 10:27:38 GMT-0700 (Mountain Standard Time)
A,141726,train,4,7,4 3 2 1 9 8 7,7,1129 988 1053 1451 837 585 555,40 40 37 37 38 38 32,6598,1542907670.726,Thu Nov 22 2018 10:27:50 GMT-0700 (Mountain Standard Time)
A,141726,train,5,7,5 4 3 2 1 9 8 7,8,1755 891 800 819 844 662 957 1023,40 40 40 37 37 38 38 32,7751,1542907684.496,Thu Nov 22 2018 10:28:04 GMT-0700 (Mountain Standard Time)
A,141726,train,9,5,9 1 2 3 4 5,6,1705 903 720 498 445 450,39 39 38 38 38 32,4721,1542907695.234,Thu Nov 22 2018 10:28:15 GMT-0700 (Mountain Standard Time)
A,141726,train,8,6,8 7 6,3,1778 776 690,38 39 32,3244,1542907704.498,Thu Nov 22 2018 10:28:24 GMT-0700 (Mountain Standard Time)
A,141726,train,1,2,1 2,2,1502 571,39 32,2073,1542907712.591,Thu Nov 22 2018 10:28:32 GMT-0700 (Mountain Standard Time)
A,141726,train,9,5,9 8 9 1 9 8 7 6 5,9,3305 1342 450 1635 545 301 857 699 1121,38 40 39 37 38 38 39 39 32,10255,1542907728.866,Thu Nov 22 2018 10:28:48 GMT-0700 (Mountain Standard Time)
A,141726,train,1,9,1 2 1 9,4,1214 323 297 374,39 37 37 32,2208,1542907737.097,Thu Nov 22 2018 10:28:57 GMT-0700 (Mountain Standard Time)
A,141726,train,7,6,7 6,2,623 382,39 32,1005,1542907744.124,Thu Nov 22 2018 10:29:04 GMT-0700 (Mountain Standard Time)
