group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,151317,train,2,5,2 3 4 5,4,3075 396 288 1320,38 38 38 32,5079,1543185543.04,Sun Nov 25 2018 16:39:03 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,2289 307,39 32,2596,1543185548.664,Sun Nov 25 2018 16:39:08 GMT-0600 (Central Standard Time)
A,151317,train,8,6,8 7 6,3,3694 187 505 382,38 38 37 32,4768,1543185556.486,Sun Nov 25 2018 16:39:16 GMT-0600 (Central Standard Time)
A,151317,train,3,2,3 2,2,1295 254,40 32,1549,1543185561.059,Sun Nov 25 2018 16:39:21 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,1186 282,39 32,1468,1543185565.56,Sun Nov 25 2018 16:39:25 GMT-0600 (Central Standard Time)
A,151317,train,2,5,2 3 4 5,4,2178 173 185 425,38 38 38 32,2961,1543185571.546,Sun Nov 25 2018 16:39:31 GMT-0600 (Central Standard Time)
A,151317,train,7,9,7 8 9,3,1602 205 351,40 40 32,2158,1543185576.725,Sun Nov 25 2018 16:39:36 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,1171 300,39 32,1471,1543185581.222,Sun Nov 25 2018 16:39:41 GMT-0600 (Central Standard Time)
A,151317,train,8,6,8 7 6,3,1232 197 404 279,38 38 37 32,2112,1543185586.351,Sun Nov 25 2018 16:39:46 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,1312 295,39 32,1607,1543185590.981,Sun Nov 25 2018 16:39:50 GMT-0600 (Central Standard Time)
A,151317,train,8,6,8 7 6,3,906 402 256,38 37 32,1564,1543185595.586,Sun Nov 25 2018 16:39:55 GMT-0600 (Central Standard Time)
A,151317,train,2,3,2 3,2,995 218,38 32,1213,1543185599.824,Sun Nov 25 2018 16:39:59 GMT-0600 (Central Standard Time)
A,151317,train,2,8,2 1 9 8,4,1449 386 306 301,39 39 38 32,2442,1543185605.299,Sun Nov 25 2018 16:40:05 GMT-0600 (Central Standard Time)
A,151317,train,3,6,3 4 5 6,4,1076 219 357 319,38 38 39 32,1971,1543185610.319,Sun Nov 25 2018 16:40:10 GMT-0600 (Central Standard Time)
A,151317,train,8,6,8 7 6,3,905 245 266,38 37 32,1416,1543185614.757,Sun Nov 25 2018 16:40:14 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,873 259,39 32,1132,1543185618.896,Sun Nov 25 2018 16:40:18 GMT-0600 (Central Standard Time)
A,151317,train,8,6,8 7 6,3,12997 773 378,38 37 32,14148,1543185636.066,Sun Nov 25 2018 16:40:36 GMT-0600 (Central Standard Time)
A,151317,train,2,5,2 3 4 5,4,955 261 234 294,38 38 38 32,1744,1543185640.831,Sun Nov 25 2018 16:40:40 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,797 321,39 32,1118,1543185644.981,Sun Nov 25 2018 16:40:44 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,440 259,39 32,699,1543185648.724,Sun Nov 25 2018 16:40:48 GMT-0600 (Central Standard Time)
A,151317,train,3,5,3 4 5,3,812 215 290,38 38 32,1317,1543185653.084,Sun Nov 25 2018 16:40:53 GMT-0600 (Central Standard Time)
A,151317,train,8,6,8 7 6,3,1036 289 284,38 37 32,1609,1543185657.707,Sun Nov 25 2018 16:40:57 GMT-0600 (Central Standard Time)
A,151317,train,7,5,7 6 5,3,1157 216 306,37 37 32,1679,1543185662.421,Sun Nov 25 2018 16:41:02 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,1083 309,39 32,1392,1543185666.851,Sun Nov 25 2018 16:41:06 GMT-0600 (Central Standard Time)
A,151317,train,8,6,8 7 6,3,652 270 300,38 37 32,1222,1543185671.105,Sun Nov 25 2018 16:41:11 GMT-0600 (Central Standard Time)
A,151317,train,2,5,2 3 4 5,4,1397 224 277 301,38 38 38 32,2199,1543185676.349,Sun Nov 25 2018 16:41:16 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,1014 290,39 32,1304,1543185680.674,Sun Nov 25 2018 16:41:20 GMT-0600 (Central Standard Time)
A,151317,train,8,6,8 7 6,3,547 314 312,38 37 32,1173,1543185684.87,Sun Nov 25 2018 16:41:24 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,814 318,39 32,1132,1543185689.031,Sun Nov 25 2018 16:41:29 GMT-0600 (Central Standard Time)
A,151317,train,8,6,8 7 6,3,686 327 318,38 37 32,1331,1543185693.396,Sun Nov 25 2018 16:41:33 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,390 317,39 32,707,1543185697.124,Sun Nov 25 2018 16:41:37 GMT-0600 (Central Standard Time)
A,151317,train,2,5,2 3 4 5,4,747 210 242 285,38 38 38 32,1484,1543185701.626,Sun Nov 25 2018 16:41:41 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,431 276,39 32,707,1543185705.344,Sun Nov 25 2018 16:41:45 GMT-0600 (Central Standard Time)
A,151317,train,2,5,2 3 4 5,4,545 204 202 298,38 38 38 32,1249,1543185709.63,Sun Nov 25 2018 16:41:49 GMT-0600 (Central Standard Time)
A,151317,train,1,8,1 9 8,3,1144 324 287,39 38 32,1755,1543185714.41,Sun Nov 25 2018 16:41:54 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,362 271,39 32,633,1543185718.075,Sun Nov 25 2018 16:41:58 GMT-0600 (Central Standard Time)
A,151317,train,2,5,2 3 4 5,4,671 191 179 245,38 38 38 32,1286,1543185722.408,Sun Nov 25 2018 16:42:02 GMT-0600 (Central Standard Time)
A,151317,train,6,3,6 5 4 3,4,1409 379 187 289,37 40 40 32,2264,1543185727.723,Sun Nov 25 2018 16:42:07 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,409 278,39 32,687,1543185731.452,Sun Nov 25 2018 16:42:11 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,442 216,39 32,658,1543185735.131,Sun Nov 25 2018 16:42:15 GMT-0600 (Central Standard Time)
A,151317,train,6,4,6 5 4,3,887 349 303,37 40 32,1539,1543185739.712,Sun Nov 25 2018 16:42:19 GMT-0600 (Central Standard Time)
A,151317,train,8,6,8 7 6,3,738 306 268,38 37 32,1312,1543185744.069,Sun Nov 25 2018 16:42:24 GMT-0600 (Central Standard Time)
A,151317,train,2,5,2 3 4 5,4,531 212 162 283,38 38 38 32,1188,1543185748.284,Sun Nov 25 2018 16:42:28 GMT-0600 (Central Standard Time)
A,151317,train,2,5,2 3 4 5,4,356 162 191 297,38 38 38 32,1006,1543185752.33,Sun Nov 25 2018 16:42:32 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,377 243,39 32,620,1543185755.97,Sun Nov 25 2018 16:42:35 GMT-0600 (Central Standard Time)
A,151317,train,2,9,2 1 9,3,1017 227 263,39 39 32,1507,1543185760.503,Sun Nov 25 2018 16:42:40 GMT-0600 (Central Standard Time)
A,151317,train,8,7,8 7,2,793 310,38 32,1103,1543185764.637,Sun Nov 25 2018 16:42:44 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,474 229,39 32,703,1543185768.38,Sun Nov 25 2018 16:42:48 GMT-0600 (Central Standard Time)
A,151317,train,8,6,8 7 6,3,659 261 292,38 37 32,1212,1543185772.634,Sun Nov 25 2018 16:42:52 GMT-0600 (Central Standard Time)
A,151317,train,2,5,2 3 4 5,4,452 179 187 277,38 38 38 32,1095,1543185776.754,Sun Nov 25 2018 16:42:56 GMT-0600 (Central Standard Time)
A,151317,train,7,4,7 6 5 4,4,966 230 327 427,37 37 40 32,1950,1543185781.741,Sun Nov 25 2018 16:43:01 GMT-0600 (Central Standard Time)
A,151317,train,8,6,8 7 6,3,757 278 269,38 37 32,1304,1543185786.055,Sun Nov 25 2018 16:43:06 GMT-0600 (Central Standard Time)
A,151317,train,5,6,5 6,2,1011 269,39 32,1280,1543185790.368,Sun Nov 25 2018 16:43:10 GMT-0600 (Central Standard Time)
A,151317,train,2,5,2 3 4 5,4,718 179 176 292,38 38 38 32,1365,1543185794.758,Sun Nov 25 2018 16:43:14 GMT-0600 (Central Standard Time)
A,151317,train,1,9,1 9,2,418 285,39 32,703,1543185798.494,Sun Nov 25 2018 16:43:18 GMT-0600 (Central Standard Time)
