group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,102041,train,1,9,1 9,2,2416 2781,39 32,5197,1543184197.469,Sun Nov 25 2018 16:16:37 GMT-0600 (Central Standard Time)
A,102041,train,8,6,8 7 6,3,1704 591 696,38 37 32,2991,1543184203.469,Sun Nov 25 2018 16:16:43 GMT-0600 (Central Standard Time)
A,102041,train,4,5,4 5,2,1306 766,38 32,2072,1543184208.557,Sun Nov 25 2018 16:16:48 GMT-0600 (Central Standard Time)
A,102041,train,4,6,4 5 6,3,1026 435 392,38 39 32,1853,1543184213.422,Sun Nov 25 2018 16:16:53 GMT-0600 (Central Standard Time)
A,102041,train,5,9,5 4 3 2 1 9,6,1561 263 280 439 370 311,40 40 40 39 39 32,3224,1543184219.655,Sun Nov 25 2018 16:16:59 GMT-0600 (Central Standard Time)
A,102041,train,6,4,6 5 4,3,1678 504 488,37 40 32,2670,1543184225.335,Sun Nov 25 2018 16:17:05 GMT-0600 (Central Standard Time)
A,102041,train,8,6,8 7 6,3,1165 687 1414 595 1144,39 39 38 37 32,5005,1543184233.35,Sun Nov 25 2018 16:17:13 GMT-0600 (Central Standard Time)
A,102041,train,8,6,8 7 6,3,1046 364 489,38 37 32,1899,1543184238.265,Sun Nov 25 2018 16:17:18 GMT-0600 (Central Standard Time)
A,102041,train,8,6,8 7 6,3,2284 543 560,38 37 32,3387,1543184244.666,Sun Nov 25 2018 16:17:24 GMT-0600 (Central Standard Time)
A,102041,train,1,9,1 9,2,1187 466,39 32,1653,1543184249.331,Sun Nov 25 2018 16:17:29 GMT-0600 (Central Standard Time)
A,102041,train,1,9,1 9,2,985 607,39 32,1592,1543184253.937,Sun Nov 25 2018 16:17:33 GMT-0600 (Central Standard Time)
A,102041,train,8,6,8 7 6,3,1143 410 335,38 37 32,1888,1543184258.832,Sun Nov 25 2018 16:17:38 GMT-0600 (Central Standard Time)
A,102041,train,2,5,2 3 4 5,4,1252 241 256 319,38 38 38 32,2068,1543184263.91,Sun Nov 25 2018 16:17:43 GMT-0600 (Central Standard Time)
A,102041,train,2,5,2 3 4 5,4,980 263 298 335,38 38 38 32,1876,1543184268.79,Sun Nov 25 2018 16:17:48 GMT-0600 (Central Standard Time)
