group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,178348,train,4,6,4 3 2 3 2 1 2 3 4 5 6,11,465 668 718 2063 4362 882 339 858 480 342 450 472 498 456 2557,37 37 38 38 40 38 37 39 39 40 40 40 40 37 32,15610
A,178348,train,5,9,5 4 5 4 3 2 1 10 1 10 9 8 9,13,517 336 365 471 178 358 405 225 665 387 413 462 119 400 325 460,38 37 40 38 38 38 38 37 37 37 39 37 40 40 38 32,6086
A,178348,train,10,7,10 9 8 7,4,68 187 295 314 540,40 40 39 40 32,1404
A,178348,train,4,6,4 3 2 1 10 9 8 7 6,9,26 223 228 304 291 421 373 427 369 350 222 136 503,38 38 38 37 37 37 40 40 40 40 40 39 32,3873
A,178348,train,1,3,1 10 1 2 3,5,925 188 285 255 405 365 212 398 387 499,38 38 38 37 37 39 39 39 40 32,3919
A,178348,train,1,3,1 2 3,3,261 419 310 445,39 39 40 32,1435
A,178348,train,4,6,4 5 6,3,168 466 78 618,40 40 37 32,1330
A,178348,train,2,10,2 3 4 5 6 7 8 9 10,9,313 523 343 226 400 472 415 542 253 391 395 476,40 37 40 40 40 37 37 37 38 38 38 32,4749
A,178348,train,1,3,1 2 3,3,19 390 331 385,39 39 40 32,1125
A,178348,train,1,3,1 2 3,3,235 245 338,39 40 32,818
A,178348,train,1,3,1 2 3,3,368 260 151,39 40 32,779
A,178348,train,5,4,5 4,2,10 1058,38 32,1068
A,178348,train,1,3,1 2 3,3,316 300 298,39 40 32,914
A,178348,train,1,3,1 2 3,3,288 226 247,39 40 32,761
A,178348,train,10,7,10 1 2 3 4 5 6 7,8,247 427 402 411 243 399 348 337 239 417 519,39 40 39 39 40 40 40 40 37 37 32,3989
A,178348,train,9,6,9 10 9 8 7 6,6,359 800 403 347 265 541 382 466 242 366,38 37 37 38 40 40 40 40 39 32,4171
A,178348,train,4,6,4 3 2 1 10 9 8 7 6,9,18 228 337 228 347 398 337 374 339 354 294 386,38 38 38 37 37 37 40 40 40 40 39 32,3640
A,178348,train,10,7,10 9 8 7,4,103 254 287 197 323,40 40 40 40 32,1164
A,178348,train,1,3,1 2 3,3,268 238 262,39 40 32,768
A,178348,train,1,3,1 2 3,3,315 273 238,39 40 32,826
A,178348,train,1,5,1 10 9 8 7 8 9 10 1 2 3 4 5,13,360 436 400 365 368 223 301 200 169 182 179 228 296 333 334 532 281 346 408 415,37 37 40 40 40 40 38 38 38 38 38 39 39 39 39 38 40 40 40 32,6356
A,178348,train,1,3,1 2 3,3,308 269 262,39 40 32,839
A,178348,train,4,6,4 5 6,3,280 300 270 376,40 40 37 32,1226
A,178348,train,4,6,4 5 6,3,79 199 213 289,40 40 37 32,780
A,178348,train,10,5,10 9 8 7 6 5,6,308 360 246 375 301 322 519,40 40 40 40 39 39 32,2431
A,178348,train,4,6,4 5 6,3,302 248 337,40 37 32,887
A,178348,train,1,3,1 2 3,3,7 388 268,39 40 32,663
A,178348,train,4,6,4 5 6,3,103 317 324,40 37 32,744
A,178348,train,4,6,4 5 6,3,277 252 205,40 37 32,734
A,178348,train,6,9,6 7 8 9,4,250 398 301 390 437,37 37 38 38 32,1776
A,178348,train,10,7,10 9 8 7,4,25 420 180 457,40 40 40 32,1082
A,178348,train,2,8,2 1 10 9 8,5,207 393 316 340 371 506,37 37 37 40 40 32,2133
A,178348,train,4,6,4 5 6,3,311 271 386,40 37 32,968
A,178348,train,4,6,4 5 6,3,214 300 273,40 37 32,787
A,178348,train,1,3,1 2 3,3,287 287 303,39 40 32,877
A,178348,train,4,6,4 5 6,3,368 197 255,40 37 32,820
A,178348,train,1,3,1 2 3,3,288 293 324,39 40 32,905
A,178348,train,10,6,10 1 2 3 4 5 6,7,265 976 547 414 464 980 547 467,39 39 40 40 40 40 37 32,4660
A,178348,train,4,6,4 5 6,3,281 408 327,40 37 32,1016
A,178348,train,10,7,10 9 8 7,4,28 28 33 32 31 32 34 32 30 31 33 32 31 32 36 148,40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 32,623
A,178348,train,1,3,1 2 3,3,597 171 330,39 40 32,1098
A,178348,train,1,3,1 2 3,3,343 243 318,39 40 32,904
A,178348,train,1,3,1 2 3,3,763 197 278,39 40 32,1238
A,178348,train,1,3,1 2 3,3,309 137 295,39 40 32,741
A,178348,train,9,2,9 10 1 2,4,323 670 263 391 476,38 38 39 39 32,2123
A,178348,train,10,8,10 9 8,3,278 248 424,40 40 32,950
A,178348,train,10,4,10 1 2 1 2 3 4,7,336 412 869 340 327 891 237 479 515,39 39 39 39 37 39 40 40 32,4406
A,178348,train,4,2,4 5 4 3 2,5,306 427 382 258 213 578,40 40 38 38 38 32,2164
A,178348,train,10,7,10 9 8 7,4,23 32 32 36 30 30 31 32 36 28 34 140,40 40 40 40 40 40 40 40 40 40 40 32,484
A,178348,train,10,7,10 9 8 7,4,4 32 30 33 34 34 27 35 31 28 36 129,40 40 40 40 40 40 40 40 40 40 40 32,453
A,178348,train,10,7,10 9 8 7,4,14 32 31 35 29 31 32 33 31 34 32 30 32 31 94,40 40 40 40 40 40 40 40 40 40 40 40 40 40 32,521
A,178348,train,10,7,10 9 8 7,4,23 33 33 41 22 31 33 31 33 30 32 34 31 173,40 40 40 40 40 40 40 40 40 40 40 40 40 32,580
A,178348,train,1,3,1 2 3,3,250 311 357,39 40 32,918
A,178348,train,3,2,3 2,2,198 678,38 32,876
A,178348,train,1,10,1 2 3 4 5 6 7 8 9 10,10,395 455 423 363 535 372 323 410 464 210 399 417 477,39 39 40 40 40 40 37 37 37 38 38 38 32,5243
A,178348,train,1,3,1 2 3,3,67 389 338,39 40 32,794
A,178348,train,10,7,10 9 8 7,4,14 32 35 29 32 33 31 32 30 34 32 31 34 31 313,40 40 40 40 40 40 40 40 40 40 40 40 40 40 32,743
A,178348,train,4,6,4 5 6,3,147 338 710,40 37 32,1195
A,178348,train,10,7,10 9 8 7,4,5 32 31 31 31 32 34 30 32 31 36 29 33 85,40 40 40 40 40 40 40 40 40 40 40 40 40 32,472
A,178348,train,4,6,4 5 6,3,300 529 543,40 37 32,1372
A,178348,train,10,7,10 9 8 7,4,19 33 31 31 32 33 33 33 30 31 35 28 134,40 40 40 40 40 40 40 40 40 40 40 40 32,503
A,178348,train,4,6,4 5 6,3,199 350 338,40 37 32,887
A,178348,train,4,6,4 5 6,3,136 433 404,40 37 32,973
A,178348,train,10,7,10 9 8 7,4,26 33 34 29 53 14 30 29 35 32 32 33 197,40 40 40 40 40 40 40 40 40 40 40 40 32,577
A,178348,train,3,10,3 2 1 10,4,142 420 510 453 635,38 38 37 37 32,2160
A,178348,train,10,7,10 9 8 7,4,13 36 31 35 28 30 33 30 34 32 32 34 157,40 40 40 40 40 40 40 40 40 40 40 40 32,525
A,178348,train,4,6,4 5 6,3,75 526 352,40 37 32,953
A,178348,train,10,7,10 9 8 7,4,28 33 29 35 32 30 34 31 33 32 30 30 33 32 342,40 40 40 40 40 40 40 40 40 40 40 40 40 40 32,784
A,178348,train,1,3,1 2 3,3,268 264 304,39 40 32,836
A,178348,train,6,8,6 7 8,3,276 470 250 459,37 37 38 32,1455
A,178348,train,10,7,10 9 8 7,4,17 29 33 32 32 33 32 31 31 30 35 34 28 118,40 40 40 40 40 40 40 40 40 40 40 40 40 32,515
A,178348,train,10,2,10 1 2,3,275 483 477 457,39 40 39 32,1692
A,178348,train,10,7,10 9 8 7,4,31 35 33 30 32 30 31 31 33 34 29 34 33 31 29 403,40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 32,879
A,178348,train,4,6,4 5 6,3,312 306 430,40 37 32,1048
A,178348,train,8,10,8 9 10,3,1946 563 428,38 38 32,2937
A,178348,train,10,7,10 9 8 7,4,21 32 34 33 31 32 32 31 33 32 30 33 462,40 40 40 40 40 40 40 40 40 40 40 40 32,836
A,178348,train,4,6,4 5 6,3,431 377 372,40 37 32,1180
A,178348,train,10,7,10 9 8 7,4,20 32 34 31 33 30 30 33 33 31 32 33 31 322,40 40 40 40 40 40 40 40 40 40 40 40 40 32,725
A,178348,train,10,7,10 9 8 7,4,3 32 37 28 29 33 32 29 32 34 32 31 33 33 179,40 40 40 40 40 40 40 40 40 40 40 40 40 40 32,597
A,178348,train,6,8,6 7 8,3,662 419 310 408,37 37 38 32,1799
A,178348,test,2,7,2 1,2,498,37,498
A,178348,test,8,3,8 7,2,804 384,39 40,1188
A,178348,test,6,1,6 5,2,1637,39,1637
A,178348,test,7,2,7 8,2,653,38,653
A,178348,test,3,8,3 2,2,400,38,400
A,178348,test,1,6,1 10,2,293,37,293
A,178348,test,6,1,6 5,2,339,39,339
A,178348,test,1,6,1 10,2,321,37,321
A,178348,test,8,3,8 7,2,292,40,292
A,178348,test,3,8,3 2,2,303,38,303
A,178348,test,7,2,7 6,2,259,39,259
A,178348,test,2,7,2 3,2,142,40,142
A,178348,test,1,6,1 10,2,287,37,287
A,178348,test,3,8,3 2,2,767,38,767
A,178348,test,7,2,7 6,2,199,39,199
A,178348,test,8,3,8 7,2,687,40,687
A,178348,test,6,1,6 5,2,333,39,333
A,178348,test,2,7,2 1,2,313,37,313
A,178348,test,2,7,2 3,2,300,40,300
A,178348,test,3,8,3 2,2,276,38,276
A,178348,test,7,2,7 6,2,447,39,447
A,178348,test,8,3,8 7,2,142,40,142
A,178348,test,6,1,6 5,2,782,39,782
A,178348,test,1,6,1 10,2,200,37,200
A,178348,test,1,6,1 10,2,89,37,89
A,178348,test,2,7,2 3,2,221,40,221
A,178348,test,6,1,6 5,2,318,39,318
A,178348,test,3,8,3 2,2,100,38,100
A,178348,test,8,3,8 7,2,445,40,445
A,178348,test,7,2,7 8,2,262,38,262
