group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,132079,train,10,7,10 1 2 1 2 3 4 5 4 3 2 1 10 9 10 1 2 3 4 5 4 3 2 3 2 3 4 3 4 5 6 7,32,1747 463 440 770 519 432 383 409 304 335 368 184 159 154 159 168 447 232 161 168 832 335 306 288 879 519 449 376 207 210 312 326 176 193 176 248 159 136 177 153 159 888 471 1374 259 168 240 335 904 539 463 2350 537 407 280 3064,38 38 38 40 38 37 37 37 37 37 39 39 39 39 39 39 40 40 40 40 40 39 39 37 39 38 37 37 37 38 37 37 37 37 37 39 39 39 39 39 39 37 38 39 39 39 37 37 39 37 37 40 40 40 40 32,26897
A,132079,train,10,7,10 9 8 7,4,6500 545 504 215 200 488,37 37 37 37 37 32,8452
A,132079,train,4,6,4 5 4 3 2 3 4 5 6 7 6,11,975 510 345 248 495 328 176 145 144 191 160 696 929 992 535 352 417 423 384 168,37 37 37 37 39 39 39 39 39 39 39 37 37 40 37 37 40 40 38 32,8613
A,132079,train,5,7,5 4 3 2 3 2 1 10 1 2 3 4 5 6 7,15,99 656 560 232 184 273 736 343 344 321 240 663 736 263 363 285 225 192 192 200 192 168 465 216 198 200 272,39 39 39 39 39 39 37 39 40 40 40 40 38 38 38 38 37 37 37 37 37 37 40 40 40 40 32,8818
A,132079,train,7,9,7 6 7 8 9 10 9,7,1464 784 288 215 168 192 384 193,38 40 39 39 39 39 37 32,3688
A,132079,train,10,7,10 9 8 7,4,480 785 535 665,37 37 37 32,2465
A,132079,train,10,7,10 9 8 7 6 7,6,811 552 480 656 600 483 363,37 37 37 38 39 40 32,3945
A,132079,train,10,7,10 9 8 7,4,365 392 375 616,37 37 37 32,1748
A,132079,train,1,3,1 10 1 2 3 4 3,7,484 440 366 280 1305 447 609 359 368 224,40 40 40 38 39 38 37 37 39 32,4882
A,132079,train,6,2,6 5 4 3 2,5,452 471 554 469 376 384 432,38 38 39 39 39 39 32,3138
A,132079,train,1,3,1 2 3,3,1388 463 834 679,38 38 37 32,3364
A,132079,train,4,6,4 3 2 3 4 5 6 7 6,9,273 576 425 519 224 401 455 368 1079 289 489 159,39 39 39 37 37 37 37 37 40 40 38 32,5257
A,132079,train,1,3,1 2 3,3,659 1144 592,38 37 32,2395
A,132079,train,10,7,10 9 8 7,4,890 783 848 1129,37 37 37 32,3650
A,132079,train,4,6,4 3 2 1 10 1 2 3 4 5 6 7 6,13,1048 496 536 440 442 383 786 198 191 248 280 377 304 287 674 318 344 201,39 39 39 40 40 40 38 38 38 38 37 37 37 37 40 40 38 32,7553
A,132079,train,10,7,10 1 2 3 4 5 6 7,8,1502 1516 529 423 1025 463 472 393 463 553,38 38 38 37 37 37 37 40 40 32,7339
A,132079,train,4,6,4 5 6,3,366 416 367 367 666,37 37 37 40 32,2182
A,132079,train,1,3,1 2 3,3,805 650 661,38 37 32,2116
A,132079,train,1,3,1 2 3,3,461 414 418,38 37 32,1293
A,132079,train,7,2,7 6 5 4 3 2 1 2,8,696 24 128 1401 455 489 1175 591 1736 376,37 38 38 39 39 39 40 32 38 32,7071
A,132079,train,4,6,4 5 6,3,588 438 599 521,37 37 40 32,2146
A,132079,train,6,10,6 7 8 9 10,5,768 431 616 479 450 424 454,40 40 39 39 39 39 32,3622
A,132079,train,10,7,10 1 2 3 4 5 6 7,8,415 415 496 401 807 345 568 591 433 568,38 38 38 37 37 37 37 40 40 32,5039
A,132079,train,10,7,10 9 8 7,4,273 408 481 968,37 37 37 32,2130
A,132079,train,6,9,6 5 4 3 2 1 10 9,8,506 487 536 527 440 425 1055 393 383 729 631,38 38 39 39 39 39 40 40 40 37 32,6112
A,132079,train,10,7,10 9 8 7,4,526 592 457 567,37 37 37 32,2142
A,132079,train,4,6,4 5 4 3 2 1 10 1 10 9 8 7 6,13,670 497 631 448 432 544 535 393 464 344 729 1416 374 473 415 432 408 640,37 37 39 39 39 39 40 40 40 40 38 40 37 37 37 37 38 32,9845
A,132079,train,4,6,4 5 6,3,416 471 593,37 40 32,1480
A,132079,train,10,7,10 9 8 7,4,426 449 415 488,37 37 37 32,1778
A,132079,train,10,7,10 9 8 7,4,412 399 416 703,37 37 37 32,1930
A,132079,train,4,6,4 3 2 1 10 9 8 7 6,9,487 592 527 624 513 904 391 424 360 536 521,39 40 39 40 40 37 37 37 37 38 32,5879
A,132079,train,1,3,1 2 3,3,807 907 517,38 37 32,2231
A,132079,train,1,3,1 2 3,3,490 368 361,38 37 32,1219
A,132079,train,10,7,10 9 8 7,4,344 432 391 569,37 37 37 32,1736
A,132079,train,9,3,9 8 7 6 5 4 3 2 3,9,468 425 407 690 510 432 402 486 385 346 149,37 37 37 38 38 38 39 39 39 37 32,4700
A,132079,train,4,6,4 3 2 1 10 9 8 7 6,9,1060 635 1127 494 457 583 424 417 495 305 425,39 39 40 40 40 37 37 37 37 38 32,6422
A,132079,train,1,3,1 2 3,3,434 528 359,38 37 32,1321
A,132079,train,4,6,4 5 6,3,647 634 782,37 40 32,2063
A,132079,train,1,3,1 2 3 4 3,5,348 255 360 425 128,38 37 37 39 32,1516
A,132079,train,5,4,5 4,2,413 703,39 32,1116
A,132079,train,7,10,7 8 9 10,4,470 744 607 625,39 39 39 32,2446
A,132079,train,10,7,10 9 8 7,4,388 398 464 440,37 37 37 32,1690
A,132079,train,1,3,1 2 3,3,482 792 281,38 37 32,1555
A,132079,train,1,3,1 2 3,3,265 585 472,38 37 32,1322
A,132079,train,4,6,4 5 6,3,723 287 545 888 496,37 38 38 40 32,2939
A,132079,train,1,3,1 2 3,3,502 144 351,38 37 32,997
A,132079,train,10,7,10 9 8 7,4,256 360 696 241,37 37 37 32,1553
A,132079,train,4,6,4 5 6,3,377 441 751 360,37 38 40 32,1929
A,132079,train,10,7,10 9 8 7,4,232 528 400 423,37 37 37 32,1583
A,132079,train,4,6,4 5 6 7 6,5,405 873 272 384 104,37 40 40 38 32,2038
A,132079,train,1,3,1 2 3,3,1152 353 368,38 37 32,1873
A,132079,train,1,3,1 2 3,3,491 392 375,38 37 32,1258
A,132079,train,10,7,10 9 8 7,4,198 200 201 382,37 37 37 32,981
A,132079,train,2,6,2 3 4 5 4 5 6,7,441 983 536 839 480 441 1016 376,37 37 37 39 40 37 40 32,5112
A,132079,train,4,6,4 5 6,3,1462 510 432,37 40 32,2404
A,132079,train,4,6,4 5 6,3,394 1032 296,37 40 32,1722
A,132079,train,1,3,1 2 3,3,277 384 391,38 37 32,1052
A,132079,train,4,6,4 5 6,3,452 336 352,37 40 32,1140
A,132079,train,8,10,8 7 6 5 4 3 2 1 10,9,801 1256 1230 448 529 455 384 408 384 272 393 415 777,37 38 38 38 39 39 39 39 39 40 40 40 32,7752
A,132079,train,1,3,1 2 3,3,439 342 304,38 37 32,1085
A,132079,train,1,9,1 2 3 4 5 6 7 8 9,9,359 864 592 535 473 576 448 472 408 432 622,38 37 37 37 37 40 40 40 39 39 32,5781
A,132079,train,8,10,8 7 6 5 4 3 2 1 10,9,380 431 626 1207 463 441 520 375 441 400 464 617,37 37 38 38 38 39 39 39 39 40 40 32,6365
A,132079,train,3,5,3 4 5,3,441 1022 753,37 37 32,2216
A,132079,train,1,3,1 2 3,3,469 441 320,38 37 32,1230
A,132079,train,3,9,3 4 5 6 7 8 9,7,5504 463 489 463 513 535 417 360 407 497,38 37 37 37 40 40 40 39 39 32,9648
A,132079,train,1,3,1 2 3,3,485 351 329,38 37 32,1165
