group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,123644,train,10,3,10 1 2 3,4,749 477 400 864 721 577 478 1249,38 38 37 40 40 40 39 32,5515
A,123644,train,8,5,8 7 8 9 10 1 2 1 10 9 8 7 6 5,14,391 449 495 369 399 753 463 993 527 512 529 527 656 463 497 992,39 39 37 37 37 40 40 38 38 39 39 39 39 40 40 32,9015
A,123644,train,1,3,1 10 1 2 3,5,538 495 593 511 560 672,38 38 40 40 39 32,3369
A,123644,train,10,7,10 1 2 3 4 5 6 7,8,442 574 544 417 576 527 466 415 511 753,40 40 40 39 39 39 39 38 38 32,5225
A,123644,train,1,3,1 2 1 10 9 8 7 6 5 6 7 6 5 4 3,15,625 591 384 544 496 336 496 479 449 433 495 545 399 416 272 911 305 1072 384 608 624,40 38 39 38 38 39 39 39 39 40 40 40 38 38 38 40 37 40 37 37 32,10864
A,123644,train,10,7,10 1 2 3 4 5 6 7,8,883 1102 447 368 432 385 448 399 512 576,40 40 40 39 39 39 39 38 38 32,5552
A,123644,train,4,6,4 3 2 3 4 5 6,7,571 544 529 448 352 353 767 847 688,37 37 37 39 39 39 39 38 32,5099
A,123644,train,1,3,1 2 3,3,429 561 558,40 39 32,1548
A,123644,train,10,7,10 1 2 3 4 5 6 7,8,325 448 479 256 369 400 416 320 383 529,40 40 40 39 39 39 39 38 38 32,3925
A,123644,train,10,7,10 9 8 7,4,381 656 415 448 576,39 40 39 39 32,2476
A,123644,train,4,6,4 3 2 3 4 5 6,7,25 6592 496 1007 496 736 383 496 448 321 559,37 37 37 40 39 38 39 39 39 38 32,11559
A,123644,train,1,3,1 10 9 8 7 6 5 6 7 8 9 10 9 8 7 8 9 10 1 2 3,21,429 832 464 447 400 447 449 432 577 447 672 207 897 400 672 560 321 319 688 336 383 608 177 272 288 191 577 241 414 304 385 495 816,38 39 39 39 39 40 40 40 38 37 37 38 37 37 37 37 39 39 40 38 39 39 39 37 37 37 37 38 40 40 40 39 32,15147
A,123644,train,10,7,10 9 8 7,4,561 528 831 593 672 640,39 40 32 39 39 32,3825
A,123644,train,4,6,4 5 6,3,345 864 720,39 38 32,1929
A,123644,train,6,5,6 5,2,416 383 385,40 39 32,1184
A,123644,train,10,7,10 9 8 7,4,341 593 816 575 577,39 40 39 39 32,2902
A,123644,train,4,10,4 5 6 7 8 9 10,7,367 448 383 449 611 416 511 481 416,39 39 38 38 38 37 37 37 32,4082
A,123644,train,1,3,1 10 1 2 3,5,409 542 593 480 481 351 527,38 38 40 40 40 39 32,3383
A,123644,train,10,7,10 1 10 1 2 3 4 5 6 7,10,332 400 496 368 464 592 337 638 289 431 386 415 432 480 544,40 39 39 37 38 40 40 40 39 39 39 39 38 38 32,6604
A,123644,train,1,3,1 10 9 8 7 6 5 4 3,9,116 719 384 417 448 384 335 416 448 399 401 608,38 39 39 39 39 38 40 40 40 37 37 32,5075
A,123644,train,1,3,1 10 9 8 7 6 5 4 3,9,437 655 352 367 401 559 336 735 624 592 400 545,38 39 39 39 39 40 37 40 40 37 37 32,6003
A,123644,train,1,3,1 2 3 4 3,5,661 430 399 353 368 257,40 40 39 39 37 32,2468
A,123644,train,4,6,4 3 2 1 10 9 8 7 6,9,355 623 736 594 1071 495 400 352 592 401 512 528 528,37 40 37 37 38 38 38 39 39 39 39 40 32,7187
A,123644,train,10,7,10 9 8 7,4,831 640 512 608,39 39 39 32,2591
A,123644,train,10,7,10 9 8 7,4,320 351 288 321 415,39 39 39 39 32,1695
A,123644,train,9,2,9 10 1 2,4,106 480 319 417 496,37 37 40 40 32,1818
A,123644,train,10,7,10 9 8 7,4,341 287 208 512,39 39 39 32,1348
A,123644,train,4,6,4 3 2 1 10 9 8 7 6,9,344 321 560 496 528 368 465 303 512 511 336 400 625,37 40 37 37 38 38 38 39 39 39 39 40 32,5769
A,123644,train,10,7,10 9 8 7,4,377 209 176 367,39 39 39 32,1129
A,123644,train,1,3,1 10 9 8 7 6 5 4 3 2 3,11,348 656 272 368 256 399 465 672 448 288 400 208,38 39 39 39 39 40 40 37 37 37 39 32,4780
A,123644,train,10,7,10 9 8 7,4,425 175 177 431,39 39 39 32,1208
A,123644,train,1,3,1 10 9 8 7 6 7 6 5 6 7 8 9 10 9 8 7 6 5 6 7 8 9 10 9 8 7 6 5 6 5 4 3,33,1099 543 768 272 369 208 576 447 464 400 513 1249 48269 383 240 242 174 240 304 177 239 194 269 241 351 224 225 224 192 207 225 255 337 383 305 415 305 207 305 209 255 255 368 208 194 207 400 192 207 193 192 336 287 336 704 321 383 976 560 288 337 1216,38 38 39 39 39 39 40 39 37 38 38 38 40 40 40 40 39 38 38 38 38 37 37 37 37 37 39 39 39 39 40 40 40 39 39 38 39 39 39 38 39 39 37 37 37 37 37 39 39 39 39 39 40 40 39 39 38 40 39 37 37 32,70664
A,123644,train,4,6,4 3 2 1 10 9 8 9 8 7 6,11,497 527 608 576 704 417 352 351 433 752 767 1248 400 737 592,37 40 37 37 38 38 38 39 39 37 39 40 39 40 32,8961
A,123644,train,1,5,1 2 1 10 1 2 3 4 5,9,730 238 336 321 190 338 494 193 433 559 367 546,40 40 40 38 38 38 40 40 39 39 39 32,4745
A,123644,train,6,1,6 7 8 9 10 1,6,364 671 400 193 527 656 416 288 689,38 37 37 37 32 37 37 40 32,4204
A,123644,train,2,7,2 3 4 5 6 7,6,591 415 369 336 704 1599 721,39 39 39 39 38 38 32,4735
A,123644,train,10,7,10 9 8 7,4,298 191 176 336 544,39 39 39 39 32,1545
A,123644,train,6,8,6 5 6 7 6 5 4 3 2 1 10 9 8 7 6 5 4 3 2 1 10 1 2 3 4 5 6 7 8 9 8,31,344 368 416 209 174 529 288 1472 512 512 1024 639 417 751 848 352 209 336 752 433 239 288 448 1168 416 192 176 673 2431 624 576 368 430 529 497 655 449 400 1664 1712 991 512 416 304,40 40 38 38 38 40 40 37 37 37 37 40 38 38 39 39 39 39 40 39 39 37 40 37 37 37 37 32 38 38 38 40 39 40 39 39 39 39 38 38 37 37 39 32,26743
A,123644,train,4,6,4 3 2 1 10 1 2 3 4 3 4 5 6,13,374 1455 1248 367 384 848 224 175 193 832 1440 896 847 1408 528 400 593,37 37 38 38 38 40 40 40 40 39 39 37 39 39 39 38 32,12212
A,123644,train,1,3,1 10 1 2 1 10 9 8 7 6 5 6 7 8 9 10 9 8 7 8 9 10 1 2 3,25,110 161 430 208 225 208 176 849 511 512 400 369 383 512 208 1503 593 416 784 767 336 368 368 464 271 499 39 27 40 25 35 31 41 25 33 34 33 33 33 33 33 33 33 33 33 32 1339 545 974 768 881 1744 896 431 593 415 656,38 38 38 38 40 40 40 38 38 39 39 39 39 40 40 38 37 39 38 37 37 37 37 39 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 39 39 39 37 37 37 40 40 40 39 32,21532
A,123644,train,10,7,10 9 8 7,4,703 209 192 384 416,39 39 39 39 32,1904
A,123644,train,1,3,1 10 9 8 7 8 9 10 1 2 3 4 3,13,203 480 495 416 256 480 528 192 176 192 176 320 639 1473 225 463 240,38 38 39 39 39 39 37 37 37 37 37 40 40 39 39 37 32,6954
A,123644,train,6,9,6 7 8 9 10 9,6,317 815 640 353 336 384 223,38 39 37 37 37 39 32,3068
A,123644,train,4,6,4 5 6,3,1160 688 575,39 38 32,2423
