group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,105329,train,4,5,4 3 2 1 10 1 2 3 4 3 2 1 10 9 8 7 6 5,18,1397 488 808 423 360 1082 1551 647 439 321 407 434 398 408 521 352 303 664 409 336 448 423 617 447 873,38 38 38 38 39 32 39 39 37 37 40 40 39 38 38 39 40 39 39 40 40 40 37 37 32,14556
A,105329,train,1,3,1 10 9 8 7 6 5 4 3,9,329 401 376 359 704 258 305 336 589 788 572,39 39 40 40 40 40 37 37 38 38 32,5017
A,105329,train,10,7,10 9 8 7,4,719 432 521 334 115,40 40 37 40 32,2121
A,105329,train,9,10,9 8 7 6 5 4 3 2 1 2 3 4 5 6 7 8 9 10 1 2 3 4 5 6 7 8 9 10 1 2 1 2 3 4 5 6 7 8 9 10,40,481 409 344 278 321 609 328 351 520 727 697 273 287 362 550 944 248 280 712 312 408 584 377 535 473 439 440 512 496 976 584 369 327 441 542 778 839 312 703 545 665 791 824 344 633 943 696 464 448 672,40 40 40 37 37 37 38 38 38 39 37 40 40 40 39 38 38 39 38 38 38 38 37 37 37 40 40 40 39 39 38 38 37 38 37 37 39 40 37 40 40 40 32 40 39 39 38 38 38 32,26193
A,105329,train,10,7,10 9 8 7,4,298 335 346 551,40 40 40 32,1530
A,105329,train,4,6,4 3 2 1 10 9 8 7 6 5 6,11,300 303 312 387 549 440 506 478 464 368 400 568 112 416 258,38 38 38 39 39 39 40 40 40 40 37 37 32 39 32,5861
A,105329,train,10,7,10 9 8 7 6 7,6,324 296 433 367 800 280,40 40 40 37 39 32,2500
A,105329,train,4,6,4 3 2 1 10 9 8 7 6,9,353 392 247 344 329 319 409 359 480 336 457 504,38 38 38 39 39 39 40 40 40 40 37 32,4529
A,105329,train,4,6,4 5 6 7 6,5,481 325 256 121 296 208 448 696 216,37 40 40 40 40 39 39 37 32,3047
A,105329,train,1,3,1 10 9 8 7 6 5 4 3,9,8443 497 271 368 409 639 368 280 360 425 343 409 608,39 39 40 40 40 40 40 37 37 37 38 38 32,13420
A,105329,train,1,3,1 10 1 2 3,5,527 1303 544 337 351 289 559,39 39 37 37 37 40 32,3910
A,105329,train,1,3,1 2 3 4 3,5,339 313 329 311 304 256,37 37 40 40 38 32,1852
A,105329,train,1,3,1 2 3,3,518 401 250 693,37 37 40 32,1862
A,105329,train,4,6,4 5 6,3,432 352 352 448,40 40 39 32,1584
A,105329,train,3,9,3 4 5 6 7 8 9,7,1010 383 416 567 465 232 368 528,40 40 39 39 39 38 38 32,3969
A,105329,train,10,7,10 9 8 7 6 7,6,318 295 378 623 64 535 208,40 40 40 37 32 39 32,2421
A,105329,train,7,2,7 8 9 10 1 2,6,858 520 352 416 393 440,38 38 38 37 37 32,2979
A,105329,train,2,10,2 1 10,3,319 351 579,39 39 32,1249
A,105329,train,10,7,10 9 8 7,4,264 306 310 576,40 40 40 32,1456
A,105329,train,4,6,4 5 6,3,327 321 329 471,40 40 39 32,1448
A,105329,train,4,6,4 3 2 1 10 9 8 7 6,9,394 352 542 378 510 248 633 352 400 304 520,38 38 39 39 39 40 40 40 40 37 32,4633
A,105329,train,10,7,10 9 8 7,4,88 80 401 351 464,40 32 40 40 32,1384
