group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,107691,train,10,7,10 1 2 3 4 5 6 7,8,331 608 767 512 690 639 976 304 1010,38 38 37 37 37 37 40 40 32,5837
A,107691,train,1,3,1 10 1 2 3,5,1667 754 398 369 384 1168,40 38 38 38 37 32,4740
A,107691,train,1,3,1 2 3,3,345 671 1010,38 37 32,2026
A,107691,train,5,3,5 4 3,3,693 624 1280,39 39 32,2597
A,107691,train,7,5,7 8 9 10 1 2 3 4 5,9,582 337 495 739 366 416 513 766 881 945,39 39 39 38 38 38 37 37 37 32,6040
A,107691,train,1,3,1 2 3,3,341 767 928,38 37 32,2036
A,107691,train,1,3,1 2 3,3,695 687 979,38 37 32,2361
A,107691,train,1,3,1 2 3,3,324 366 882,38 37 32,1572
A,107691,train,10,1,10 1,2,280 814,38 32,1094
A,107691,train,1,3,1 2 3,3,389 705 991,38 37 32,2085
