group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,174240,train,2,1,2 1,2,520 207,38 32,727
A,174240,train,4,6,4 5 6,3,366 673 167,39 38 32,1206
A,174240,train,1,3,1 2 3,3,266 847 176,40 39 32,1289
A,174240,train,1,3,1 2 3,3,306 512 280,40 39 32,1098
A,174240,train,5,10,5 6 5 4 3 2 1 10,8,354 1087 216 768 728 576 559 161,38 40 37 37 37 38 38 32,4449
A,174240,train,1,3,1 10 9 8 7 6 5 4 3,9,356 1111 632 431 528 528 1528 616 209,38 39 39 39 40 40 37 37 32,5939
A,174240,train,4,10,4 5 6 7 8 9 10,7,283 623 449 759 570 680 160,39 38 38 37 37 37 32,3524
A,174240,train,1,5,1 10 9 8 7 6 5,7,266 753 471 457 552 560 152,38 39 39 39 40 40 32,3211
A,174240,train,1,3,1 10 9 8 7 6 5 4 3,9,435 880 447 408 561 479 1041 631 184,38 39 39 39 40 40 37 37 32,5066
A,174240,train,1,6,1 10 9 8 7 6,6,522 624 391 392 576 240,38 39 39 39 40 32,2745
A,174240,train,1,3,1 2 3,3,378 775 217,40 39 32,1370
A,174240,train,1,3,1 2 3,3,284 191 240,40 39 32,715
A,174240,train,1,3,1 2 3,3,274 185 191,40 39 32,650
