group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,151667,train,10,7,10 9 8 7,4,588 163 414 382,39 39 39 32,1547
A,151667,train,1,3,1 2 3,3,296 287 357 391,40 40 39 32,1331
A,151667,train,6,5,6 5,2,339 353,40 32,692
A,151667,train,3,5,3 2 1 10 9 8 7 6 5,9,306 477 350 757 502 455 462 456 362,37 38 38 39 39 39 40 40 32,4127
A,151667,train,4,8,4 3 2 1 10 9 8,7,315 180 432 282 467 251 383 301 519 181 375 246,37 32 37 32 38 32 38 32 39 32 39 32,3932
A,151667,train,10,7,10 1 2 3 4 5 6 7,8,326 358 502 326 324 434 317 235,40 40 39 39 39 38 38 32,2822
A,151667,train,10,7,10 1 2 3 4 5 6 7,8,282 332 246 285 245 647 262 302 247 268,40 40 40 39 39 39 39 38 38 32,3116
A,151667,train,7,1,7 6 5 4 3 2 1,7,168 172 375 512 341 252 321 188 352 220 568 180,40 32 40 32 37 32 37 32 37 32 38 32,3649
A,151667,train,4,6,4 3 2 1 10 9 8 7 6,9,219 486 366 261 289 341 276 309 679 542 237,37 37 37 38 38 38 39 39 39 40 32,4005
A,151667,train,4,6,4 5 6,3,75 600 170,39 38 32,845
A,151667,train,4,6,4 5 6,3,455 567 196,39 38 32,1218
A,151667,train,1,3,1 10 9 8 7 6 5 4 3,9,169 653 334 799 648 373 514 428 259,38 39 39 39 40 40 37 37 32,4177
