group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,149124,train,4,6,4 3 2 1 10 9 8 7 6,9,435 681 870 1061 740 521 857 638 718 636,37 37 16 38 38 39 39 39 40 32,7157
A,149124,train,10,7,10 9 8 7,4,528 534 525 262,39 39 39 32,1849
A,149124,train,10,6,10 9 8 7 6,5,2856 550 523 699 370,39 39 39 40 32,4998
A,149124,train,1,3,1 10 9 8 7 6 5 4 3,9,2279 735 845 518 571 431 863 496 275,38 39 39 39 40 40 37 37 32,7013
A,149124,train,2,5,2 1 10 9 8 7 6 5,8,357 479 626 786 474 754 447 390,38 38 39 39 39 40 40 32,4313
A,149124,train,4,6,4 5 6,3,3495 527 378 1044,39 39 38 32,5444
A,149124,train,1,3,1 10 9 8 7 6 5 4 3,9,4118 542 10 1910 385 618 488 743 399 961 531 922,37 16 38 16 39 39 39 40 40 37 37 32,11627
A,149124,train,4,6,4 5 6,3,336 807 609,39 38 32,1752
A,149124,train,10,7,10 1 2 3 4 5 6 7,8,358 391 516 500 957 763 400 493,40 40 39 39 39 38 38 32,4378
A,149124,train,4,6,4 3 2 1 10 9 8 7 6,9,1223 506 735 439 650 572 503 685 669,37 37 38 38 39 39 39 40 32,5982
