group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,122228,train,1,3,1 2 3 4 3,5,268 675 94 172 624 133,39 38 38 32 40 32,1966
A,122228,train,4,6,4 3 2 1 10 9 8 7 6,9,712 727 1186 252 502 342 622 280 244 312 147 432 157 431 115 418 130 424 157,65 83 32 40 32 40 32 37 32 37 32 38 32 38 32 38 32 39 32,7590
A,122228,train,10,7,10 9 8 7,4,501 442 374 276,38 38 38 32,1593
A,122228,train,4,6,4 5 6,3,617 349 318 309,38 38 37 32,1593
A,122228,train,10,7,10 1 2 3 4 5 6 7,8,261 747 527 334 479 508 400 283,39 39 38 38 38 37 37 32,3539
A,122228,train,10,7,10 1 2 3 4 5 6 7,8,368 369 493 246 349 447 414 243,39 39 38 38 38 37 37 32,2929
A,122228,train,10,7,10 1 2 3 4 5 6 7,8,327 501 342 464 329 339 398 319 315,39 39 39 38 38 38 37 37 32,3334
A,122228,train,10,7,10 9 8 7,4,425 326 231 427,38 38 38 32,1409
A,122228,train,4,6,4 3 2 1 10 9 8 7 6,9,192 389 302 272 237 582 198 374 492 325,40 40 40 37 37 38 38 38 39 32,3363
A,122228,train,10,7,10 9 8 7,4,311 140 338 158 286 194,38 32 38 32 38 32,1427
A,122228,train,4,6,4 5 6,3,419 367 277 276,38 38 37 32,1339
A,122228,train,4,6,4 3 2 1 10 9 8 7 6,9,395 500 310 351 326 549 256 397 429 286,40 40 40 37 37 38 38 38 39 32,3799
A,122228,train,4,6,4 3 2 1 10 9 8 7 6,9,283 493 514 327 589 374 366 485 268,40 40 37 37 38 38 38 39 32,3699
