group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,198158,train,4,6,4 5 6,3,301 331 310 500,40 40 39 32,1442
A,198158,train,2,1,2 1,2,222 132,39 32,354
A,198158,train,1,10,1 10,2,268 156,39 32,424
A,198158,train,10,4,10 1 2 3 4,5,185 329 501 406 245,37 37 40 40 32,1666
A,198158,train,1,2,1 2,2,322 163,37 32,485
A,198158,train,1,3,1 10 9 8 7 6 5 4 3,9,223 588 357 326 431 334 511 381 236,39 40 40 40 37 37 38 38 32,3387
A,198158,train,4,6,4 3 2 1 10 9 8 7 6,9,315 310 528 243 350 287 286 365 688 212,38 38 39 39 39 40 40 40 37 32,3584
A,198158,train,4,6,4 3 2 1 10 9 8 7 6,9,310 261 581 252 547 267 455 431 259,38 38 39 39 40 40 40 37 32,3363
A,198158,train,10,7,10 1 2 3 4 5 6 7,8,330 279 542 228 327 405 633 325 204,37 37 40 40 40 39 32 39 32,3273
A,198158,train,2,3,2 3,2,342 157,40 32,499
A,198158,train,1,3,1 2 3,3,1062 388 349 349,37 37 40 32,2148
A,198158,train,1,3,1 2 3,3,8 756 350 125,37 32 40 32,1239
A,198158,train,10,7,10 1 2 3 4 5 6 7,8,251 292 277 342 311 350 525 301 1543 150,37 37 37 40 40 40 39 32 39 32,4342
A,198158,train,1,3,1 2 3,3,155 243 302 324 149,37 37 38 40 32,1173
