group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,121257,train,4,5,4 5,2,1641 800,40 32,2441,1550164119.844,Thu Feb 14 2019 12:08:39 GMT-0500 (Eastern Standard Time)
A,121257,train,10,7,10 9 8 7,4,576 952 1504 608,40 40 40 32,3640,1550164129.501,Thu Feb 14 2019 12:08:49 GMT-0500 (Eastern Standard Time)
A,121257,train,10,7,10 9 8 7,4,814 972 704 752,40 40 40 32,3242,1550164138.757,Thu Feb 14 2019 12:08:58 GMT-0500 (Eastern Standard Time)
A,121257,train,6,7,6 7,2,483 576,39 32,1059,1550164145.829,Thu Feb 14 2019 12:09:05 GMT-0500 (Eastern Standard Time)
A,121257,train,10,7,10 9 8 7,4,546 1024 1192 568,40 40 40 32,3330,1550164155.174,Thu Feb 14 2019 12:09:15 GMT-0500 (Eastern Standard Time)
A,121257,train,4,5,4 5,2,605 644,40 32,1249,1550164162.438,Thu Feb 14 2019 12:09:22 GMT-0500 (Eastern Standard Time)
A,121257,train,2,3,2 3,2,464 528,40 32,992,1550164169.446,Thu Feb 14 2019 12:09:29 GMT-0500 (Eastern Standard Time)
A,121257,train,10,7,10 9 8 7,4,861 829 712 488,40 40 40 32,2890,1550164178.35,Thu Feb 14 2019 12:09:38 GMT-0500 (Eastern Standard Time)
A,121257,train,10,7,10 9 8 7,4,1051 760 851 549,40 40 40 32,3211,1550164187.575,Thu Feb 14 2019 12:09:47 GMT-0500 (Eastern Standard Time)
A,121257,train,4,5,4 5,2,697 624,40 32,1321,1550164194.911,Thu Feb 14 2019 12:09:54 GMT-0500 (Eastern Standard Time)
A,121257,train,4,5,4 5,2,620 509,40 32,1129,1550164202.056,Thu Feb 14 2019 12:10:02 GMT-0500 (Eastern Standard Time)
A,121257,train,2,3,2 3,2,402 728,40 32,1130,1550164209.2,Thu Feb 14 2019 12:10:09 GMT-0500 (Eastern Standard Time)
