group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,182071,train,9,7,9 1 9 8 7,5,1095 5455 4994 3350 601 729 1999,40 37 39 37 38 38 32,18223,1541717552.047,Thu Nov 08 2018 17:52:32 GMT-0500 (Eastern Standard Time)
A,182071,train,1,3,1 9 1 2 3,5,68 2196 507 881 967,37 39 39 38 32,4619,1541717562.673,Thu Nov 08 2018 17:52:42 GMT-0500 (Eastern Standard Time)
A,182071,train,6,2,6 5 6 7 8 9 1 2,8,8499 2224 375 1050 1071 1993 625 772,39 37 37 40 40 39 39 32,16609,1541717585.288,Thu Nov 08 2018 17:53:05 GMT-0500 (Eastern Standard Time)
A,182071,train,9,7,9 8 7,3,524 558 576,38 38 32,1658,1541717592.951,Thu Nov 08 2018 17:53:12 GMT-0500 (Eastern Standard Time)
A,182071,train,4,6,4 5 6,3,522 1208 2841,38 37 32,4571,1541717603.528,Thu Nov 08 2018 17:53:23 GMT-0500 (Eastern Standard Time)
A,182071,train,4,6,4 5 6,3,686 965 601,38 37 32,2252,1541717611.784,Thu Nov 08 2018 17:53:31 GMT-0500 (Eastern Standard Time)
A,182071,train,5,6,5 6,2,508 669,37 32,1177,1541717618.963,Thu Nov 08 2018 17:53:38 GMT-0500 (Eastern Standard Time)
A,182071,train,4,6,4 5 6,3,492 1056 720,38 37 32,2268,1541717627.238,Thu Nov 08 2018 17:53:47 GMT-0500 (Eastern Standard Time)
A,182071,train,1,3,1 2 3,3,1612 801 703,39 38 32,3116,1541717636.359,Thu Nov 08 2018 17:53:56 GMT-0500 (Eastern Standard Time)
A,182071,train,1,3,1 2 3,3,515 409 551,39 38 32,1475,1541717643.838,Thu Nov 08 2018 17:54:03 GMT-0500 (Eastern Standard Time)
A,182071,train,7,1,7 8 9 1,4,510 1063 943 745,40 40 39 32,3261,1541717653.103,Thu Nov 08 2018 17:54:13 GMT-0500 (Eastern Standard Time)
A,182071,train,1,3,1 2 3,3,1723 646 600,39 38 32,2969,1541717662.078,Thu Nov 08 2018 17:54:22 GMT-0500 (Eastern Standard Time)
A,182071,train,9,7,9 1 2 1 9 8 7,7,2265 1578 1480 254 353 583 657,39 39 37 37 38 38 32,7170,1541717675.255,Thu Nov 08 2018 17:54:35 GMT-0500 (Eastern Standard Time)
A,182071,train,3,5,3 4 5,3,2996 447 596,38 38 32,4039,1541717685.303,Thu Nov 08 2018 17:54:45 GMT-0500 (Eastern Standard Time)
A,182071,train,4,6,4 5 6,3,528 961 575,38 37 32,2064,1541717693.374,Thu Nov 08 2018 17:54:53 GMT-0500 (Eastern Standard Time)
A,182071,train,9,7,9 1 9 8 7,5,883 1471 328 472 617,39 37 38 38 32,3771,1541717703.152,Thu Nov 08 2018 17:55:03 GMT-0500 (Eastern Standard Time)
A,182071,train,4,6,4 5 6,3,577 1110 603,38 37 32,2290,1541717711.447,Thu Nov 08 2018 17:55:11 GMT-0500 (Eastern Standard Time)
A,182071,train,4,6,4 5 6,3,414 674 567,38 37 32,1655,1541717719.11,Thu Nov 08 2018 17:55:19 GMT-0500 (Eastern Standard Time)
A,182071,train,1,3,1 2 3,3,3194 781 576,39 38 32,4551,1541717729.678,Thu Nov 08 2018 17:55:29 GMT-0500 (Eastern Standard Time)
A,182071,train,9,7,9 8 7,3,1089 545 551,38 38 32,2185,1541717737.872,Thu Nov 08 2018 17:55:37 GMT-0500 (Eastern Standard Time)
A,182071,train,1,3,1 2 3,3,402 519 567,39 38 32,1488,1541717745.366,Thu Nov 08 2018 17:55:45 GMT-0500 (Eastern Standard Time)
A,182071,train,9,6,9 1 2 1 9 8 7 6,8,2370 1297 991 352 320 1632 897 719,39 39 37 37 38 38 39 32,8578,1541717759.95,Thu Nov 08 2018 17:55:59 GMT-0500 (Eastern Standard Time)
A,182071,train,1,3,1 2 3,3,1190 416 600,39 38 32,2206,1541717768.166,Thu Nov 08 2018 17:56:08 GMT-0500 (Eastern Standard Time)
A,182071,train,9,7,9 8 7,3,10590 791 648,38 38 32,12029,1541717786.199,Thu Nov 08 2018 17:56:26 GMT-0500 (Eastern Standard Time)
A,182071,train,2,8,2 3 2 1 9 8,6,3035 1117 288 1121 568 640,38 40 37 37 38 32,6769,1541717798.975,Thu Nov 08 2018 17:56:38 GMT-0500 (Eastern Standard Time)
A,182071,train,1,3,1 2 3,3,364 414 720,39 38 32,1498,1541717806.479,Thu Nov 08 2018 17:56:46 GMT-0500 (Eastern Standard Time)
A,182071,train,1,3,1 2 3,3,474 336 640,39 38 32,1450,1541717813.936,Thu Nov 08 2018 17:56:53 GMT-0500 (Eastern Standard Time)
A,182071,train,4,6,4 5 6,3,2028 330 511 502,38 38 37 32,3371,1541717823.32,Thu Nov 08 2018 17:57:03 GMT-0500 (Eastern Standard Time)
A,182071,train,1,3,1 2 3,3,2919 391 544,39 38 32,3854,1541717833.192,Thu Nov 08 2018 17:57:13 GMT-0500 (Eastern Standard Time)
A,182071,train,4,6,4 5 6,3,383 472 504,38 37 32,1359,1541717840.559,Thu Nov 08 2018 17:57:20 GMT-0500 (Eastern Standard Time)
A,182071,train,9,7,9 8 7,3,873 559 528,38 38 32,1960,1541717848.528,Thu Nov 08 2018 17:57:28 GMT-0500 (Eastern Standard Time)
A,182071,train,7,3,7 8 9 8 7 6 7 8 9 1 2 3,12,394 959 1233 315 285 1302 506 550 673 1384 488 751,40 40 38 38 39 37 40 40 39 39 38 32,8840,1541717863.374,Thu Nov 08 2018 17:57:43 GMT-0500 (Eastern Standard Time)
A,182071,train,9,7,9 8 7,3,3376 927 681,38 38 32,4984,1541717874.366,Thu Nov 08 2018 17:57:54 GMT-0500 (Eastern Standard Time)
A,182071,train,4,6,4 5 6,3,357 640 671,38 37 32,1668,1541717882.04,Thu Nov 08 2018 17:58:02 GMT-0500 (Eastern Standard Time)
A,182071,train,4,6,4 5 6,3,430 554 567,38 37 32,1551,1541717889.599,Thu Nov 08 2018 17:58:09 GMT-0500 (Eastern Standard Time)
A,182071,train,4,6,4 5 6,3,347 336 1048,38 37 32,1731,1541717897.334,Thu Nov 08 2018 17:58:17 GMT-0500 (Eastern Standard Time)
A,182071,train,9,7,9 1 9 8 7,5,1637 1407 346 541 520,39 37 38 38 32,4451,1541717907.79,Thu Nov 08 2018 17:58:27 GMT-0500 (Eastern Standard Time)
A,182071,train,3,9,3 2 3 4 5 6 7 8 9,9,3278 865 352 1064 920 1312 1248 824 768,40 38 38 38 37 37 40 40 32,10631,1541717924.432,Thu Nov 08 2018 17:58:44 GMT-0500 (Eastern Standard Time)
A,182071,train,4,6,4 5 6,3,2385 849 457,38 37 32,3691,1541717934.13,Thu Nov 08 2018 17:58:54 GMT-0500 (Eastern Standard Time)
A,182071,train,6,5,6 5,2,1265 839,39 32,2104,1541717942.239,Thu Nov 08 2018 17:59:02 GMT-0500 (Eastern Standard Time)
A,182071,train,9,7,9 8 7,3,411 407 432,38 38 32,1250,1541717949.495,Thu Nov 08 2018 17:59:09 GMT-0500 (Eastern Standard Time)
A,182071,train,4,6,4 5 6,3,409 400 576,38 37 32,1385,1541717956.887,Thu Nov 08 2018 17:59:16 GMT-0500 (Eastern Standard Time)
A,182071,train,4,6,4 5 6,3,2809 351 497,38 37 32,3657,1541717966.551,Thu Nov 08 2018 17:59:26 GMT-0500 (Eastern Standard Time)
A,182071,train,1,3,1 2 3,3,404 327 992,39 38 32,1723,1541717974.279,Thu Nov 08 2018 17:59:34 GMT-0500 (Eastern Standard Time)
A,182071,train,5,1,5 6 7 8 9 1,6,2313 1233 1087 1024 1000 728,37 37 40 40 39 32,7385,1541717987.671,Thu Nov 08 2018 17:59:47 GMT-0500 (Eastern Standard Time)
