group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,163747,train,9,7,9 1 9 8 7,5,701 637 504 416 257,40 38 39 39 32,2515,1541554361.502,Tue Nov 06 2018 20:32:41 GMT-0500 (Eastern Standard Time)
A,163747,train,8,6,8 9 8 7 6,5,332 1104 390 770 199,37 39 39 40 32,2795,1541554370.309,Tue Nov 06 2018 20:32:50 GMT-0500 (Eastern Standard Time)
A,163747,train,4,9,4 5 4 3 2 1 9,7,2666 1442 318 1087 1088 705 191,39 37 37 37 38 38 32,7497,1541554383.821,Tue Nov 06 2018 20:33:03 GMT-0500 (Eastern Standard Time)
A,163747,train,1,3,1 9 8 9 1 2 3,7,1166 990 959 377 527 592 201,38 39 37 40 40 39 32,4812,1541554394.645,Tue Nov 06 2018 20:33:14 GMT-0500 (Eastern Standard Time)
A,163747,train,1,3,1 2 3,3,462 693 192,40 39 32,1347,1541554402.006,Tue Nov 06 2018 20:33:22 GMT-0500 (Eastern Standard Time)
A,163747,train,4,6,4 5 6,3,538 1048 272,39 38 32,1858,1541554409.877,Tue Nov 06 2018 20:33:29 GMT-0500 (Eastern Standard Time)
A,163747,train,1,3,1 2 3,3,1341 527 240,40 39 32,2108,1541554418.005,Tue Nov 06 2018 20:33:38 GMT-0500 (Eastern Standard Time)
A,163747,train,1,3,1 2 3,3,316 272 226,40 39 32,814,1541554424.839,Tue Nov 06 2018 20:33:44 GMT-0500 (Eastern Standard Time)
A,163747,train,1,3,1 2 3,3,438 335 296,40 39 32,1069,1541554431.934,Tue Nov 06 2018 20:33:51 GMT-0500 (Eastern Standard Time)
A,163747,train,9,7,9 1 2 1 9 8 7,7,2402 816 1114 278 904 440 280,40 40 38 38 39 39 32,6234,1541554444.213,Tue Nov 06 2018 20:34:04 GMT-0500 (Eastern Standard Time)
A,163747,train,9,7,9 8 7,3,148 440 192,39 39 32,780,1541554451.006,Tue Nov 06 2018 20:34:11 GMT-0500 (Eastern Standard Time)
A,163747,train,1,3,1 2 3,3,8955 760 255,40 39 32,9970,1541554467.084,Tue Nov 06 2018 20:34:27 GMT-0500 (Eastern Standard Time)
