group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,145582,train,7,-1,7 8,2,1708 1060,40 32,2768,136,1543515776.164,Thu Nov 29 2018 12:22:56 GMT-0600 (Central Standard Time)
A,145582,train,8,7,8 7,2,869 343,38 32,1212,136,1543515778.885,Thu Nov 29 2018 12:22:58 GMT-0600 (Central Standard Time)
A,145582,train,9,-1,9 8 7 6,4,998 449 224 263,38 38 37 32,1934,224,1543515782.324,Thu Nov 29 2018 12:23:02 GMT-0600 (Central Standard Time)
A,145582,train,2,8,2 3 4 5 6 7 8,7,1141 225 223 289 279 265 336,38 38 38 39 39 40 32,2758,136,1543515786.589,Thu Nov 29 2018 12:23:06 GMT-0600 (Central Standard Time)
A,145582,train,4,-1,4 5,2,967 423,38 32,1390,224,1543515789.484,Thu Nov 29 2018 12:23:09 GMT-0600 (Central Standard Time)
A,145582,train,4,6,4 5 6,3,917 248 288,38 39 32,1453,224,1543515792.444,Thu Nov 29 2018 12:23:12 GMT-0600 (Central Standard Time)
A,145582,train,3,-1,3 4 5,3,686 232 280,38 38 32,1198,224,1543515795.149,Thu Nov 29 2018 12:23:15 GMT-0600 (Central Standard Time)
A,145582,train,1,-1,1,1,852,32,852,76,1543515797.506,Thu Nov 29 2018 12:23:17 GMT-0600 (Central Standard Time)
A,145582,train,6,8,6 7 8,3,1280 728 233,39 40 32,2241,136,1543515801.254,Thu Nov 29 2018 12:23:21 GMT-0600 (Central Standard Time)
A,145582,train,1,-1,1 10 9 8 7 6,6,741 313 239 232 239 433,39 38 38 38 37 32,2197,224,1543515804.957,Thu Nov 29 2018 12:23:24 GMT-0600 (Central Standard Time)
A,145582,train,9,-1,9 8 7 6,4,888 243 332 281,38 38 37 32,1744,224,1543515808.206,Thu Nov 29 2018 12:23:28 GMT-0600 (Central Standard Time)
