group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,188415,train,7,-1,7 8 9 10 1,5,4012 307 315 994 1107,40 40 40 37 32,6735,132,1543530284.629,Thu Nov 29 2018 16:24:44 GMT-0600 (Central Standard Time)
A,188415,train,4,1,4 3 2 1,4,1780 490 558 453,40 40 39 32,3281,132,1543530289.415,Thu Nov 29 2018 16:24:49 GMT-0600 (Central Standard Time)
A,188415,train,9,6,9 8 7 6,4,3038 326 886 377,38 38 37 32,4627,17,1543530295.546,Thu Nov 29 2018 16:24:55 GMT-0600 (Central Standard Time)
A,188415,train,7,-1,7 8 9 10 1,5,4253 391 298 750 391,40 40 40 37 32,6083,132,1543530303.132,Thu Nov 29 2018 16:25:03 GMT-0600 (Central Standard Time)
A,188415,train,7,5,7 6 5,3,4075 324 800,37 37 32,5199,17,1543530309.836,Thu Nov 29 2018 16:25:09 GMT-0600 (Central Standard Time)
A,188415,train,5,6,5 6,2,1661 382,39 32,2043,17,1543530313.382,Thu Nov 29 2018 16:25:13 GMT-0600 (Central Standard Time)
A,188415,train,5,-1,5 4 3 2,4,4703 386 327 649,40 40 40 32,6065,132,1543530320.952,Thu Nov 29 2018 16:25:20 GMT-0600 (Central Standard Time)
A,188415,train,10,-1,10 1,2,2091 398,37 32,2489,132,1543530324.944,Thu Nov 29 2018 16:25:24 GMT-0600 (Central Standard Time)
A,188415,train,1,4,1 2 3 4,4,1463 867 305 360,37 38 38 32,2995,17,1543530329.443,Thu Nov 29 2018 16:25:29 GMT-0600 (Central Standard Time)
A,188415,train,10,-1,10 1,2,1922 392,37 32,2314,132,1543530333.261,Thu Nov 29 2018 16:25:33 GMT-0600 (Central Standard Time)
A,188415,train,6,1,6 5 4 3 2 1,6,1971 759 313 347 659 501,37 40 40 40 39 32,4550,132,1543530339.316,Thu Nov 29 2018 16:25:39 GMT-0600 (Central Standard Time)
A,188415,train,6,-1,6 7,2,2926 721,39 32,3647,274,1543530344.466,Thu Nov 29 2018 16:25:44 GMT-0600 (Central Standard Time)
A,188415,train,8,10,8 9 10,3,2908 340 357,40 40 32,3605,274,1543530349.577,Thu Nov 29 2018 16:25:49 GMT-0600 (Central Standard Time)
A,188415,train,2,5,2 3 4 5,4,2497 324 373 559,38 38 38 32,3753,13,1543530354.831,Thu Nov 29 2018 16:25:54 GMT-0600 (Central Standard Time)
A,188415,train,8,9,8 9,2,1860 486,40 32,2346,274,1543530358.68,Thu Nov 29 2018 16:25:58 GMT-0600 (Central Standard Time)
A,188415,train,9,-1,9 8,2,3826 498,38 32,4324,274,1543530364.507,Thu Nov 29 2018 16:26:04 GMT-0600 (Central Standard Time)
A,188415,train,5,3,5 4 3,3,4911 382 471,40 40 32,5764,164,1543530371.775,Thu Nov 29 2018 16:26:11 GMT-0600 (Central Standard Time)
A,188415,train,6,7,6 7,2,2183 503,39 32,2686,274,1543530375.965,Thu Nov 29 2018 16:26:15 GMT-0600 (Central Standard Time)
A,188415,train,3,7,3 4 5 6 7,5,2496 351 556 402 784,38 38 39 39 32,4589,274,1543530382.056,Thu Nov 29 2018 16:26:22 GMT-0600 (Central Standard Time)
A,188415,train,4,-1,4 3,2,4031 759,40 32,4790,113,1543530388.353,Thu Nov 29 2018 16:26:28 GMT-0600 (Central Standard Time)
