group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,104857,train,9,-1,9 10 1,3,1939 692 477,40 37 32,3108,211,1543515468.738,Thu Nov 29 2018 12:17:48 GMT-0600 (Central Standard Time)
A,104857,train,8,-1,8 7 6,3,1393 267 527,38 37 32,2187,272,1543515472.434,Thu Nov 29 2018 12:17:52 GMT-0600 (Central Standard Time)
A,104857,train,4,-1,4,1,2169,32,2169,272,1543515476.116,Thu Nov 29 2018 12:17:56 GMT-0600 (Central Standard Time)
A,104857,train,2,-1,2 3 4,3,1006 195 463,38 38 32,1664,272,1543515479.289,Thu Nov 29 2018 12:17:59 GMT-0600 (Central Standard Time)
A,104857,train,5,10,5 6 7 8 9 10,6,1758 1104 262 208 168 472 379,39 39 40 40 40 93 32,4351,136,1543515485.148,Thu Nov 29 2018 12:18:05 GMT-0600 (Central Standard Time)
A,104857,train,7,6,7 8 7 6,4,1274 668 156 732,40 38 37 32,2830,272,1543515489.491,Thu Nov 29 2018 12:18:09 GMT-0600 (Central Standard Time)
A,104857,train,4,5,4 5,2,765 383,38 32,1148,272,1543515492.152,Thu Nov 29 2018 12:18:12 GMT-0600 (Central Standard Time)
A,104857,train,2,-1,2 3 4,3,1176 226 448,38 38 32,1850,272,1543515495.513,Thu Nov 29 2018 12:18:15 GMT-0600 (Central Standard Time)
A,104857,train,10,8,10 9 8,3,1395 237 870,38 38 32,2502,136,1543515499.527,Thu Nov 29 2018 12:18:19 GMT-0600 (Central Standard Time)
A,104857,train,7,-1,7 6,2,1720 528,37 32,2248,272,1543515503.287,Thu Nov 29 2018 12:18:23 GMT-0600 (Central Standard Time)
A,104857,train,1,-1,1 2 3 4,4,1443 396 305 252 428,37 37 38 38 32,2824,272,1543515507.624,Thu Nov 29 2018 12:18:27 GMT-0600 (Central Standard Time)
A,104857,train,1,-1,1 2 3 4,4,924 427 264 402,37 38 38 32,2017,272,1543515511.153,Thu Nov 29 2018 12:18:31 GMT-0600 (Central Standard Time)
A,104857,train,8,-1,8 7 6,3,3958 228 72 554,38 38 37 32,4812,272,1543515517.474,Thu Nov 29 2018 12:18:37 GMT-0600 (Central Standard Time)
A,104857,train,5,-1,5,1,1413,32,1413,272,1543515520.398,Thu Nov 29 2018 12:18:40 GMT-0600 (Central Standard Time)
A,104857,train,1,3,1 2 3,3,931 588 611 469,38 37 38 32,2599,211,1543515524.504,Thu Nov 29 2018 12:18:44 GMT-0600 (Central Standard Time)
A,104857,train,8,-1,8 7 6,3,1313 316 357,38 37 32,1986,272,1543515528.001,Thu Nov 29 2018 12:18:48 GMT-0600 (Central Standard Time)
A,104857,train,2,-1,2 3 4,3,834 252 909,38 38 32,1995,272,1543515534.637,Thu Nov 29 2018 12:18:54 GMT-0600 (Central Standard Time)
A,104857,train,9,3,9 8 7 6 5 4 3,7,644 1057 420 362 716 373 222 314,38 38 37 32 37 40 40 32,4108,211,1543515540.257,Thu Nov 29 2018 12:19:00 GMT-0600 (Central Standard Time)
A,104857,train,9,-1,9 10 1,3,2111 314 369,40 37 32,2794,202,1543515547.661,Thu Nov 29 2018 12:19:07 GMT-0600 (Central Standard Time)
A,104857,train,10,-1,10 1,2,1854 364 438,37 93 32,2656,202,1543515551.831,Thu Nov 29 2018 12:19:11 GMT-0600 (Central Standard Time)
A,104857,train,10,2,10 1 2,3,1519 232 329,37 37 32,2080,202,1543515558.485,Thu Nov 29 2018 12:19:18 GMT-0600 (Central Standard Time)
A,104857,train,5,-1,5 4 3,3,1524 248 414,40 40 32,2186,202,1543515562.182,Thu Nov 29 2018 12:19:22 GMT-0600 (Central Standard Time)
A,104857,train,1,9,1 10 1 10 9,5,2097 364 714 517 948 304 261,40 39 37 32 39 38 32,5205,165,1543515568.897,Thu Nov 29 2018 12:19:28 GMT-0600 (Central Standard Time)
A,104857,train,5,-1,5 4 3 2 3,5,1750 207 193 562 320,40 40 40 38 32,3032,202,1543515573.44,Thu Nov 29 2018 12:19:33 GMT-0600 (Central Standard Time)
A,104857,train,5,-1,5 4 3,3,1269 196 355,40 40 32,1820,202,1543515576.769,Thu Nov 29 2018 12:19:36 GMT-0600 (Central Standard Time)
A,104857,train,6,-1,6 5 4 3,4,1524 369 234 412,37 40 40 32,2539,202,1543515580.82,Thu Nov 29 2018 12:19:40 GMT-0600 (Central Standard Time)
A,104857,train,6,3,6 5 4 3,4,6403 1075 480 214 324,32 37 40 40 32,8496,202,1543515590.822,Thu Nov 29 2018 12:19:50 GMT-0600 (Central Standard Time)
A,104857,train,7,-1,7 6 5 4 3,5,1926 229 253 210 605,37 37 40 40 32,3223,202,1543515595.556,Thu Nov 29 2018 12:19:55 GMT-0600 (Central Standard Time)
A,104857,train,2,-1,2 3 2,3,1063 659 324,38 40 32,2046,202,1543515599.118,Thu Nov 29 2018 12:19:59 GMT-0600 (Central Standard Time)
A,104857,train,9,-1,9 10 1,3,1404 187 456,40 37 32,2047,202,1543515602.673,Thu Nov 29 2018 12:20:02 GMT-0600 (Central Standard Time)
A,104857,train,3,2,3 2,2,1097 886,40 32,1983,202,1543515606.168,Thu Nov 29 2018 12:20:06 GMT-0600 (Central Standard Time)
A,104857,train,7,2,7 6 5 4 3 2,6,1728 372 252 219 187 359,37 37 40 40 40 32,3117,202,1543515610.795,Thu Nov 29 2018 12:20:10 GMT-0600 (Central Standard Time)
A,104857,train,3,-1,3,1,1435,32,1435,202,1543515613.738,Thu Nov 29 2018 12:20:13 GMT-0600 (Central Standard Time)
A,104857,train,1,-1,1,1,1949,32,1949,202,1543515617.201,Thu Nov 29 2018 12:20:17 GMT-0600 (Central Standard Time)
A,104857,train,6,-1,6 5 4 3,4,1196 253 205 306,37 40 40 32,1960,202,1543515620.668,Thu Nov 29 2018 12:20:20 GMT-0600 (Central Standard Time)
A,104857,train,10,9,10 9,2,1256 349,38 32,1605,165,1543515623.782,Thu Nov 29 2018 12:20:23 GMT-0600 (Central Standard Time)
A,104857,train,10,-1,10 9 10 1,4,1087 616 144 335,38 40 37 32,2182,202,1543515627.479,Thu Nov 29 2018 12:20:27 GMT-0600 (Central Standard Time)
A,104857,train,9,-1,9 10 1,3,1629 148 382,40 37 32,2159,202,1543515631.147,Thu Nov 29 2018 12:20:31 GMT-0600 (Central Standard Time)
A,104857,train,1,-1,1,1,1139,32,1139,202,1543515633.797,Thu Nov 29 2018 12:20:33 GMT-0600 (Central Standard Time)
A,104857,train,8,4,8 9 10 1 2 3 4,7,1346 325 236 179 242 233 219 379,40 40 40 37 37 38 38 32,3159,9,1543515638.461,Thu Nov 29 2018 12:20:38 GMT-0600 (Central Standard Time)
A,104857,train,9,-1,9 8 7 6,4,2829 174 240 345,38 38 37 32,3588,53,1543515643.562,Thu Nov 29 2018 12:20:43 GMT-0600 (Central Standard Time)
A,104857,train,2,6,2 3 4 5 6,5,945 221 183 202 325,38 38 38 39 32,1876,53,1543515646.951,Thu Nov 29 2018 12:20:46 GMT-0600 (Central Standard Time)
A,104857,train,9,-1,9 8 7 6,4,2359 232 242 615,38 38 37 32,3448,53,1543515651.907,Thu Nov 29 2018 12:20:51 GMT-0600 (Central Standard Time)
A,104857,train,7,-1,7 6,2,1081 462,37 32,1543,53,1543515654.963,Thu Nov 29 2018 12:20:54 GMT-0600 (Central Standard Time)
A,104857,train,4,-1,4 3 2 1 10,5,2615 482 506 325 331,40 40 39 39 32,4259,192,1543515660.726,Thu Nov 29 2018 12:21:00 GMT-0600 (Central Standard Time)
A,104857,train,6,-1,6 7,2,1731 289,39 32,2020,192,1543515664.257,Thu Nov 29 2018 12:21:04 GMT-0600 (Central Standard Time)
A,104857,train,9,5,9 10 1 2 3 4 5,7,1305 198 605 1116 247 370 228 255 346,39 39 40 37 37 38 38 38 32,4670,167,1543515670.435,Thu Nov 29 2018 12:21:10 GMT-0600 (Central Standard Time)
A,104857,train,4,-1,4 5 6 7,4,2511 330 243 311,38 39 39 32,3395,192,1543515675.345,Thu Nov 29 2018 12:21:15 GMT-0600 (Central Standard Time)
A,104857,train,6,-1,6 7,2,2174 1139 648,39 77 32,3961,192,1543515680.82,Thu Nov 29 2018 12:21:20 GMT-0600 (Central Standard Time)
A,104857,train,10,-1,10,1,1853,32,1853,192,1543515684.18,Thu Nov 29 2018 12:21:24 GMT-0600 (Central Standard Time)
A,104857,train,7,-1,7,1,1064,32,1064,192,1543515686.756,Thu Nov 29 2018 12:21:26 GMT-0600 (Central Standard Time)
A,104857,train,7,-1,7,1,745,32,745,192,1543515689.012,Thu Nov 29 2018 12:21:29 GMT-0600 (Central Standard Time)
A,104857,train,10,-1,10,1,868,32,868,192,1543515691.389,Thu Nov 29 2018 12:21:31 GMT-0600 (Central Standard Time)
A,104857,train,8,-1,8 9 10 1,4,1760 1401 206 243 283,40 40 40 37 32,3893,298,1543515696.792,Thu Nov 29 2018 12:21:36 GMT-0600 (Central Standard Time)
A,104857,train,8,-1,8 9 10 1,4,1466 208 175 311,40 40 37 32,2160,298,1543515700.458,Thu Nov 29 2018 12:21:40 GMT-0600 (Central Standard Time)
A,104857,train,7,-1,7 8 9 10 1,5,945 212 164 244 190,40 40 40 37 32,1755,298,1543515703.726,Thu Nov 29 2018 12:21:43 GMT-0600 (Central Standard Time)
A,104857,train,3,-1,3 4,2,2375 227,38 32,2602,146,1543515707.835,Thu Nov 29 2018 12:21:47 GMT-0600 (Central Standard Time)
A,104857,train,7,-1,7 6,2,865 127,37 32,992,146,1543515710.335,Thu Nov 29 2018 12:21:50 GMT-0600 (Central Standard Time)
A,104857,train,10,-1,10 9 8 7 6,5,2177 226 174 298 113,38 38 38 37 32,2988,146,1543515714.831,Thu Nov 29 2018 12:21:54 GMT-0600 (Central Standard Time)
A,104857,train,1,-1,1,1,1241,32,1241,209,1543515717.581,Thu Nov 29 2018 12:21:57 GMT-0600 (Central Standard Time)
A,104857,train,2,-1,2,1,875,32,875,209,1543515719.965,Thu Nov 29 2018 12:21:59 GMT-0600 (Central Standard Time)
A,104857,train,1,-1,1,1,545,32,545,209,1543515722.02,Thu Nov 29 2018 12:22:02 GMT-0600 (Central Standard Time)
A,104857,train,9,-1,9 8 7,3,1467 211 445,38 38 32,2123,29,1543515725.647,Thu Nov 29 2018 12:22:05 GMT-0600 (Central Standard Time)
A,104857,train,4,-1,4 5,2,1092 233,38 32,1325,219,1543515728.483,Thu Nov 29 2018 12:22:08 GMT-0600 (Central Standard Time)
A,104857,train,6,-1,6,1,874,32,874,219,1543515730.864,Thu Nov 29 2018 12:22:10 GMT-0600 (Central Standard Time)
A,104857,train,7,-1,7 6,2,645 226,37 32,871,219,1543515733.245,Thu Nov 29 2018 12:22:13 GMT-0600 (Central Standard Time)
A,104857,train,7,-1,7,1,2087,32,2087,196,1543515736.839,Thu Nov 29 2018 12:22:16 GMT-0600 (Central Standard Time)
A,104857,train,9,-1,9,1,967,32,967,196,1543515739.317,Thu Nov 29 2018 12:22:19 GMT-0600 (Central Standard Time)
A,104857,train,3,9,3 4 5 6 7 8 9,7,1220 462 324 213 342 991 358 432,38 38 39 39 32 40 40 32,4342,196,1543515745.167,Thu Nov 29 2018 12:22:25 GMT-0600 (Central Standard Time)
A,104857,train,3,-1,3 2 1 10 9,5,1764 424 295 363 299 196,39 40 39 39 38 32,3341,196,1543515750.02,Thu Nov 29 2018 12:22:30 GMT-0600 (Central Standard Time)
A,104857,train,8,7,8 7,2,1083 649,38 32,1732,196,1543515753.263,Thu Nov 29 2018 12:22:33 GMT-0600 (Central Standard Time)
A,104857,train,7,-1,7 6,2,2749 348,37 32,3097,171,1543515757.866,Thu Nov 29 2018 12:22:37 GMT-0600 (Central Standard Time)
A,104857,train,8,5,8 7 6 5,4,1102 235 363 231,38 37 37 32,1931,171,1543515761.306,Thu Nov 29 2018 12:22:41 GMT-0600 (Central Standard Time)
A,104857,train,6,2,6 5 4 3 2,5,1308 441 338 203 198 268,38 37 40 40 40 32,2756,51,1543515765.571,Thu Nov 29 2018 12:22:45 GMT-0600 (Central Standard Time)
A,104857,train,10,3,10 1 2 3,4,1025 465 310 205,37 37 38 32,2005,51,1543515769.086,Thu Nov 29 2018 12:22:49 GMT-0600 (Central Standard Time)
A,104857,train,9,4,9 10 1 2 3 4,6,882 471 203 546 226 195,40 37 37 38 38 32,2523,171,1543515773.118,Thu Nov 29 2018 12:22:53 GMT-0600 (Central Standard Time)
A,104857,train,7,-1,7 6,2,1459 191,37 32,1650,171,1543515776.274,Thu Nov 29 2018 12:22:56 GMT-0600 (Central Standard Time)
A,104857,train,5,7,5 6 7,3,1711 285 119,39 39 32,2115,124,1543515779.897,Thu Nov 29 2018 12:22:59 GMT-0600 (Central Standard Time)
A,104857,train,3,10,3 2 1 10,4,4870 295 217 212,40 39 39 32,5594,124,1543515786.996,Thu Nov 29 2018 12:23:06 GMT-0600 (Central Standard Time)
A,104857,train,2,5,2 3 4 5,4,856 192 161 207,38 38 38 32,1416,171,1543515789.92,Thu Nov 29 2018 12:23:09 GMT-0600 (Central Standard Time)
A,104857,train,6,-1,6,1,887,32,887,171,1543515792.317,Thu Nov 29 2018 12:23:12 GMT-0600 (Central Standard Time)
A,104857,train,1,6,1 2 3 4 5 6,6,898 248 628 166 320 226,37 38 38 38 39 32,2486,171,1543515796.314,Thu Nov 29 2018 12:23:16 GMT-0600 (Central Standard Time)
A,104857,train,4,6,4 5 6,3,766 457 211,38 39 32,1434,171,1543515799.256,Thu Nov 29 2018 12:23:19 GMT-0600 (Central Standard Time)
A,104857,train,2,-1,2 3 4,3,902 322 191,38 38 32,1415,171,1543515802.18,Thu Nov 29 2018 12:23:22 GMT-0600 (Central Standard Time)
A,104857,train,9,6,9 8 7 6,4,1080 192 229 209,38 38 37 32,1710,171,1543515805.396,Thu Nov 29 2018 12:23:25 GMT-0600 (Central Standard Time)
A,104857,train,9,10,9 8 7 8 9 10,6,1264 219 194 905 209 304 224,38 38 38 40 40 40 32,3319,124,1543515810.224,Thu Nov 29 2018 12:23:30 GMT-0600 (Central Standard Time)
A,104857,train,10,4,10 1 2 3 4,5,831 204 226 387 169,37 37 38 38 32,1817,171,1543515813.553,Thu Nov 29 2018 12:23:33 GMT-0600 (Central Standard Time)
A,104857,train,2,1,2 1,2,1246 192,39 32,1438,51,1543515816.5,Thu Nov 29 2018 12:23:36 GMT-0600 (Central Standard Time)
A,104857,train,10,6,10 9 8 7 6,5,1777 502 85 83 85 83 222 248,38 38 38 38 38 38 37 32,3085,171,1543515821.091,Thu Nov 29 2018 12:23:41 GMT-0600 (Central Standard Time)
A,104857,train,9,8,9 8,2,742 150,38 32,892,124,1543515823.495,Thu Nov 29 2018 12:23:43 GMT-0600 (Central Standard Time)
A,104857,train,1,2,1 2,2,1004 359,37 32,1363,51,1543515826.369,Thu Nov 29 2018 12:23:46 GMT-0600 (Central Standard Time)
A,104857,train,7,10,7 6 7 8 9 10,6,903 1045 240 502 84 83 212,37 39 40 40 40 40 32,3069,124,1543515830.948,Thu Nov 29 2018 12:23:50 GMT-0600 (Central Standard Time)
A,104857,train,10,7,10 9 8 7,4,1636 694 500 83 88 204,32 38 38 38 38 32,3205,124,1543515835.664,Thu Nov 29 2018 12:23:55 GMT-0600 (Central Standard Time)
A,104857,train,5,6,5 6,2,1098 247,39 32,1345,171,1543515838.516,Thu Nov 29 2018 12:23:58 GMT-0600 (Central Standard Time)
A,104857,train,6,1,6 5 4 3 2 1,6,4023 307 945 502 84 84 84 111 211,37 38 40 40 40 40 40 39 32,6351,51,1543515846.375,Thu Nov 29 2018 12:24:06 GMT-0600 (Central Standard Time)
A,104857,train,10,1,10 1,2,1729 232,37 32,1961,51,1543515849.845,Thu Nov 29 2018 12:24:09 GMT-0600 (Central Standard Time)
