group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,180996,train,9,8,9 8,2,4842 3514,38 32,8356,1543760343.637,Sun Dec 02 2018 09:19:03 GMT-0500 (Eastern Standard Time)
A,180996,train,1,2,1 2,2,1782 1716,39 32,3498,1543760350.158,Sun Dec 02 2018 09:19:10 GMT-0500 (Eastern Standard Time)
A,180996,train,5,8,5 6 7 8,4,3571 352 648 840,37 37 40 32,5411,1543760358.584,Sun Dec 02 2018 09:19:18 GMT-0500 (Eastern Standard Time)
A,180996,train,9,7,9 8 7,3,2834 336 959,38 38 32,4129,1543760365.732,Sun Dec 02 2018 09:19:25 GMT-0500 (Eastern Standard Time)
A,180996,train,1,8,1 9 8,3,3739 486 879,37 38 32,5104,1543760373.854,Sun Dec 02 2018 09:19:33 GMT-0500 (Eastern Standard Time)
A,180996,train,6,1,6 7 8 9 1,5,3924 554 383 1466 1005 2257 839,37 40 40 96 32 39 32,10428,1543760387.309,Sun Dec 02 2018 09:19:47 GMT-0500 (Eastern Standard Time)
A,180996,train,3,8,3 2 1 9 8,5,3378 557 378 419 655,40 37 37 38 32,5387,1543760395.716,Sun Dec 02 2018 09:19:55 GMT-0500 (Eastern Standard Time)
A,180996,train,6,3,6 5 4 3,4,4038 463 222 738,39 40 40 32,5461,1543760404.202,Sun Dec 02 2018 09:20:04 GMT-0500 (Eastern Standard Time)
A,180996,train,1,5,1 2 3 4 5,5,1135 472 190 231 964,39 38 38 38 32,2992,1543760410.211,Sun Dec 02 2018 09:20:10 GMT-0500 (Eastern Standard Time)
A,180996,train,8,9,8 9,2,1062 78332,40 32,79394,1543760492.626,Sun Dec 02 2018 09:21:32 GMT-0500 (Eastern Standard Time)
A,180996,train,5,9,5 4 3 2 1 9,6,1979 185 192 608 321 1993,40 40 40 37 37 32,5278,1543760500.918,Sun Dec 02 2018 09:21:40 GMT-0500 (Eastern Standard Time)
A,180996,train,8,4,8 7 6 5 4,5,940 215 519 274 406 651,38 38 39 39 40 32,3005,1543760506.94,Sun Dec 02 2018 09:21:46 GMT-0500 (Eastern Standard Time)
A,180996,train,2,4,2 3 4,3,2080 230 783,38 38 32,3093,1543760513.05,Sun Dec 02 2018 09:21:53 GMT-0500 (Eastern Standard Time)
