group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,179724,train,7,2,7 8 9 1 2,5,5695 411 864 175 2129,40 40 37 37 32,9274,1543027526.684,Fri Nov 23 2018 20:45:26 GMT-0600 (Central Standard Time)
A,179724,train,7,6,7 6,2,1275 273,37 32,1548,1543027531.236,Fri Nov 23 2018 20:45:31 GMT-0600 (Central Standard Time)
A,179724,train,2,8,2 1 9 8,4,961 237 139 305,39 39 38 32,1642,1543027535.885,Fri Nov 23 2018 20:45:35 GMT-0600 (Central Standard Time)
A,179724,train,2,9,2 1 9,3,1057 151 148,39 39 32,1356,1543027540.247,Fri Nov 23 2018 20:45:40 GMT-0600 (Central Standard Time)
A,179724,train,9,6,9 8 7 6,4,973 152 164 212,38 38 37 32,1501,1543027544.755,Fri Nov 23 2018 20:45:44 GMT-0600 (Central Standard Time)
A,179724,train,2,3,2 3,2,900 359,38 32,1259,1543027549.023,Fri Nov 23 2018 20:45:49 GMT-0600 (Central Standard Time)
A,179724,train,2,7,2 1 9 8 7,5,1146 184 168 159 121,39 39 38 38 32,1778,1543027553.807,Fri Nov 23 2018 20:45:53 GMT-0600 (Central Standard Time)
A,179724,train,8,6,8 7 6,3,695 105 160,38 37 32,960,1543027557.774,Fri Nov 23 2018 20:45:57 GMT-0600 (Central Standard Time)
A,179724,train,6,7,6 7,2,613 95,39 32,708,1543027561.49,Fri Nov 23 2018 20:46:01 GMT-0600 (Central Standard Time)
A,179724,train,6,1,6 7 8 9 1,5,1227 95 178 158 161,39 40 40 37 32,1819,1543027566.312,Fri Nov 23 2018 20:46:06 GMT-0600 (Central Standard Time)
A,179724,train,6,9,6 7 8 9,4,1043 202 232 191 261,39 39 40 40 32,1929,1543027571.248,Fri Nov 23 2018 20:46:11 GMT-0600 (Central Standard Time)
A,179724,train,6,8,6 7 8,3,1832 83 172,39 40 32,2087,1543027576.34,Fri Nov 23 2018 20:46:16 GMT-0600 (Central Standard Time)
A,179724,train,3,4,3 4,2,1024 169,38 32,1193,1543027580.536,Fri Nov 23 2018 20:46:20 GMT-0600 (Central Standard Time)
A,179724,train,7,9,7 8 9,3,1000 175 95,40 40 32,1270,1543027584.816,Fri Nov 23 2018 20:46:24 GMT-0600 (Central Standard Time)
