group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,199149,train,5,4,5 4,2,10975 6952,38 32,17927
A,199149,train,3,8,3 4 3 2 1 10 9 8,8,5948 4463 1872 5352 2144 2848 14944 2649,40 38 38 39 39 40 40 32,40220
A,199149,train,1,3,1 10 9 10 1 2 3,7,3212 3312 2889 1223 1616 1256 632,39 40 38 37 37 40 32,14140
A,199149,train,3,2,3 2,2,1418 504,38 32,1922
A,199149,train,4,5,4 5,2,3052 608,40 32,3660
A,199149,train,9,7,9 8 7,3,3916 1000 1312,40 40 32,6228
A,199149,train,6,4,6 5 4,3,2676 1296 1032,37 38 32,5004
A,199149,train,5,4,5 4,2,1093 688,38 32,1781
A,199149,train,8,9,8 9,2,1179 576,38 32,1755
A,199149,train,8,7,8 7,2,1404 760,40 32,2164
A,199149,train,2,1,2 1,2,1341 600,39 32,1941
A,199149,train,10,7,10 9 8 7,4,3180 2495 746 639,40 40 40 32,7060
A,199149,train,2,1,2 1,2,1140 472,39 32,1612
A,199149,train,8,1,8 7 6 5 4 3 2 1,8,2597 1943 2776 2576 1679 1345 1111 1065,40 37 37 38 38 38 39 32,15092
A,199149,train,2,7,2 1 10 9 8 7,6,6621 1783 1688 1704 1128 1031,39 39 40 40 40 32,13955
A,199149,train,10,7,10 9 8 7,4,1934 1119 584 888,40 40 40 32,4525
A,199149,train,7,9,7 6 7 8 9,5,3958 1400 648 1088 584,37 39 38 38 32,7678
A,199149,train,1,2,1 2,2,1811 440,37 32,2251
A,199149,train,3,7,3 4 5 6 7,5,3220 1479 2088 728 624,40 40 39 39 32,8139
A,199149,train,5,4,5 4,2,1851 465,38 32,2316
A,199149,train,5,9,5 6 7 8 9,5,2973 1184 2063 1217 447,39 39 38 38 32,7884
A,199149,train,6,4,6 5 4,3,5789 800 1015,37 38 32,7604
A,199149,train,8,10,8 7 6 5 4 3 2 1 10,9,2762 2328 1849 2919 1216 1680 2048 817 919,40 37 37 38 38 38 39 39 32,16538
A,199149,train,2,7,2 1 10 9 8 7,6,3598 2023 1624 1888 688 704,39 39 40 40 40 32,10525
A,199149,train,8,9,8 9,2,1302 511,38 32,1813
A,199149,train,4,1,4 3 2 1,4,4898 2441 1087 920,38 38 39 32,9346
A,199149,train,6,5,6 5,2,1525 400,37 32,1925
A,199149,train,1,3,1 10 9 8 7 6 5 4 3,9,2443 1991 1400 888 1976 2096 2465 751 568,39 40 40 40 37 37 38 38 32,14578
A,199149,train,6,3,6 5 4 3,4,2709 2072 816 625,37 38 38 32,6222
A,199149,train,7,8,7 8,2,2548 440,38 32,2988
A,199149,train,3,6,3 2 1 10 9 8 7 6,8,5502 1775 1280 1832 1400 1208 1496 512,38 39 39 40 40 40 37 32,15005
A,199149,train,4,6,4 5 6,3,7812 1088 376,40 39 32,9276
A,199149,train,3,10,3 2 1 10,4,4196 1032 776 624,38 39 39 32,6628
A,199149,train,1,4,1 2 3 4,4,5347 1737 695 464,37 40 40 32,8243
A,199149,train,6,8,6 7 8,3,2419 1648 360,39 38 32,4427
A,199149,train,10,7,10 9 8 7,4,1876 1832 776 424,40 40 40 32,4908
A,199149,train,5,3,5 6 7 8 9 10 1 2 3,9,3013 1936 1720 1544 1336 1745 1431 1480 488,39 39 38 38 38 37 37 40 32,14693
A,199149,train,4,6,4 5 6,3,2540 1199 392,40 39 32,4131
A,199149,train,10,2,10 1 2,3,8150 1816 424,37 37 32,10390
A,199149,train,7,8,7 8,2,1603 216,38 32,1819
A,199149,train,3,4,3 4,2,3365 343,40 32,3708
A,199149,train,2,1,2 1,2,1258 408,39 32,1666
A,199149,train,5,4,5 4,2,1629 464,38 32,2093
A,199149,train,4,6,4 3 2 1 10 9 8 7 6,9,6291 2309 1691 1384 1776 1527 1849 1344 1305,38 38 39 39 40 40 40 37 32,19476
A,199149,train,5,6,5 6,2,2060 487,39 32,2547
A,199149,train,4,5,4 5,2,1741 407,40 32,2148
A,199149,train,4,5,4 5,2,1605 368,40 32,1973
A,199149,train,6,1,6 7 8 7 8 9 10 1,8,6610 2727 4624 2353 760 1096 976 1152,39 38 40 38 38 38 37 32,20298
A,199149,train,2,6,2 1 10 9 8 7 6,7,3252 1537 2000 1152 1360 1216 1264,39 39 40 40 40 37 32,11781
A,199149,train,2,1,2 1,2,2709 959,39 32,3668
A,199149,train,8,10,8 9 10,3,3021 1432 559,38 38 32,5012
A,199149,train,1,2,1 2,2,5246 743,37 32,5989
A,199149,train,7,8,7 8,2,3948 496,38 32,4444
A,199149,train,1,3,1 2 3,3,2909 1151 912,37 40 32,4972
A,199149,train,2,1,2 1,2,1171 440,39 32,1611
A,199149,train,8,9,8 9,2,1452 440,38 32,1892
A,199149,train,10,8,10 9 8,3,5734 808 921,40 40 32,7463
A,199149,train,5,4,5 4,2,963 504,38 32,1467
