group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,169963,train,4,5,4 5,2,2559 8385,39 32,10944
A,169963,train,3,1,3 4 3 2 1,5,5842 1686 1504 1361 1214,39 37 37 40 32,11607
A,169963,train,4,6,4 3 2 1 10 1 2 1 10 9 8 7 6 7 6,15,2520 1190 677 922 1074 577 353 1166 1299 632 1272 524 316 847 1175 2396 1824 1608 715 18 1178 1454,40 38 37 37 37 40 40 40 38 38 38 40 40 40 37 39 39 39 38 40 38 32,23737
A,169963,train,3,1,3 2 1,3,1985 1050 890,37 40 32,3925
A,169963,train,7,6,7 6,2,1296 1127,38 32,2423
A,169963,train,6,1,6 5 6 7 6 5 4 3 2 1,10,2114 1293 1689 830 1229 1103 808 639 860 1317 967 1368 1227 1053,37 38 40 40 40 38 39 37 38 37 37 37 40 32,16497
A,169963,train,1,3,1 10 9 8 7 8 9 10 1 2 3,11,2738 15969 842 601 182 152 144 148 1810 2838 536 1205 1008 936 389 454 1573 582 1008 937 925,37 37 39 39 39 39 39 39 40 40 39 39 39 37 37 37 37 38 38 39 32,34977
A,169963,train,4,6,4 3 2 1 10 1 2 3 4 5 4 3 2 1 10 9 8 7 6,19,2267 948 1272 1997 1045 1256 446 298 950 348 1016 839 686 245 196 1654 481 1085 1032 426 1196 820 1118 1573,38 37 37 40 40 40 38 38 39 39 39 39 37 37 37 38 40 40 40 39 39 39 38 32,23194
A,169963,train,8,7,8 7,2,872 642,39 32,1514
A,169963,train,9,10,9 10,2,958 843,37 32,1801
A,169963,train,8,5,8 9 10 9 8 7 6 5,8,2422 939 1868 419 379 607 1859 762 856,37 37 37 39 39 39 38 38 32,10111
A,169963,train,6,4,6 5 4,3,2073 486 573 1068 1269,37 39 38 37 32,5469
A,169963,train,2,4,2 3 4,3,1602 876 894,39 39 32,3372
A,169963,train,3,1,3 2 1,3,1922 1208 1037,37 40 32,4167
A,169963,train,8,7,8 7,2,1316 490,39 32,1806
A,169963,train,1,2,1 2,2,1448 1336,38 32,2784
A,169963,train,4,6,4 3 2 3 4 5 6,7,1644 1294 840 680 715 1253 1084 1217,37 37 37 39 39 39 40 32,8727
A,169963,train,5,6,5 6,2,1013 1043,40 32,2056
A,169963,train,1,4,1 2 1 10 9 8 7 8 9 10 1 2 1 10 9 8 7 8 9 10 1 2 1 10 9 8 7 8 9 10 9 8 7 6 5 6 7 8 9 10 1 2 3 4,44,1186 554 878 1180 494 268 1131 701 1092 1097 2000 505 544 759 606 1637 841 1045 419 200 1046 547 448 652 663 612 211 173 938 387 846 878 546 183 1243 1001 834 742 527 308 460 722 946 445 498 1737 471 735 516 375 961 1476 511 369 304 524 280 212 1231 955 486 610 1070 1166 1786 449 441 708 1746 855 1156 874 641 887,39 37 38 38 40 40 40 39 39 39 39 40 37 37 37 38 38 38 40 40 40 39 39 39 39 37 37 37 37 38 38 38 40 40 39 39 39 40 37 40 38 37 40 38 37 37 39 38 40 39 39 39 39 39 40 40 38 38 40 37 39 40 40 37 38 40 37 37 38 38 38 39 39 32,56525
A,169963,train,4,8,4 5 4 3 2 3 2 1 10 9 8,11,2652 1484 439 310 1541 2117 762 435 347 566 337 843 877 819 1320,39 39 37 37 37 39 40 38 37 38 40 40 39 39 32,14849
A,169963,train,6,4,6 5 4,3,1625 451 544 1627 1023,39 37 38 37 32,5270
A,169963,train,1,9,1 10 9,3,1095 2167 807 1211,37 40 39 32,5280
A,169963,train,8,4,8 7 6 5 4,5,3356 2282 1179 844 1809,39 38 38 37 32,9470
A,169963,train,10,7,10 9 8 7,4,1847 1530 718 814,39 39 39 32,4909
A,169963,train,1,2,1 10 1 2,4,1720 1169 546 1082 1406,40 40 38 38 32,5923
A,169963,train,6,5,6 5,2,1948 660,38 32,2608
A,169963,train,5,6,5 6,2,2277 1009,40 32,3286
A,169963,train,7,8,7 8,2,954 1119,37 32,2073
A,169963,train,8,3,8 9 10 9 8 7 6 5 6 7 8 9 10 1 2 3,16,1329 1091 1416 2603 262 1666 481 1247 754 881 411 506 341 829 778 840 833 779 1248 1070 1196 1122,37 37 37 39 39 38 39 38 38 40 39 37 37 40 37 37 40 37 38 38 39 32,21683
A,169963,train,7,9,7 8 9,3,1091 832 845,37 37 32,2768
A,169963,train,6,4,6 7 6 5 4,5,1439 1363 697 1421 691 675 996,37 39 40 38 38 37 32,7282
A,169963,train,7,10,7 8 9 10,4,2427 1847 640 982,37 37 37 32,5896
A,169963,train,3,1,3 2 1,3,1846 869 978,37 40 32,3693
A,169963,train,8,10,8 9 10,3,1573 920 910,37 37 32,3403
A,169963,train,9,10,9 8 9 10,4,712 596 551 1004,39 37 37 32,2863
A,169963,train,3,1,3 4 5 4 3 2 1,7,1495 305 864 812 244 814 721 951,39 39 39 37 37 37 40 32,6206
A,169963,train,3,2,3 2,2,1320 747,37 32,2067
A,169963,train,4,6,4 5 6,3,1400 1600 739 821,39 39 40 32,4560
A,169963,train,5,8,5 4 5 4 3 2 3 4 5 6 7 8,12,986 1401 1174 458 1810 868 178 868 1920 625 1156 876 1047 1315,37 39 37 37 37 39 39 40 39 39 40 40 37 32,14682
A,169963,train,2,7,2 1 10 1 2 3 4 5 6 7,10,2064 1248 962 456 588 404 904 1295 1255 1070 470 616 1929,40 40 40 38 38 39 39 39 39 38 40 40 32,13261
A,169963,train,2,7,2 1 10 1 2 3 4 5 6 7,10,2614 1450 930 492 236 273 693 1718 1092 512 611 1349,40 40 40 38 38 39 39 39 39 40 40 32,11970
A,169963,train,10,8,10 9 8,3,1807 1197 1020,39 39 32,4024
A,169963,train,3,10,3 4 5 4 3 2 1 10,8,1251 1406 1442 629 288 1189 1502 1714 419 1043 903,39 39 39 37 37 37 37 38 40 40 32,11786
A,169963,train,3,6,3 4 5 6,4,2079 876 1609 2046,39 39 40 32,6610
A,169963,train,1,3,1 10 9 8 7 8 9 10 1 2 3,11,3698 486 1332 998 1133 842 997 503 193 190 552 766 760 968,37 40 40 39 39 39 39 37 37 37 38 38 39 32,13418
A,169963,train,9,7,9 10 1 2 1 10 9 8 7,9,1885 1384 866 861 954 454 223 695 1604 496 226 602 832,37 37 38 38 38 40 40 39 38 40 39 39 32,11082
A,169963,train,8,7,8 7,2,867 501,39 32,1368
A,169963,train,2,8,2 3 4 5 4 3 2 1 10 9 8,11,1206 1098 1309 1138 453 788 648 479 1233 439 281 843 850 823 433 1053 845,39 39 39 39 37 40 38 37 40 38 37 40 40 40 39 39 32,13919
A,169963,train,2,3,2 3,2,935 859,39 32,1794
A,169963,train,2,3,2 3,2,1424 871,39 32,2295
A,169963,train,1,3,1 10 1 2 3,5,1465 606 454 1080 556 305 1000 967,39 37 40 40 38 38 39 32,6433
A,169963,train,10,9,10 9,2,863 450,39 32,1313
A,169963,train,4,6,4 5 6,3,1673 1245 1225,39 40 32,4143
A,169963,train,10,9,10 9,2,861 972,39 32,1833
A,169963,train,9,5,9 8 7 8 9 10 1 2 1 10 9 8 7 6 5,15,1918 1408 991 592 176 153 1399 761 766 448 233 570 1672 390 362 954 465 316 911 1118 756,39 39 39 37 37 37 38 38 38 40 40 39 40 38 39 40 38 39 38 38 32,16359
A,169963,train,5,8,5 6 7 8,4,1482 838 918 805,40 40 37 32,4043
A,169963,train,3,2,3 2,2,1274 598,37 32,1872
A,169963,train,1,3,1 10 9 8 7 8 9 10 1 2 3,11,2245 1517 1805 1000 893 408 168 183 585 485 1125 718 1028,40 39 39 39 39 37 37 37 40 38 38 39 32,12160
A,169963,train,5,6,5 6,2,1409 811,40 32,2220
A,169963,train,7,6,7 8 9 10 1 2 1 10 9 8 7 6,12,1049 581 1591 983 1077 758 989 491 195 511 291 757 1028 1556,39 37 37 37 38 38 38 40 40 39 39 39 38 32,11857
A,169963,train,10,9,10 9,2,1206 1212,39 32,2418
A,169963,train,9,10,9 10,2,896 602,37 32,1498
A,169963,train,6,4,6 7 6 5 4,5,2135 812 958 525 239 1168 844,39 40 40 38 38 37 32,6681
A,169963,train,5,4,5 4,2,1018 701,37 32,1719
A,169963,train,8,9,8 9,2,1268 723,37 32,1991
A,169963,train,3,6,3 4 5 4 3 4 5 6,8,1592 855 1188 3030 1140 455 644 1104,39 39 37 37 39 39 40 32,10008
A,169963,train,10,9,10 9,2,1004 456,39 32,1460
A,169963,train,9,5,9 8 7 8 9 10 1 2 1 2 3 4 5,13,1812 1925 1141 411 331 979 1333 655 1011 672 289 156 1010 1263,39 39 39 37 37 37 38 38 40 38 39 39 39 32,12988
A,169963,train,1,5,1 2 3 4 3 2 1 10 9 8 7 6 5,13,1198 411 415 1027 399 898 1134 866 407 504 731 1320 462 948 1494 937 500 472 434 366 708 854,39 37 38 38 39 39 37 40 37 40 40 40 39 39 39 39 39 39 40 38 38 32,16485
A,169963,train,4,6,4 3 2 3 4 5 6,7,2148 1027 1099 461 283 1491 1398 1739,37 37 37 39 39 39 40 32,9646
A,169963,train,3,9,3 4 5 6 7 8 9 8 9,9,1872 718 918 362 316 906 960 566 368 596 654 910,39 39 39 39 40 40 40 37 37 39 37 32,9146
A,169963,train,10,3,10 9 8 7 8 9 10 1 2 3,10,1998 1096 822 908 584 261 1255 540 731 839 776 884,39 39 39 39 37 37 38 37 38 38 39 32,10694
A,169963,train,2,3,2 3,2,917 580,39 32,1497
A,169963,train,4,9,4 3 2 3 4 5 6 7 6 5 4 3 2 1 10 9,16,3161 457 804 527 235 386 1059 887 904 432 565 326 275 1234 392 404 1309 951 831 765 913 776 985,37 37 37 39 39 39 40 40 40 39 38 38 39 39 38 37 37 37 37 40 40 39 32,18578
A,169963,train,6,4,6 5 4,3,1100 768 1065 911,39 38 37 32,3844
A,169963,train,3,2,3 2,2,1246 1321,37 32,2567
A,169963,train,10,2,10 1 2,3,1876 1390 1135,38 38 32,4401
A,169963,train,1,2,1 2,2,716 1055,38 32,1771
A,169963,train,10,3,10 9 8 7 8 9 10 1 2 3,10,1558 1128 933 1068 476 169 137 994 835 857 983,39 39 39 39 37 37 37 38 38 39 32,9138
A,169963,train,1,2,1 2,2,799 538,38 32,1337
A,169963,train,5,4,5 4,2,1075 880,37 32,1955
A,169963,train,8,10,8 9 10,3,1232 589 837,37 37 32,2658
A,169963,train,8,1,8 7 6 5 6 7 8 9 10 1,10,1543 1993 456 208 502 684 997 457 249 653 389 821 1201 1321,39 39 39 39 38 38 38 40 40 37 37 37 38 32,11474
A,169963,train,3,5,3 4 5,3,17210 654 960,39 39 32,18824
A,169963,train,6,4,6 5 4,3,1910 816 1306,38 37 32,4032
A,169963,train,4,5,4 5,2,1256 473,39 32,1729
A,169963,train,3,4,3 4,2,1131 505,39 32,1636
A,169963,train,2,3,2 3,2,1454 783,39 32,2237
A,169963,train,5,4,5 4,2,783 522,37 32,1305
A,169963,train,9,6,9 8 7 6,4,2198 920 825 1266,39 39 38 32,5209
A,169963,train,7,10,7 6 5 6 7 8 9 10,8,2011 622 918 527 216 553 981 680 875,38 38 38 40 40 37 37 37 32,7383
A,169963,train,10,7,10 1 2 1 10 9 8 7,8,1713 1013 938 510 195 444 1474 614 924 903,38 38 38 40 40 39 39 40 39 32,8728
A,169963,train,9,10,9 10,2,962 943,37 32,1905
A,169963,train,1,2,1 2,2,1288 875,38 32,2163
A,169963,train,4,6,4 3 2 1 10 1 2 3 4 5 6,11,1974 2121 1108 911 686 1053 368 160 519 265 1056 929 949,37 37 37 40 40 40 38 38 39 39 39 40 32,12099
A,169963,train,1,2,1 2,2,690 897,38 32,1587
A,169963,train,3,9,3 4 5 4 3 2 1 10 9,9,1246 963 1623 184 654 1594 635 798 1435,39 39 37 37 37 40 40 39 32,9132
A,169963,train,8,9,8 9,2,758 922,37 32,1680
A,169963,train,5,9,5 6 7 6 5 4 3 2 1 10 9,11,2689 1017 1042 466 232 358 934 1004 1106 543 707 764 1114,40 40 40 38 38 37 37 37 37 40 40 39 32,11976
A,169963,train,4,6,4 3 2 1 10 1 2 3 4 5 6,11,4538 1705 770 685 529 923 634 224 195 527 1167 404 1272 652 1981,37 37 37 40 40 40 38 38 38 39 40 39 39 40 32,16206
A,169963,train,2,7,2 1 10 1 2 3 4 5 6 7,10,2940 1334 727 187 310 206 431 985 2186 1398 212 1834,40 40 40 40 38 38 39 39 39 40 40 32,12750
A,169963,train,4,6,4 5 6,3,2897 1661 1048,39 40 32,5606
A,169963,train,9,10,9 10,2,817 839,37 32,1656
A,169963,train,7,9,7 6 5 6 7 8 9,7,1284 873 1187 696 152 652 619 810,38 38 38 40 40 37 37 32,6273
A,169963,train,9,10,9 10,2,606 804,37 32,1410
A,169963,train,4,5,4 5,2,726 516,39 32,1242
A,169963,train,7,8,7 8,2,804 665,37 32,1469
A,169963,train,4,5,4 5,2,1224 890,39 32,2114
