group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,177190,train,10,9,10 9,2,1026 463,39 32,1489
A,177190,train,10,7,10 9 8 7,4,1733 1304 1183 408,39 39 39 32,4628
A,177190,train,9,6,9 8 7 6,4,1289 1177 1199 515,39 39 38 32,4180
A,177190,train,6,4,6 7 8 9 10 1 2 3 4,9,1682 2631 1394 1151 1666 1453 1921 1551 544,40 37 37 37 38 38 39 39 32,13993
A,177190,train,6,8,6 7 8,3,1436 1137 456,40 37 32,3029
A,177190,train,3,10,3 2 1 10,4,1721 1362 919 440,37 40 40 32,4442
A,177190,train,8,7,8 7,2,936 441,39 32,1377
A,177190,train,9,7,9 8 7,3,1276 1250 400,39 39 32,2926
A,177190,train,7,1,7 6 5 4 3 2 1,7,1953 1263 1258 1199 1104 992 433,38 38 37 37 37 40 32,8202
A,177190,train,10,7,10 9 8 7,4,1174 1213 1056 416,39 39 39 32,3859
A,177190,train,5,6,5 6,2,1060 472,40 32,1532
A,177190,train,8,4,8 7 6 7 8 9 10 1 2 3 4,11,1674 1376 1360 937 967 1058 1047 1239 1800 1080 480,39 38 40 37 37 37 38 38 39 39 32,13018
A,177190,train,4,6,4 5 6,3,1586 1105 423,39 40 32,3114
A,177190,train,1,10,1 10,2,1141 606,40 32,1747
A,177190,train,3,5,3 4 5,3,1731 833 353,39 39 32,2917
