group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,179434,train,1,3,1 2 3,3,1934 1262 401,40 37 32,3597
A,179434,train,10,2,10 1 2,3,2706 639 408,40 40 32,3753
A,179434,train,2,3,2 3,2,1515 360,37 32,1875
A,179434,train,7,6,7 6,2,825 379,40 32,1204
A,179434,train,1,6,1 2 3 4 5 6,6,1049 1759 912 793 896 592,40 37 37 37 38 32,6001
A,179434,train,10,9,10 9,2,2219 416,37 32,2635
A,179434,train,7,2,7 8 9 10 1 2,6,2388 1072 1352 1080 680 360,39 39 39 40 40 32,6932
A,179434,train,7,10,7 8 9 10,4,2196 1039 1039 385,39 39 39 32,4659
A,179434,train,1,8,1 2 3 4 5 6 7 8,8,1455 2007 1144 2072 1577 984 1167 530,40 37 37 37 38 38 39 32,10936
A,179434,train,4,9,4 3 2 1 10 9,6,1212 870 1096 792 1024 415,39 39 38 38 37 32,5409
A,179434,train,4,5,4 5,2,881 345,37 32,1226
A,179434,train,4,9,4 5 6 7 8 9,6,1395 1025 886 1833 648 400,37 38 38 39 39 32,6187
A,179434,train,6,4,6 5 4,3,1162 1051 399,40 39 32,2612
A,179434,train,8,10,8 9 10,3,1749 623 361,39 39 32,2733
A,179434,train,10,7,10 9 8 7,4,1395 1031 688 488,37 37 37 32,3602
