group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,146100,train,4,7,4 5 6 7,4,4206 3657 855 656,38 39 39 32,9374
A,146100,train,5,10,5 6 7 8 9 10,6,5572 2152 3480 1968 952 776,39 39 40 40 40 32,14900
A,146100,train,4,5,4 5,2,1946 608,38 32,2554
A,146100,train,3,2,3 2,2,2133 1151,40 32,3284
A,146100,train,3,10,3 2 3 4 5 6 7 8 9 10,10,4053 3056 1104 3984 4409 1969 2144 2880 903 632,40 38 38 38 39 39 40 40 40 32,25134
A,146100,train,10,7,10 1 2 3 4 5 6 7,8,3070 1545 3752 1984 3015 2112 1048 704,37 37 38 38 38 39 39 32,17230
A,146100,train,6,5,6 5,2,1940 1047,37 32,2987
A,146100,train,2,5,2 3 4 5,4,3650 2335 1017 751,38 38 38 32,7753
A,146100,train,5,4,5 4,2,1774 1215,40 32,2989
A,146100,train,9,7,9 10 9 8 7,5,49481 2328 1672 832 952,40 38 38 38 32,55265
A,146100,train,5,1,5 4 3 2 1,5,3573 1368 1168 1080 576,40 40 40 39 32,7765
A,146100,train,3,2,3 2,2,1011 608,40 32,1619
A,146100,train,8,10,8 7 6 5 4 3 2 1 10,9,2333 2424 1592 2008 1696 1472 1584 1104 488,38 37 37 40 40 40 39 39 32,14701
A,146100,train,10,8,10 1 2 3 4 5 6 7 8,9,2806 2223 1585 1688 1464 2624 1264 1038 1008,37 37 38 38 38 39 39 40 32,15700
A,146100,train,9,2,9 10 1 2,4,1991 2257 863 537,40 37 37 32,5648
A,146100,train,5,6,5 6,2,1344 1496,39 32,2840
A,146100,train,9,8,9 8,2,2015 913,38 32,2928
A,146100,train,9,8,9 8,2,2271 1697,38 32,3968
A,146100,train,7,9,7 8 9,3,3163 839 1048,40 40 32,5050
A,146100,train,3,1,3 2 1,3,4341 888 711,40 39 32,5940
A,146100,train,1,3,1 2 3,3,2489 1031 1112,37 38 32,4632
A,146100,train,5,4,5 4,2,1215 576,40 32,1791
A,146100,train,8,5,8 9 10 1 2 3 4 5,8,2733 2960 2111 2640 3833 1736 959 688,40 40 37 37 38 38 38 32,17660
A,146100,train,9,8,9 8,2,1435 959,38 32,2394
A,146100,train,1,8,1 10 9 8,4,3309 4225 759 657,39 38 38 32,8950
A,146100,train,5,7,5 4 3 2 1 10 1 2 3 4 5 6 7,13,4847 1856 2343 1616 1393 3424 1127 969 1240 1832 1888 1112 792,40 40 40 39 39 37 37 38 38 38 39 39 32,24439
A,146100,train,10,1,10 1,2,1181 776,37 32,1957
A,146100,train,6,8,6 5 6 7 8,5,2943 1856 608 1153 678,37 39 39 40 32,7238
A,146100,train,4,8,4 3 4 5 6 7 8,7,2627 2281 543 1321 4232 1064 831,40 38 38 39 39 40 32,12899
A,146100,train,4,5,4 5,2,1683 751,38 32,2434
A,146100,train,1,8,1 2 3 4 5 6 7 8,8,2874 1824 2256 2408 1047 2849 1088 696,37 38 38 38 39 39 40 32,15042
A,146100,train,5,7,5 6 7,3,3370 823 592,39 39 32,4785
A,146100,train,5,6,5 6,2,769 503,39 32,1272
A,146100,train,1,5,1 2 3 4 5,5,3572 3519 3976 1137 688,37 38 38 38 32,12892
