group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,182321,train,9,8,9 8,2,861 470,39 32,1331
A,182321,train,10,8,10 9 8,3,1565 719 449,39 39 32,2733
A,182321,train,4,7,4 5 6 7,4,1130 1541 753 376,39 40 40 32,3800
A,182321,train,1,3,1 10 9 8 7 6 5 4 3,9,1235 1103 1089 831 2339 756 1056 1009 416,40 39 39 39 38 38 37 37 32,9834
A,182321,train,10,8,10 9 8,3,1098 840 383,39 39 32,2321
A,182321,train,2,3,2 3,2,1221 503,39 32,1724
A,182321,train,3,2,3 2,2,1068 378,37 32,1446
A,182321,train,7,5,7 8 9 10 1 2 3 4 5,9,1074 944 906 1759 1007 2049 1495 865 519,37 37 37 38 38 39 39 39 32,10618
A,182321,train,1,3,1 10 9 8 7 6 5 6 7 8 9 10 1 2 3,15,2045 1199 944 743 1249 664 1294 481 936 863 1025 1024 1560 816 1016 464,40 39 39 39 38 38 38 40 40 37 37 37 38 38 39 32,16323
A,182321,train,4,6,4 5 6,3,1350 1103 424,39 40 32,2877
A,182321,train,5,4,5 4,2,1380 375,37 32,1755
A,182321,train,2,3,2 3,2,962 415,39 32,1377
A,182321,train,3,5,3 2 1 10 9 8 7 6 5,9,1615 1467 1126 1872 1159 1032 1616 649 431,37 40 40 39 39 39 38 38 32,10967
A,182321,train,8,7,8 7,2,1004 375,39 32,1379
