group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,161655,train,10,7,10 9 8 7,4,590 336 640 600,38 38 38 32,2166
A,161655,train,4,6,4 5 6,3,493 361 896 320,38 38 37 32,2070
A,161655,train,10,7,10 9 8 7,4,700 343 512 352,38 38 38 32,1907
A,161655,train,4,6,4 5 6,3,428 968 328,38 37 32,1724
A,161655,train,7,6,7 6,2,514 359,39 32,873
A,161655,train,1,3,1 2 3,3,689 886 417,39 38 32,1992
A,161655,train,4,6,4 5 6,3,491 366 489 335,38 38 37 32,1681
A,161655,train,10,7,10 9 8 7,4,751 346 567 329,38 38 38 32,1993
A,161655,train,1,3,1 2 3,3,523 823 369,39 38 32,1715
A,161655,train,10,7,10 9 8 7,4,539 718 602 369,38 38 38 32,2228
A,161655,train,4,6,4 5 6,3,575 341 407 320,38 38 37 32,1643
A,161655,train,4,6,4 5 6,3,576 336 855,38 37 32,1767
A,161655,train,4,6,4 5 6,3,619 516 633,38 37 32,1768
