group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,130456,train,1,3,1 2 3,3,806 1094 983,38 39 32,2883
A,130456,train,10,7,10 1 2 3 4 5 6 7,8,2141 1324 1648 1296 1328 1296 1800 1546,38 38 39 39 39 40 40 32,12379
A,130456,train,4,6,4 3 2 1 10 9 8 7 6,9,64353 1310 1391 649 780 564 679 632 1241 1454,37 37 40 40 40 39 39 39 38 32,73053
A,130456,train,4,6,4 5 6,3,557 1759 1256,39 40 32,3572
A,130456,train,1,3,1 10 1 2 3,5,36874 240 672 217 504 231 4025 2768,37 37 40 40 38 38 39 32,45531
A,130456,train,10,7,10 1 2 1 10 9 8 7,8,797 1168 2538 1 1054 1447 1280 977 1663,38 38 37 40 40 39 39 39 32,10925
A,130456,train,1,3,1 2 3,3,885 1359 1055,38 39 32,3299
A,130456,train,4,6,4 5 6,3,1101 1384 1231,39 40 32,3716
A,130456,train,2,8,2 3 4 5 6 7 8,7,2458 1313 1207 1353 1375 1551 1152,39 39 39 40 40 37 32,10409
A,130456,train,4,6,4 5 6,3,797 1431 13490,39 40 32,15718
A,130456,train,5,4,5 4,2,6971 8560,37 32,15531
A,130456,train,10,1,10 1,2,8581 7190,38 32,15771
A,130456,train,10,7,10 1 2 3 4 5 4 3 2 1 10 9 8 7,14,864 2028 4496 1424 1720 2273 1015 856 1016 1488 1616 1575 9979 1038,38 38 39 39 39 37 37 37 40 40 39 39 39 32,31388
A,130456,train,1,3,1 10 9 8 7 6 5 4 3,9,65308 1661 1792 1128 1400 1056 1456 12354 4440,40 39 39 39 38 38 37 37 32,90595
A,130456,train,10,7,10 1 2 3 4 5 6 7,8,8157 958 3783 928 977 1784 1480 1705,38 38 39 39 39 40 40 32,19772
A,130456,train,3,4,3 4,2,2033 1416,39 32,3449
A,130456,train,5,6,5 6,2,695 1054,40 32,1749
A,130456,train,4,6,4 5 6,3,553 1001 1031,39 40 32,2585
A,130456,train,10,2,10 1 2,3,661 766 825,38 38 32,2252
A,130456,train,10,7,10 9 8 7,4,819 1143 922 999,39 39 39 32,3883
A,130456,train,10,8,10 9 8,3,2202 760 1242,39 39 32,4204
A,130456,train,10,7,10 9 8 7,4,539 927 665 1119,39 39 39 32,3250
A,130456,train,1,3,1 2 3,3,499 999 1072,38 39 32,2570
A,130456,train,1,3,1 2 3,3,562 889 802,38 39 32,2253
A,130456,train,4,6,4 5 6,3,654 1320 999,39 40 32,2973
A,130456,train,8,5,8 7 6 5,4,894 2406 1007 976,39 38 38 32,5283
A,130456,train,10,7,10 9 8 7,4,777 902 680 1185,39 39 39 32,3544
A,130456,train,1,3,1 2 3,3,1866 991 856,38 39 32,3713
A,130456,train,4,6,4 5 6,3,731 929 904,39 40 32,2564
A,130456,train,10,7,10 9 8 7,4,611 759 633 823,39 39 39 32,2826
A,130456,train,10,7,10 9 8 7,4,721 743 640 769,39 39 39 32,2873
A,130456,train,10,7,10 9 8 7,4,1660 770 694 808,39 39 39 32,3932
A,130456,train,10,4,10 1 2 3 4,5,574 1167 1441 1271 1240,38 38 39 39 32,5693
A,130456,train,10,7,10 9 8 7,4,600 1066 838 776,39 39 39 32,3280
A,130456,train,9,10,9 10,2,768 903,37 32,1671
A,130456,train,10,7,10 9 8 7,4,525 750 585 736,39 39 39 32,2596
A,130456,train,10,7,10 9 8 7,4,3179 471 511 2760,39 39 39 32,6921
A,130456,train,1,3,1 2 3,3,2162 1070 936,38 39 32,4168
A,130456,train,4,6,4 5 6,3,947 991 1441,39 40 32,3379
A,130456,train,10,7,10 9 8 7,4,758 736 640 1760,39 39 39 32,3894
A,130456,train,1,3,1 2 3,3,832 1478 1063,38 39 32,3373
A,130456,train,4,6,4 3 2 1 10 9 8 7 6,9,4789 942 1335 896 841 703 712 673 1063 1272,37 37 40 40 40 39 39 39 38 32,13226
A,130456,train,1,10,1 10,2,1688 1719,40 32,3407
