group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,118744,train,5,10,5 4 5 6 5 6 5 4 3 2 1 2 3 4 3 4 5 6 5 6 7 8 7 6 5 6 7 8 7 6 5 4 3 2 1 10,36,348 576 319 449 375 241 383 104 280 392 249 231 9 97 167 71 160 48 177 199 24 112 57 159 1 199 1 167 1 24 175 40 1 167 177 154 46 143 1 31 184 1 127 56 152 56 176 1 1 241 22 127 160 200 216 216 248 184 192 88 136 249 111 168 168 1 207 0 216 121 695 794 678 848 738 638 840 280 680 712 776 312 896 408,37 39 38 40 37 38 38 32 40 38 39 37 40 37 32 38 32 38 32 32 37 40 32 32 39 32 39 32 37 38 32 37 39 32 32 38 32 39 38 32 32 40 37 32 38 32 32 39 38 39 40 37 38 38 40 40 37 38 38 32 39 32 39 38 32 37 32 38 38 32 40 40 37 39 38 38 38 37 37 37 37 40 40 32,19875
A,118744,train,4,5,4 5,2,360 280,39 32,640
A,118744,train,1,3,1 10 1 2 3,5,321 915 485 512 704 304,40 40 38 38 39 32,3241
A,118744,train,9,8,9 8,2,1960 247,39 32,2207
A,118744,train,1,3,1 2 3,3,5057 559 4376 449,38 32 39 32,10441
A,118744,train,10,7,10 9 8 7,4,476 808 543 409,39 39 39 32,2236
A,118744,train,10,7,10 9 8 7,4,384 1064 746 279,39 39 39 32,2473
A,118744,train,1,3,1 2 3,3,959 592 960 312,39 38 39 32,2823
A,118744,train,10,7,10 9 8 7,4,513 472 912 288,39 39 39 32,2185
A,118744,train,10,7,10 9 8 7,4,817 953 439 337,39 39 39 32,2546
A,118744,train,10,5,10 9 8 7 6 5,6,6087 664 536 1345 504 255,39 39 39 38 38 32,9391
A,118744,train,4,6,4 3 2 1 10 9 8 7 6,9,385 776 479 376 624 680 528 432 1448 216,37 37 37 40 40 39 39 39 38 32,5944
A,118744,train,3,9,3 4 5 6 7 8 9 10 9,9,409 569 454 760 592 519 378 463 440 335 337,39 39 39 40 40 40 37 37 37 39 32,5256
A,118744,train,10,7,10 9 8 7,4,14606 768 680 303,39 39 39 32,16357
A,118744,train,4,6,4 5 6,3,3938 710 241,39 40 32,4889
A,118744,train,8,2,8 7 6 5 4 3 2,7,320 640 344 544 663 642 807 240,39 39 38 38 37 37 37 32,4200
A,118744,train,5,4,5 4,2,264 152,37 32,416
A,118744,train,4,6,4 3 2 1 10 9 8 7 6,9,792 855 744 768 760 711 448 616 264,37 37 40 40 39 39 39 38 32,5958
