group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,175527,train,1,3,1 2 3,3,5111 623 576,39 38 32,6310
A,175527,train,1,3,1 2 3,3,8 999 393,39 38 32,1400
A,175527,train,4,6,4 5 6,3,2658 406 319 953,38 38 37 32,4336
A,175527,train,10,7,10 9 8 7,4,26519 472 424 336,38 38 38 32,27751
A,175527,train,4,6,4 5 6,3,306 360 344 296,38 38 37 32,1306
A,175527,train,1,3,1 10 9 8 7 6 5 4 3,9,345 529 432 423 600 344 728 472 351,37 38 38 38 39 39 40 40 32,4224
A,175527,train,5,9,5 6 7 8 9,5,4057 398 888 456 328,37 37 40 40 32,6127
A,175527,train,10,7,10 1 2 3 4 5 6 7,8,297 441 521 415 370 470 481 287,39 39 38 38 38 37 37 32,3282
A,175527,train,10,7,10 9 8 7,4,333 471 400 296,38 38 38 32,1500
A,175527,train,10,7,10 9 8 7,4,4616 248 479 432,38 38 38 32,5775
A,175527,train,4,6,4 5 6,3,2811 534 345,38 37 32,3690
A,175527,train,4,6,4 5 6,3,1313 528 312,38 37 32,2153
A,175527,train,4,6,4 3 2 1 10 9 8 7 6,9,434 382 608 392 536 352 344 640 321,40 40 37 37 38 38 38 39 32,4009
A,175527,train,10,7,10 9 8 7,4,371 345 471 279,38 38 38 32,1466
A,175527,train,9,7,9 8 7,3,912 424 288,38 38 32,1624
A,175527,train,8,3,8 7 6 5 4 3,6,357 566 449 791 520 408,38 39 39 40 40 32,3091
A,175527,train,4,6,4 3 2 1 10 9 8 7 6,9,1364 381 288 368 312 543 320 312 360 225 391,40 40 40 37 37 38 38 38 38 39 32,4864
A,175527,train,10,7,10 9 8 7,4,368 354 454 313,38 38 38 32,1489
A,175527,train,1,3,1 10 9 8 7 6 5 4 3,9,4880 559 369 335 568 280 591 432 296,37 38 38 38 39 39 40 40 32,8310
A,175527,train,10,7,10 9 8 7,4,16638 359 441 303,38 38 38 32,17741
A,175527,train,1,3,1 10 9 8 7 6 5 4 3,9,231 3731 522 477 391 577 479 712 464 576,91 37 38 38 38 39 39 40 40 32,8160
A,175527,train,4,6,4 3 2 1 10 9 8 7 6,9,418 359 560 352 529 295 328 568 407,40 40 37 37 38 38 38 39 32,3816
A,175527,train,4,6,4 3 2 1 10 9 8 7 6,9,926 327 759 153 464 287 328 512 336,40 40 37 37 38 38 38 39 32,4092
A,175527,train,1,3,1 10 9 8 7 6 5 4 3,9,339 513 390 424 648 312 366 329 352 304,37 38 38 38 39 39 39 40 40 32,3977
A,175527,train,4,6,4 3 2 1 10 9 8 7 6,9,3376 383 560 305 575 272 321 567 328,40 40 37 37 38 38 38 39 32,6687
A,175527,train,10,7,10 9 8 7,4,330 442 487 312,38 38 38 32,1571
A,175527,train,8,9,8 7 6 5 4 3 2 1 10 9,10,818 761 655 353 336 328 279 584 432 576 296,38 39 39 39 40 40 40 37 37 38 32,5418
A,175527,train,7,9,7 6 5 4 3 2 1 10 9,9,281 303 488 384 272 641 271 592 344,39 39 40 40 40 37 37 38 32,3576
A,175527,train,6,8,6 5 4 3 2 1 10 9 8,9,371 311 344 400 360 601 464 503 448 304,39 39 40 40 40 37 37 38 38 32,4106
A,175527,train,10,7,10 1 2 3 4 5 6 7,8,420 432 647 281 312 601 288 463,39 39 38 38 38 37 37 32,3444
A,175527,train,1,7,1 10 9 8 7,5,125 2865 464 361 375 592,91 37 38 38 38 32,4782
A,175527,train,10,7,10 9 8 7,4,379 353 287 615,38 38 38 32,1634
A,175527,train,4,6,4 5 6,3,67 695 600,38 37 32,1362
A,175527,train,4,6,4 5 6,3,291 585 359,38 37 32,1235
