group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,148619,train,3,2,3 2 1 2 3 2,6,5017 456 808 984 1122 3943 1488,39 38 37 39 40 38 32,13818
A,148619,train,8,7,8 7,2,1370 641,40 32,2011
A,148619,train,8,5,8 9 8 9 10 1 2 1 10 9 8 7 6 5,14,889 753 367 489 577 479 328 254 1569 415 330 1146 532 961 1296 584 392 280 377 328 398 289 289 559 327 450 791 553 1191,37 37 39 38 39 39 37 37 39 37 40 38 38 39 39 39 39 37 37 37 38 38 40 40 40 40 39 39 32,17193
A,148619,train,4,3,4 3,2,2960 400,38 32,3360
A,148619,train,5,6,5 6,2,1768 431,37 32,2199
A,148619,train,2,6,2 1 10 1 2 3 4 5 6,9,1133 345 322 374 593 1224 535 360 361 296 423 401 281 543 423 952,39 39 38 37 37 38 37 39 39 39 40 40 40 40 37 32,8566
A,148619,train,7,8,7 8,2,750 399,38 32,1149
A,148619,train,9,1,9 10 9 8 7 6 5 4 3 2 1,11,673 347 262 607 641 320 360 455 289 998 521 472 624 415 281 904 512 362 982,37 37 39 38 37 38 40 40 40 37 39 39 38 38 38 38 39 37 32,10025
A,148619,train,10,9,10 9,2,970 392,40 32,1362
A,148619,train,10,7,10 9 8 7,4,752 327 250 678,40 40 40 32,2007
A,148619,train,5,9,5 6 7 8 9,5,971 408 352 360 648 392 511 633,40 39 37 37 37 38 38 32,4275
A,148619,train,4,2,4 5 6 7 8 9 10 9 10 9 8 7 6 5 6 7 8 9 10 1 2,21,746 488 351 432 575 704 266 519 513 494 10330 264 2063 241 280 912 310 361 465 328 247 232 249 296 255 553 264 959,40 40 39 37 37 37 38 38 38 40 39 38 40 40 40 39 39 39 37 37 37 37 38 38 38 39 39 32,23697
A,148619,train,1,4,1 2 3 4,4,1018 317 353 647 488 561,40 40 39 40 40 32,3384
A,148619,train,10,9,10 9,2,1203 353,40 32,1556
A,148619,train,3,9,3 4 5 6 7 6 5 4 3 2 3 4 5 4 3 2 1 10 1 2 3 4 5 6 7 6 5 4 3 2 1 10 1 2 3 4 5 4 5 6 7 8 9,43,853 374 647 497 400 432 264 256 704 736 199 256 217 399 217 199 473 207 193 184 327 296 224 369 239 439 473 249 528 290 398 576 527 625 294 266 431 248 192 209 296 238 329 234 271 287 360 298 279 342 434 248 480 280 816 320 945 342 544 465 271 256 309 362 497 280 431 449 1023,40 40 37 37 37 39 39 39 38 38 38 38 38 40 40 40 38 38 38 38 39 39 37 37 37 39 39 39 39 40 40 37 40 37 37 37 39 39 39 39 40 40 38 38 38 38 39 39 38 37 37 37 39 39 40 40 40 40 38 40 39 39 40 37 37 37 38 38 32,26593
A,148619,train,5,3,5 6 7 8 9 10 9 8 7 8 9 10 1 2 3,15,1187 458 583 650 950 353 584 288 271 280 465 215 257 223 330 247 279 721 448 672,39 37 37 38 38 38 40 40 40 40 38 38 38 38 39 39 39 38 40 32,9461
A,148619,train,3,2,3 2,2,1036 374,38 32,1410
A,148619,train,5,4,5 4,2,1218 1080,38 32,2298
A,148619,train,6,4,6 7 8 9 10 9 8 7 6 5 4,11,964 352 376 384 336 759 217 214 210 369 231 256 264 295 560,37 37 38 38 38 40 40 40 40 39 39 39 39 38 32,5787
A,148619,train,7,2,7 8 9 10 1 2,6,3681 295 409 464 544 248 880,37 38 38 38 39 39 32,6521
A,148619,train,7,9,7 6 5 4 3 2 3 4 5 4 3 2 1 10 9,15,1451 327 362 319 319 241 496 174 258 240 479 273 248 416 471 273 752 632,39 39 39 38 38 38 40 40 40 40 38 38 38 38 37 37 40 32,7731
