group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,125928,train,6,3,6 5 6 7 6 5 4 3,8,2767 1879 424 2120 1136 1280 1160 903,38 40 40 38 38 39 39 32,11669
A,125928,train,10,9,10 1 10 9,4,2762 2464 1448 1368,38 40 37 32,8042
A,125928,train,1,2,1 2,2,2213 720,38 32,2933
A,125928,train,6,5,6 5,2,1611 1271,38 32,2882
A,125928,train,9,4,9 10 1 10 9 8 7 6 5 4,10,2852 1918 1464 1929 1344 2104 1952 2136 1463 753,39 38 40 37 37 37 38 38 39 32,17915
A,125928,train,4,5,4 5,2,1807 992,37 32,2799
A,125928,train,4,7,4 3 2 1 10 9 8 7,8,2500 1209 2240 1897 1943 1672 952 703,39 39 40 40 37 37 37 32,13116
A,125928,train,5,6,5 6,2,1513 704,40 32,2217
A,125928,train,9,7,9 8 7,3,2512 1208 1024,37 37 32,4744
A,125928,train,9,8,9 8,2,1743 799,37 32,2542
