group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,152838,train,9,10,9 10,2,2833 5792,38 32,8625
A,152838,train,1,2,1 2,2,1395 1191,37 32,2586
A,152838,train,4,5,4 5,2,2059 1148,40 32,3207
A,152838,train,2,1,2 1,2,1657 291,39 32,1948
A,152838,train,8,5,8 7 8 9 10 1 2 3 4 5,10,2413 1703 1432 862 2092 882 820 806 843 418,40 38 38 38 37 37 40 40 40 32,12271
A,152838,train,10,9,10 9,2,1836 230,40 32,2066
A,152838,train,4,5,4 5,2,1450 233,40 32,1683
A,152838,train,4,5,4 5,2,1744 129,40 32,1873
A,152838,train,9,10,9 10,2,1595 121,38 32,1716
A,152838,train,3,1,3 2 1,3,1697 843 1083,38 39 32,3623
A,152838,train,8,10,8 9 10,3,2747 688 382,38 38 32,3817
A,152838,train,6,10,6 5 4 3 2 1 10,7,1809 1262 814 619 770 751 503 364,37 38 38 38 38 39 39 32,6892
A,152838,train,5,4,5 4,2,1925 111,38 32,2036
A,152838,train,3,1,3 2 1,3,9904 1500 214,38 39 32,11618
A,152838,train,2,3,2 3,2,1930 117,40 32,2047
A,152838,train,4,10,4 5 6 7 8 9 10,7,1909 1323 973 574 413 407 253,40 39 39 38 38 38 32,5852
A,152838,train,1,3,1 2 3,3,2370 797 175,37 40 32,3342
A,152838,train,2,6,2 1 10 9 8 7 6,7,1832 960 752 156 730 711 356,39 39 40 40 40 37 32,5497
A,152838,train,2,3,2 3,2,1415 160,40 32,1575
A,152838,train,4,9,4 5 6 7 8 9,6,2984 752 446 628 177 761,40 39 39 38 38 32,5748
A,152838,train,4,5,4 5,2,790 261,40 32,1051
A,152838,train,2,3,2 3,2,683 149,40 32,832
A,152838,train,3,1,3 4 5 6 7 8 9 10 1 2 1,11,866 444 1111 409 496 300 410 501 563 524 166,40 40 39 39 38 38 38 37 37 39 32,5790
A,152838,train,1,6,1 10 9 8 7 6,6,931 2067 750 447 555 607 306,32 39 40 40 40 37 32,5663
A,152838,train,7,10,7 6 5 4 3 2 1 10,8,1176 1144 1111 489 484 531 218 388,37 37 38 38 38 39 39 32,5541
A,152838,train,1,2,1 2,2,1041 136,37 32,1177
A,152838,train,2,8,2 3 4 5 6 7 8,7,1777 836 580 728 404 568 232,40 40 40 39 39 38 32,5125
A,152838,train,10,9,10 9,2,708 127,40 32,835
A,152838,train,2,3,2 3,2,603 132,40 32,735
A,152838,train,7,8,7 8,2,1157 118,38 32,1275
A,152838,train,3,2,3 2,2,1181 107,38 32,1288
A,152838,train,9,8,9 8,2,694 107,40 32,801
A,152838,train,6,4,6 5 4,3,1716 850 112,37 38 32,2678
A,152838,train,8,9,8 9,2,1140 89,38 32,1229
A,152838,train,5,1,5 4 5 6 7 8 9 10 1,9,1549 1019 253 208 536 300 433 371 390,38 40 39 39 38 38 38 37 32,5059
A,152838,train,8,10,8 9 10,3,1332 624 116,38 38 32,2072
A,152838,train,1,3,1 10 9 8 9 10 1 2 3,9,2835 758 430 748 163 323 192 144 457 328,39 40 40 38 38 37 37 37 40 32,6378
A,152838,train,3,1,3 4 5 4 3 2 1 10 1,9,2043 677 1384 142 171 413 138 375 410,40 40 38 38 38 39 39 37 32,5753
A,152838,train,5,4,5 4,2,1881 76,38 32,1957
A,152838,train,9,7,9 10 9 8 7,5,880 1170 155 545 179,38 40 40 40 32,2929
A,152838,train,3,9,3 2 1 10 9,5,1295 758 674 450 671,38 39 39 40 32,3848
A,152838,train,6,1,6 7 8 9 8 9 10 1 2 1,10,1956 475 221 588 796 246 1824 318 324 964 146,39 38 38 40 38 32 38 37 37 39 32,7858
A,152838,train,1,3,1 2 3,3,1174 540 124,37 40 32,1838
A,152838,train,5,4,5 4,2,876 108,38 32,984
A,152838,train,1,2,1 2,2,899 88,37 32,987
A,152838,train,5,4,5 4,2,802 85,38 32,887
A,152838,train,7,9,7 8 9,3,1263 572 98,38 38 32,1933
A,152838,train,7,8,7 8,2,1354 90,38 32,1444
A,152838,train,2,3,2 3,2,1035 3403 87,32 40 32,4525
A,152838,train,5,6,5 6,2,1179 92,39 32,1271
A,152838,train,3,10,3 2 1 10,4,1153 773 525 259,38 39 39 32,2710
A,152838,train,6,5,6 5,2,1108 107,37 32,1215
A,152838,train,10,8,10 9 8,3,2040 601 78,40 40 32,2719
A,152838,train,1,2,1 2,2,1867 53,37 32,1920
A,152838,train,9,10,9 10,2,1521 62,38 32,1583
A,152838,train,7,10,7 8 9 10,4,3017 631 443 413,38 38 38 32,4504
A,152838,train,3,7,3 4 5 6 7,5,1619 520 449 428 294,40 40 39 39 32,3310
A,152838,train,5,4,5 4,2,1018 100,38 32,1118
A,152838,train,3,6,3 4 5 6,4,2047 1041 571 96,40 40 39 32,3755
A,152838,train,1,6,1 2 3 4 5 6,6,1344 530 264 396 520 192,37 40 40 40 39 32,3246
A,152838,train,7,2,7 6 5 4 3 2,6,834 758 453 1057 368 476 113,37 37 40 38 38 38 32,4059
A,152838,train,5,6,5 6,2,836 99,39 32,935
A,152838,train,5,6,5 6,2,967 96,39 32,1063
A,152838,train,8,3,8 9 10 1 2 3,6,2477 518 474 195 713 219,38 38 37 37 40 32,4596
A,152838,train,4,6,4 5 6,3,979 652 148,40 39 32,1779
A,152838,train,7,5,7 6 5,3,1573 201 713,37 37 32,2487
