group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,181200,train,9,10,9 10,2,4969 592,38 32,5561
A,181200,train,2,1,2 1,2,889 528,37 32,1417
A,181200,train,2,7,2 3 2 1 10 1 2 3 4 5 6 7,12,2813 928 624 687 993 1520 832 1328 848 2256 1488 1024 287,40 37 38 37 37 39 39 40 40 40 37 37 32,15628
A,181200,train,6,8,6 5 6 7 8,5,3937 1119 351 656 320,39 37 37 38 32,6383
A,181200,train,10,7,10 1 10 9 8 7,6,1962 784 416 2464 1473 175,39 37 40 40 40 32,7274
A,181200,train,1,3,1 2 1 10 1 2 3,7,2460 1344 864 1232 928 336 496 720,39 37 32 37 39 39 40 32,8380
A,181200,train,2,8,2 1 2 3 4 3 2 1 2 3 4 5 4 3 2 1 10 1 10 1 2 3 2 1 10 1 10 9 8,29,3501 1215 449 3456 927 368 1344 896 433 832 832 1055 657 495 1520 769 991 785 1263 368 689 1536 976 496 335 674 1150 544 273 783 320,37 39 40 40 38 38 37 39 40 40 40 38 38 38 37 37 39 37 37 39 39 40 38 38 37 37 39 37 40 40 32,29932
A,181200,train,2,5,2 3 2 1 10 1 2 3 2 3 4 5,12,957 695 320 1072 1104 399 1697 960 384 399 800 1199 241,40 38 37 37 39 39 40 38 38 40 40 40 32,10227
A,181200,train,3,4,3 4,2,14592 352,40 32,14944
A,181200,train,7,3,7 8 7 6 7 8 9 8 7 6 5 6 5 4 3,15,2044 879 416 2272 417 751 752 304 2545 767 1680 640 223 1041 255,38 40 39 37 38 38 40 40 39 39 37 39 38 38 32,14986
A,181200,train,9,10,9 10,2,2408 320,38 32,2728
A,181200,train,2,1,2 1,2,867 224,37 32,1091
A,181200,train,6,5,6 5,2,1085 273,39 32,1358
A,181200,train,2,6,2 3 4 3 2 1 10 1 2 1 2 3 2 1 10 9 10 9 8 7 6,21,999 96 672 432 480 288 416 720 1151 897 1552 463 464 753 1056 320 1664 463 1056 1584 593 1455 1105 159,40 40 38 37 37 38 37 37 39 39 37 39 40 38 37 37 37 40 38 40 40 40 39 32,18838
A,181200,train,4,5,4 5,2,1280 223,40 32,1503
A,181200,train,8,2,8 7 8 9 10 9 8 7 6 7 8 7 6 5 6 7 6 5 4 3 2,21,1469 880 401 800 1103 1040 1056 625 752 671 736 416 368 592 1392 752 1344 288 448 225 831 1377 415,40 38 38 38 40 40 40 39 37 38 37 40 39 39 37 37 39 38 39 38 38 38 32,17981
A,181200,train,6,7,6 7,2,923 192,37 32,1115
A,181200,train,3,2,3 2,2,955 289,38 32,1244
A,181200,train,10,7,10 9 8 7,4,22947 1280 752 416,40 40 40 32,25395
A,181200,train,5,3,5 6 5 4 3,5,963 544 367 737 320,37 39 38 38 32,2931
A,181200,train,9,7,9 8 7,3,3718 655 273,40 40 32,4646
A,181200,train,7,10,7 8 9 10,4,828 799 945 287,38 38 38 32,2859
A,181200,train,5,4,5 4,2,1021 174,38 32,1195
A,181200,train,3,5,3 4 5,3,749 880 241,40 40 32,1870
A,181200,train,5,6,5 6,2,908 143,37 32,1051
A,181200,train,3,2,3 2,2,752 159,38 32,911
A,181200,train,6,9,6 7 6 5 6 7 8 9,8,3338 1137 735 577 1456 1040 304 624 287,37 37 39 39 37 37 38 38 32,9498
A,181200,train,3,2,3 2,2,1430 671,38 32,2101
A,181200,train,2,7,2 1 2 3 4 5 4 3 2 3 4 5 6 7,14,1038 830 368 896 1264 1073 383 433 847 1248 720 528 1120 369,37 39 40 40 40 38 38 38 40 40 40 37 37 32,11117
A,181200,train,10,9,10 9,2,10129 192,40 32,10321
A,181200,train,4,6,4 5 6,3,1198 864 256,40 37 32,2318
A,181200,train,8,10,8 7 8 9 10,5,1899 1008 383 673 240,40 38 38 38 32,4203
A,181200,train,7,3,7 6 5 6 7 8 9 10 1 2 1 2 3,13,1422 800 960 319 401 672 849 1358 737 799 512 385 192,39 39 37 37 38 38 38 39 39 37 39 40 32,9406
A,181200,train,1,2,1 2,2,1082 208,39 32,1290
A,181200,train,2,1,2 1,2,379 1855,37 32,2234
A,181200,train,4,5,4 5,2,903 224,40 32,1127
A,181200,train,1,7,1 2 1 10 1 2 3 2 1 10 9 8 7,13,1322 1168 368 560 863 1824 433 815 640 528 368 480 384 1361 1072 575 384,39 39 37 37 39 39 40 38 37 38 37 38 40 40 32 40 32,13145
A,181200,train,9,8,9 8,2,1423 319,40 32,1742
A,181200,train,9,8,9 8,2,1332 319,40 32,1651
A,181200,train,9,8,9 8,2,1051 383,40 32,1434
A,181200,train,1,10,1 10,2,1363 273,37 32,1636
A,181200,train,3,2,3 2,2,1014 176,38 32,1190
A,181200,train,1,3,1 10 1 2 3,5,1626 1071 416 864 352,37 39 39 40 32,4329
A,181200,train,5,3,5 4 3,3,2200 911 272,38 38 32,3383
A,181200,train,6,7,6 7,2,1321 209,37 32,1530
A,181200,train,4,2,4 5 4 3 2,5,1003 833 303 928 176,40 38 38 38 32,3243
A,181200,train,9,5,9 10 9 8 7 8 9 10 1 2 1 10 9 8 9 10 1 2 1 2 1 2 3 4 5,25,1281 1392 624 1312 880 641 638 545 1184 1088 256 1087 1200 992 337 592 767 1153 672 496 383 544 225 576 1263 449,38 40 40 40 38 38 38 39 39 37 37 40 40 38 38 39 39 37 40 39 37 39 40 40 40 32,20577
A,181200,train,7,8,7 8,2,14719 272,38 32,14991
A,181200,train,8,10,8 7 8 9 10,5,1091 1104 320 640 240,40 38 38 38 32,3395
A,181200,train,4,5,4 5,2,974 190,40 32,1164
A,181200,train,3,1,3 2 1,3,1322 848 223,38 37 32,2393
A,181200,train,1,4,1 2 3 4,4,818 753 1023 223,39 40 40 32,2817
A,181200,train,2,1,2 1,2,987 177,37 32,1164
A,181200,train,6,4,6 5 4,3,1594 895 208,39 38 32,2697
A,181200,train,3,5,3 4 5,3,926 864 384,40 40 32,2174
A,181200,train,2,6,2 3 4 5 6,5,2638 703 736 1119 194,40 40 40 37 32,5390
A,181200,train,9,8,9 8,2,1516 160,40 32,1676
A,181200,train,6,4,6 5 4,3,1382 688 177,39 38 32,2247
A,181200,train,5,8,5 4 5 6 5 4 3 2 3 4 5 6 7 8,14,2080 977 352 1296 591 688 1329 1103 336 256 2529 800 591 177,38 40 37 39 38 38 38 40 40 40 37 37 38 32,13105
A,181200,train,7,10,7 6 5 6 7 8 9 10,8,1300 192 1007 1024 753 528 927 576 976,39 32 39 37 37 38 38 38 32,7283
A,181200,train,10,7,10 9 8 7,4,1172 831 976 336 272,40 40 32 40 32,3587
A,181200,train,5,6,5 6,2,1355 208,37 32,1563
A,181200,train,3,2,3 2,2,1531 191,38 32,1722
A,181200,train,3,1,3 4 5 4 3 2 1,7,1383 1536 1088 1520 752 848 192,40 40 38 38 38 37 32,7319
A,181200,train,8,4,8 7 6 7 8 9 10 1 2 1 10 9 8 7 6 7 8 7 6 5 4,21,1595 2304 715 272 1072 737 1216 751 832 336 625 479 928 880 815 320 1360 1327 593 1200 688,40 39 37 38 38 38 39 39 37 37 40 40 40 39 37 38 40 39 39 38 32,19045
A,181200,train,4,5,4 5,2,827 160,40 32,987
A,181200,train,2,3,2 3,2,2065 369,40 32,2434
A,181200,train,7,8,7 8,2,822 191,38 32,1013
A,181200,train,7,3,7 6 7 8 7 6 5 4 3,9,1297 703 225 1408 431 432 1040 400 480 1088 545 192,39 37 38 37 37 40 40 39 39 38 38 32,8241
A,181200,train,8,7,8 7,2,1098 111,40 32,1209
A,181200,train,7,4,7 8 9 8 7 6 5 4,8,2792 704 496 241 384 799 609 159,38 38 40 40 39 39 38 32,6184
A,181200,train,7,6,7 6,2,1064 129,39 32,1193
A,181200,train,6,5,6 5,2,1058 144,39 32,1202
A,181200,train,8,9,8 9,2,918 113,38 32,1031
A,181200,train,3,9,3 2 1 2 3 4 3 2 1 10 9,11,1668 960 689 479 896 368 592 896 255 784 704 1041 224,38 37 39 40 37 39 40 38 38 37 37 40 32,9556
A,181200,train,9,5,9 8 7 8 9 10 1 10 9 8 7 8 9 10 1 2 1 10 9 8 7 6 5,23,2504 880 959 257 448 1055 785 320 784 831 1424 1153 528 207 225 721 542 545 335 369 368 336 240 944 528 495 641 256,40 40 38 38 38 39 37 40 37 40 40 38 38 38 38 39 39 39 37 37 37 37 40 40 40 39 39 32,18680
A,181200,train,3,1,3 2 1,3,2909 992 127 4192,38 37 9 32,8220
A,181200,train,3,2,3 2,2,1046 864,38 32,1910
A,181200,train,4,9,4 5 4 3 2 3 4 5 6 5 4 5 6 7 6 5 4 3 2 1 10 9,22,2699 751 256 849 848 239 257 800 481 847 384 367 1056 672 529 1136 448 1359 720 433 527 320 656 817 1087 401,40 38 38 38 40 40 40 40 37 39 39 38 40 37 37 39 39 38 37 38 37 38 37 37 40 32,18939
A,181200,train,4,2,4 5 6 5 4 3 2 1 2,9,1799 864 1009 1007 576 624 1296 896 912 576,40 37 39 39 38 38 38 37 39 32,9559
A,181200,train,4,6,4 5 6,3,1794 848 352 271,40 32 37 32,3265
A,181200,train,10,9,10 9,2,1078 335,40 32,1413
A,181200,train,6,4,6 5 4,3,1421 688 225,39 38 32,2334
A,181200,train,3,8,3 2 1 2 3 4 5 6 7 8,10,1231 865 831 368 815 545 879 849 800 192,38 37 39 40 40 40 37 37 38 32,7375
A,181200,train,6,5,6 5,2,1084 144,39 32,1228
A,181200,train,10,3,10 9 8 7 8 9 10 1 2 3,10,1279 895 833 928 288 272 607 1233 688 352,40 40 40 38 38 38 39 39 40 32,7375
A,181200,train,3,2,3 2,2,652 192,38 32,844
A,181200,train,3,2,3 2,2,1482 145,38 32,1627
A,181200,train,6,4,6 5 4,3,1602 544 208,39 38 32,2354
A,181200,train,3,2,3 2,2,665 145,38 32,810
A,181200,train,1,6,1 10 9 10 1 2 1 10 9 8 7 6,12,1875 1135 464 1216 481 1455 976 336 304 1024 496 1008 704 881 159,37 37 40 38 39 39 39 37 37 40 39 40 40 39 32,12514
