group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,137157,train,2,1,2 1,2,4522 2372,37 32,6894
A,137157,train,1,3,1 2 3,3,4369 1310 792,39 40 32,6471
A,137157,train,2,3,2 3,2,1565 930,40 32,2495
A,137157,train,2,1,2 1,2,921 480,37 32,1401
A,137157,train,7,8,7 8,2,1414 443,38 32,1857
A,137157,train,8,5,8 7 6 5,4,1389 1670 1728 798,40 39 39 32,5585
A,137157,train,10,9,10 9,2,954 867,40 32,1821
A,137157,train,10,5,10 9 8 7 6 5,6,2774 1265 1587 893 1028 652,40 40 40 39 39 32,8199
A,137157,train,3,8,3 2 3 4 5 6 7 8,8,2175 1815 1333 1539 1340 1572 1651 1364,38 40 40 40 37 37 38 32,12789
A,137157,train,4,5,4 5,2,826 732,40 32,1558
A,137157,train,1,8,1 10 9 8,4,1189 1725 1002 875,37 40 40 32,4791
A,137157,train,10,8,10 9 8,3,2731 860 787,40 40 32,4378
A,137157,train,9,4,9 8 7 6 5 4,6,905 825 1739 932 1301 580,40 40 39 39 38 32,6282
A,137157,train,6,9,6 7 8 9,4,4315 1050 948 674,37 38 38 32,6987
A,137157,train,6,3,6 5 6 5 6 7 8 9 8 9 10 1 2 3,14,22980 1078 2831 1101 414 893 1036 1004 781 992 1135 709 1013 786,39 37 39 37 37 38 38 40 38 38 39 39 40 32,36753
A,137157,train,10,8,10 9 8,3,2012 509 572,40 40 32,3093
A,137157,train,9,7,9 8 7,3,800 674 667,40 40 32,2141
A,137157,train,9,1,9 8 7 6 5 6 7 8 9 10 1,11,3202 1117 1502 1568 1253 821 869 2777 805 1282 492,40 40 39 39 37 37 38 38 38 39 32,15688
A,137157,train,5,3,5 6 7 6 5 4 3,7,2950 1178 1329 493 631 645 475,37 37 39 39 38 38 32,7701
A,137157,train,5,6,5 4 3 2 3 4 5 6 7 8 9 10 1 2 3 4 5 6,18,1541 1255 779 1945 948 614 1253 740 724 725 966 873 616 874 2762 1627 878 617,38 38 38 40 40 40 37 37 38 38 38 39 39 40 40 40 37 32,19737
A,137157,train,4,3,4 3,2,5786 523,38 32,6309
A,137157,train,2,9,2 1 10 9,4,1844 782 1738 580,37 37 40 32,4944
A,137157,train,3,2,3 2,2,3788 423,38 32,4211
A,137157,train,4,7,4 5 6 7,4,2555 846 1163 315,40 37 37 32,4879
A,137157,train,1,3,1 10 1 2 3,5,1161 1016 477 1229 347,37 39 39 40 32,4230
A,137157,train,7,5,7 6 5,3,4770 650 316,39 39 32,5736
A,137157,train,7,8,7 8,2,1534 330,38 32,1864
A,137157,train,4,6,4 3 2 1 10 9 8 7 6,9,2191 730 1483 1133 915 725 2051 1418 325,38 38 37 37 40 40 40 39 32,10971
A,137157,train,3,2,3 2,2,1225 487,38 32,1712
A,137157,train,9,8,9 8,2,4006 979,40 32,4985
A,137157,train,6,8,6 7 8,3,2303 810 403,37 38 32,3516
