group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,170672,train,10,7,10 1 2 1 10 1 2 1 10 1 2 1 10 1 2 1 10 1 10 9 10 1 2 1 2 1 10 1 10 1 10 1 10 9 10 1 10 1 2 1 2 1 10 9 8 7,46,9451 2953 3054 15480 632 1039 602 279 1256 583 2672 2352 535 313 335 224 240 4250 1982 5568 424 1968 376 312 315 384 3055 3776 1881 1592 311 1272 216 2111 4000 1207 265 1689 3391 727 232 464 648 288 377 351 432 720 2697 1167 624 528 2065 1559 2191 865 480 713 1639 554 998 1071 10240 784 536 424 592 1494 817 560 1015 1753 727 761 712 2047 1080 473 703 1424 2209 559 7407 1024 247 249 569 279 199 1641 576 432 407 1353 727 400 664 2673 857 830 1441 1863 3920 2514 1806 664 416 520 2072 704 440 496 583 1609 543 410 446 664 1056 1312 880 703 5568 4558 472 408 247 985 455 529 416 808 1104 529 1430 1929 496 240 1152 280 1015 2345 3504 1208 4392,32 13 18 39 39 39 39 39 37 37 32 39 39 39 39 39 39 32 13 37 37 39 39 39 39 39 32 13 16 39 39 37 37 32 39 39 39 32 13 37 37 39 37 37 40 38 37 32 13 37 37 37 39 32 13 39 37 32 39 37 13 32 13 37 39 37 32 13 39 37 32 13 37 38 32 13 37 39 32 13 37 32 13 32 32 32 32 32 32 40 37 39 37 13 37 39 32 37 39 32 13 32 32 13 39 38 37 32 13 37 39 38 32 13 37 39 38 32 13 39 37 32 13 39 39 39 39 37 37 37 37 40 37 37 39 39 39 39 37 37 32 13 40 40 32,212311
A,170672,train,10,7,10 1 2 1 10 9 8 7,8,460 1001 608 423 1705 487 577 1120 424 431 328 825 2449,39 39 39 39 37 37 37 38 38 40 40 40 32,10838
A,170672,train,10,7,10 1 2 3 4 5 6 7,8,282 721 736 1535 1321 591 575 1024 1544 696 1544,39 39 39 38 40 40 40 40 37 37 32,10569
A,170672,train,9,1,9 8 7 8 9 10 9 8 7 6 5 6 7 8 9 10 9 8 7 6 5 4 3 2 3 4 5 6 7 8 9 10 9 8 7 6 5 4 3 2 3 4 5 6 7 8 9 10 9 8 7 6 5 6 7 8 9 10 1 2 1 10 1,63,1004 598 784 536 600 823 583 785 1816 720 2512 665 623 1159 584 552 1305 623 536 496 1008 593 567 504 1321 753 726 560 376 233 439 336 640 568 448 256 880 2800 3761 655 592 472 1360 712 744 567 520 480 465 568 1503 465 1009 542 272 2972 504 559 560 408 552 705 568 504 399 272 688 2562 3959 688 495 552 384 1632 504 672 584 1201 783 792 352 816 760 536 391 192 209 600 1840 2527 3346 614 416 441 607 472 520 377 1391 608 457 1031 841 560 351 208 1426 382 232 208 224 184 208 1712 576 944 376 520 496 1175 441 1536 544 873 367 239 2160 2921,39 39 40 40 40 38 38 38 37 37 38 38 40 40 40 40 39 39 39 39 37 37 37 37 38 38 38 38 38 38 40 40 40 40 40 40 32 13 39 39 39 39 38 38 38 38 40 40 40 40 37 37 37 37 37 38 38 38 40 40 40 39 39 39 39 39 32 13 38 38 38 38 38 40 40 40 40 39 39 39 39 37 37 37 37 37 37 32 13 13 38 38 38 38 40 40 40 40 37 37 37 39 39 39 39 39 37 37 37 37 37 37 37 40 40 38 38 38 38 39 39 39 39 37 37 37 39 32,106705
A,170672,train,10,7,10 9 8 7,4,505 536 520 599 608 1617,38 38 40 40 40 32,4385
A,170672,train,5,8,5 4 3 2 1 10 1 2 3 4 5 4 3 2 1 2 3 4 5 4 3 2 3 4 5 6 7 8 9 8,30,201 719 640 1632 632 1600 768 1104 472 1016 800 649 392 815 719 360 905 608 952 559 457 607 1944 1617 897 1183 935 847 633 1160 727 512 296 1160 2544 4913 599 288 383 641 632 568 1511 737 455 449 816 1360 527 416 1308 423 232 208 176 904 552 1336 2408,40 38 38 38 38 37 37 37 37 39 39 39 39 40 40 40 40 40 38 38 38 38 37 39 39 39 40 40 40 40 38 38 38 32 13 38 38 38 40 40 40 40 39 39 39 39 37 37 37 37 40 40 40 40 40 38 38 40 32,52904
A,170672,train,1,3,1 2 1 10 9 8 7 8 9 10 9 8 9 8 7 6 5 6 7 8 9 10 1 2 3,25,606 679 553 2296 543 631 1081 704 487 473 655 617 545 447 1031 1801 2352 1327 617 1039 521 855 3473 1471 768 561 383 520 553 496 447 817 551 568 480 1704 640 785 711 559 353 712 456 328 1280 1064 3400 1079 610 1854,39 39 39 37 37 37 38 38 38 40 40 40 40 40 32 13 38 38 38 38 40 40 38 40 40 40 40 39 39 39 39 37 37 37 37 40 40 38 38 38 38 39 39 39 32 13 38 38 40 32,46483
A,170672,train,2,1,2 3 4 5 4 3 2 1,8,1682 833 702 600 727 672 1200 673 1551 496 409 887 1904,40 40 40 40 38 38 38 38 39 39 39 37 32,12336
A,170672,train,4,6,4 5 6,3,363 832 560 415 840 528 1064 664 1912,40 40 40 40 39 39 39 37 32,7178
A,170672,train,7,10,7 6 5 4 3 2 1 10,8,562 760 759 440 456 488 2568 600 1729 279 464 1105 919 392 1624,39 39 39 39 40 40 38 38 38 38 38 37 37 37 32,13145
