group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,134427,train,4,6,4 5 6,3,6302 2622 2576,40 39 32,11500
A,134427,train,6,8,6 7 8,3,1414 1440 1376,39 38 32,4230
A,134427,train,4,6,4 3 2 3 4 5 6,7,760 944 768 767 560 464 482 1662 1472,38 38 38 40 40 40 40 39 32,7879
A,134427,train,2,7,2 1 10 9 8 7,6,1241 1119 1505 1008 559 545 1071,39 39 40 40 40 40 32,7048
A,134427,train,4,6,4 5 4 3 2 1 10 1 2 3 4 5 6,13,776 625 719 833 656 1245 1139 705 591 511 481 607 513 686 706 574 1313,40 40 38 38 38 39 39 39 37 37 37 40 40 40 40 39 32,12680
A,134427,train,1,3,1 10 1 2 3,5,718 1184 768 1185 1702,39 37 37 40 32,5557
A,134427,train,4,9,4 3 2 1 10 9,6,505 928 665 513 823 1089 1342,38 38 38 39 39 40 32,5865
A,134427,train,10,7,10 9 8 7,4,635 1215 687 1425,40 40 40 32,3962
A,134427,train,4,6,4 5 6,3,538 1168 1135,40 39 32,2841
A,134427,train,2,3,2 1 10 9 8 7 8 9 10 1 2 1 10 9 8 7 8 9 10 1 2 1 10 9 8 7 8 9 10 1 2 1 10 9 8 7 8 9 10 1 2 1 10 9 8 7 8 9 10 1 2 1 10 9 8 7 8 9 10 1 2 1 10 9 8 7 8 7 6 5 6 7 6 5 4 3,76,1324 1023 1024 864 592 608 689 527 1313 639 928 682 598 656 528 400 560 433 415 561 688 464 576 367 960 880 1009 1696 527 497 831 1648 671 609 548 1211 1201 2336 1680 1296 688 736 673 799 671 676 525 2800 1296 1057 2847 800 383 480 576 465 511 512 512 544 417 383 320 336 385 368 384 543 385 351 624 352 368 592 2304 448 1504 866 1054 479 1361 497 479 544 708 956 1807 449 576 666 1413 865 1119 1457 480 528 848 1072 929 703 1680,39 39 40 40 40 40 38 37 38 38 37 37 37 39 39 39 40 40 40 40 38 37 37 38 38 37 37 39 39 39 40 40 40 40 38 38 38 37 37 39 39 39 40 40 40 40 38 38 38 37 37 37 39 39 39 40 40 40 40 38 38 38 38 38 37 37 37 39 39 39 40 40 40 40 38 37 38 38 38 37 37 37 39 39 39 40 40 40 40 38 40 37 37 39 39 39 37 37 38 38 32,83210
A,134427,train,4,6,4 5 6,3,587 880 1120,40 39 32,2587
A,134427,train,1,3,1 2 3,3,876 1554 1517,37 40 32,3947
A,134427,train,1,3,1 2 3,3,523 800 1151,37 40 32,2474
A,134427,train,1,3,1 2 3,3,503 658 975,37 40 32,2136
A,134427,train,1,6,1 2 3 4 5 6,6,562 1014 1905 942 1154 1110,37 40 40 40 39 32,6687
A,134427,train,10,7,10 1 2 1 10 9 8 7,8,584 977 527 608 544 481 367 384 1679 993 1458,37 37 37 39 39 39 39 40 40 40 32,8602
A,134427,train,5,8,5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 1 10 1 2 3 4 5 6 7 6 5 4 3 2 1 10 1 2 1 10 1 2 3 4 5 4 3 2 3 2 1 10 1 2 3 4 5 6 7 6 5 4 3 2 1 10 9 8,72,423 529 592 719 737 480 943 496 705 591 624 481 1089 734 624 736 448 689 1726 1041 1264 1072 544 495 464 688 705 576 927 593 578 414 639 560 1329 1199 1488 1504 1152 1425 1408 688 656 591 1777 1506 1453 1361 1118 945 2128 1904 913 687 1025 1200 1391 2399 1154 1359 1056 1088 592 1441 1103 2208 1217 1359 1088 1407 2385 1808 4016 1889 1359 3441 1008 1103 960 1959 1082 1455,38 38 38 38 40 40 40 39 39 39 37 37 38 38 38 38 40 40 40 39 39 39 37 37 37 38 38 38 39 39 39 37 37 37 40 40 40 40 39 39 37 37 37 38 38 38 39 39 37 37 39 39 37 37 40 40 40 38 38 38 40 38 39 39 37 37 40 40 40 39 39 32 37 37 38 38 38 39 39 40 40 32,92710
A,134427,train,4,6,4 5 6,3,706 1105 1232,40 39 32,3043
A,134427,train,1,3,1 2 3,3,665 1936 1698,37 40 32,4299
A,134427,train,10,9,10 1 2 1 10 9,6,523 913 1136 784 1584 1424,37 37 39 39 40 32,6364
A,134427,train,10,7,10 9 8 7,4,1717 1010 846 1632,40 40 40 32,5205
A,134427,train,9,5,9 8 7 6 5,5,457 1297 1376 943 1296,40 40 37 37 32,5369
A,134427,train,10,5,10 9 8 7 6 5,6,406 911 849 1058 878 1087,40 40 40 37 37 32,5189
A,134427,train,4,6,4 5 6,3,513 1056 1505,40 39 32,3074
A,134427,train,2,7,2 3 4 5 6 7,6,1289 993 848 1471 1856 1297,40 40 40 39 39 32,7754
