group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,127223,train,4,6,4 3 2 1 10 1 2 3 4 5 6 7 6,13,2637 569 435 1125 415 360 514 376 796 365 325 349 348 387 435 304 652 486,37 40 40 39 39 39 37 37 37 40 38 38 38 38 39 39 37 32,10878
A,127223,train,4,2,4 3 2,3,1542 504 1194,40 40 32,3240
A,127223,train,1,3,1 2 3,3,2503 409 775 976,37 37 38 32,4663
A,127223,train,10,7,10 1 10 9 8 7,6,391 1020 391 528 457 439 1079,37 39 39 38 38 38 32,4305
A,127223,train,6,4,6 7 6 5 4,5,310 382 451 339 416 470 2168,39 39 37 37 37 40 32,4536
A,127223,train,4,6,4 3 2 1 10 1 2 3 4 5 4 3 2 1 10 1 2 1 10 9 8 9 10 9 10 1 2 1 10 9 8 7 8 9 10 1 2 1 10 1 2 3 2 3 4 5 6,47,675 950 460 484 501 399 389 425 316 352 408 402 797 406 417 296 347 435 368 482 389 452 258 290 556 396 501 418 761 925 371 349 380 521 277 335 318 436 316 293 372 304 310 526 1104 371 293 439 350 320 535 389 279 234 1591 383 280 721 1413 352 626 370 425 819 1156,37 40 40 40 39 39 39 37 37 37 38 38 38 38 40 40 40 40 39 39 39 37 37 37 39 39 38 38 39 40 40 40 38 40 37 37 37 39 39 39 38 38 38 38 40 40 40 40 37 37 37 39 39 39 37 37 37 38 40 40 38 38 38 39 32,31813
A,127223,train,1,3,1 10 1 2 3 4 3,7,1965 462 449 953 330 357 555 312 953 14977,40 39 39 37 37 37 38 38 40 32,21313
A,127223,train,2,3,2 3,2,1374 1145,38 32,2519
A,127223,train,10,7,10 1 2 1 10 1 2 3 4 5 4 3 2 3 2 1 10 1 2 3 4 5 4 3 2 1 10 1 2 3 4 5 6 5 6 7,36,593 1022 458 460 326 346 444 486 567 769 587 619 701 325 344 373 1020 1298 505 341 359 438 385 919 942 355 387 550 430 434 408 613 720 757 1278 1831 446 989 451 351 886 446 2255 2090 2074 368 432 458 518 1121,37 37 37 39 39 39 37 38 37 38 38 38 40 40 40 40 38 39 39 40 40 39 39 39 37 37 37 38 38 38 38 40 40 40 39 39 39 37 37 37 38 38 38 39 37 37 39 39 39 32,35275
A,127223,train,8,1,8 9 10 1,4,784 652 1324 410 1378 1184,37 37 40 40 37 32,5732
