group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,1441544534505,train,1,2,3,2 3 4 3,4,720 558 542 610 819 1634 2473,39 38 39 38 40 13 32,2 4 5,7356,1551548423.218,Sat Mar 02 2019 11:40:23 GMT-0600 (Central Standard Time)
A,1441544534505,train,2,2,3,2 1 10 9 8 9 10 1 2 3,10,3627 965 715 538 675 2363 569 474 863 1031 482 714 400 595 457 1199,37 37 40 38 38 37 37 39 40 39 40 39 39 39 38 32,1 2 4 5 9 11 12 13 15,15667,1551548444.917,Sat Mar 02 2019 11:40:44 GMT-0600 (Central Standard Time)
A,1441544534505,train,3,4,5,4 5 4 3 2 3 4 5,8,874 543 340 902 336 275 960 495 356 400 1319,38 38 38 40 40 40 40 38 38 38 32,1 4 5 6 8 9 10,6800,1551548457.891,Sat Mar 02 2019 11:40:57 GMT-0600 (Central Standard Time)
A,1441544534505,train,4,2,3,2 3,2,778 1167,38 32,1,1945,1551548465.873,Sat Mar 02 2019 11:41:05 GMT-0600 (Central Standard Time)
A,1441544534505,train,5,10,7,10 1 2 3 4 5 6 7,8,935 888 529 230 227 390 826 576 559 911,39 39 39 38 38 38 37 38 37 32,1 2 4 5 6 7 9,6071,1551548477.988,Sat Mar 02 2019 11:41:17 GMT-0600 (Central Standard Time)
A,1441544534505,train,6,4,5,4 5 6 5 6 5,6,7054 557 574 436 434 601 523 30628 1322,38 38 37 40 39 39 37 39 32,1 3 5 7 8,42129,1551548526.156,Sat Mar 02 2019 11:42:06 GMT-0600 (Central Standard Time)
A,1441544534505,train,7,10,7,10 1 2 3 4 5 6 7,8,300 493 642 190 380 796 877 898,39 39 38 38 38 37 37 32,1 2 3 4 5 6 7,4576,1551548536.774,Sat Mar 02 2019 11:42:16 GMT-0600 (Central Standard Time)
A,1441544534505,train,8,7,3,7 8 9 10 9 8 9 10 9 8 7 6 5 4 3,15,267 728 404 425 212 995 459 1280 220 976 475 571 1638 755 835,40 40 40 38 38 40 40 38 38 38 39 39 40 40 32,1 2 3 4 5 6 7 8 9 10 11 12 13 14,10240,1551548553.05,Sat Mar 02 2019 11:42:33 GMT-0600 (Central Standard Time)
A,1441544534505,train,9,4,5,4 5,2,732 1816,38 32,1,2548,1551548561.637,Sat Mar 02 2019 11:42:41 GMT-0600 (Central Standard Time)
A,1441544534505,train,10,2,4,2 3 4,3,378 483 1607,38 38 32,1 2,2468,1551548570.134,Sat Mar 02 2019 11:42:50 GMT-0600 (Central Standard Time)
A,1441544534505,train,11,10,3,10 9 10 9 8 7 6 5 4 3,10,455 661 537 702 495 995 612 444 362 1032,38 40 38 38 38 39 39 40 40 32,1 2 3 4 5 6 7 8 9,6295,1551548582.473,Sat Mar 02 2019 11:43:02 GMT-0600 (Central Standard Time)
A,1441544534505,train,12,4,5,4 3 2 3 4 5,6,814 1017 459 637 216 576 991,40 40 40 38 38 38 32,1 2 4 5 6,4710,1551548593.241,Sat Mar 02 2019 11:43:13 GMT-0600 (Central Standard Time)
