group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,146683,train,1,2,3,2 1 10 9 8 9 10 1 2 3,10,1885 2104 1776 2088 3824 1592 392 1008 856 648 608 793,39 39 40 32 40 38 38 37 37 37 40 32,1 2 3 5 6 7 8 9 11,17574,1551454325.74,Fri Mar 01 2019 08:32:05 GMT-0700 (Mountain Standard Time)
A,146683,train,2,2,3,2 3,2,775 848,40 32,1,1623,1551454333.37,Fri Mar 01 2019 08:32:13 GMT-0700 (Mountain Standard Time)
A,146683,train,3,5,10,5 4 3 2 1 10,6,816 880 784 1497 1152 680,38 38 38 39 39 32,1 2 3 4 5,5809,1551454345.187,Fri Mar 01 2019 08:32:25 GMT-0700 (Mountain Standard Time)
A,146683,train,4,6,1,6 7 8 9 10 1,6,609 720 1464 744 744 856 584,39 39 38 38 38 37 32,1 3 4 5 6,5721,1551454356.915,Fri Mar 01 2019 08:32:36 GMT-0700 (Mountain Standard Time)
A,146683,train,5,7,4,7 8 9 10 1 2 3 4,8,299 960 856 728 760 1688 688 24304,38 38 38 37 37 40 40 32,1 2 3 4 5 6 7,30283,1551454393.204,Fri Mar 01 2019 08:33:13 GMT-0700 (Mountain Standard Time)
A,146683,train,6,10,1,10 1,2,616 584,37 32,1,1200,1551454400.411,Fri Mar 01 2019 08:33:20 GMT-0700 (Mountain Standard Time)
A,146683,train,7,2,3,2 3,2,825 591,40 32,1,1416,1551454407.836,Fri Mar 01 2019 08:33:27 GMT-0700 (Mountain Standard Time)
A,146683,train,8,2,3,2 3,2,560 617,40 32,1,1177,1551454415.02,Fri Mar 01 2019 08:33:35 GMT-0700 (Mountain Standard Time)
A,146683,train,9,9,5,9 10 1 2 3 4 5,7,634 1224 1024 872 752 672 656 656,38 37 37 37 40 40 40 32,1 2 3 5 6 7,6490,1551454427.516,Fri Mar 01 2019 08:33:47 GMT-0700 (Mountain Standard Time)
A,146683,train,10,1,9,1 2 3 4 5 6 7 8 9,9,515 1351 905 760 1016 552 855 648 536,37 40 40 40 39 39 38 38 32,1 2 3 4 5 6 7 8,7138,1551454440.661,Fri Mar 01 2019 08:34:00 GMT-0700 (Mountain Standard Time)
A,146683,train,11,4,5,4 3 2 3 4 5,6,600 872 544 600 392 472 544,38 38 38 40 40 40 32,1 2 4 5 6,4024,1551454450.694,Fri Mar 01 2019 08:34:10 GMT-0700 (Mountain Standard Time)
A,146683,train,12,4,5,4 5,2,721 536,40 32,1,1257,1551454457.957,Fri Mar 01 2019 08:34:17 GMT-0700 (Mountain Standard Time)
A,146683,train,13,9,5,9 10 9 8 7 6 5,7,535 656 928 400 632 1000 680 792,38 38 40 40 40 37 37 32,1 3 4 5 6 7,5623,1551454469.59,Fri Mar 01 2019 08:34:29 GMT-0700 (Mountain Standard Time)
A,146683,train,14,2,3,2 3,2,488 520,40 32,1,1008,1551454476.606,Fri Mar 01 2019 08:34:36 GMT-0700 (Mountain Standard Time)
A,146683,train,15,2,3,2 3,2,472 527,40 32,1,999,1551454483.614,Fri Mar 01 2019 08:34:43 GMT-0700 (Mountain Standard Time)
A,146683,train,16,6,5,6 5,2,816 681,37 32,1,1497,1551454491.118,Fri Mar 01 2019 08:34:51 GMT-0700 (Mountain Standard Time)
A,146683,train,17,4,5,4 5,2,545 640,40 32,1,1185,1551454498.31,Fri Mar 01 2019 08:34:58 GMT-0700 (Mountain Standard Time)
A,146683,train,18,4,5,4 5,2,569 600,40 32,1,1169,1551454505.486,Fri Mar 01 2019 08:35:05 GMT-0700 (Mountain Standard Time)
A,146683,train,19,10,7,10 1 2 3 4 5 6 7,8,576 984 1416 472 520 1040 528 640,37 37 40 40 40 39 39 32,1 2 3 4 5 6 7,6176,1551454517.67,Fri Mar 01 2019 08:35:17 GMT-0700 (Mountain Standard Time)
A,146683,train,20,4,5,4 5,2,434 480,40 32,1,914,1551454524.59,Fri Mar 01 2019 08:35:24 GMT-0700 (Mountain Standard Time)
A,146683,train,21,2,3,2 3,2,512 720,40 32,1,1232,1551454531.83,Fri Mar 01 2019 08:35:31 GMT-0700 (Mountain Standard Time)
A,146683,train,22,8,7,8 7,2,938 656,40 32,1,1594,1551454539.43,Fri Mar 01 2019 08:35:39 GMT-0700 (Mountain Standard Time)
A,146683,train,23,4,7,4 3 2 1 10 9 8 7,8,823 824 536 528 1585 727 520 608 320,38 38 38 39 39 40 40 40 32,1 2 4 5 6 7 8,6471,1551454551.91,Fri Mar 01 2019 08:35:51 GMT-0700 (Mountain Standard Time)
A,146683,train,24,4,5,4 5,2,841 456,40 32,1,1297,1551454559.215,Fri Mar 01 2019 08:35:59 GMT-0700 (Mountain Standard Time)
A,146683,train,25,4,5,4 5,2,518 440,40 32,1,958,1551454566.184,Fri Mar 01 2019 08:36:06 GMT-0700 (Mountain Standard Time)
A,146683,train,26,2,7,2 3 2 1 2 3 4 5 6 7,10,415 848 360 760 1136 664 424 320 440 552 384 464 600,40 38 38 39 37 37 40 40 40 40 39 39 32,1 2 4 5 7 8 9 11 12,7367,1551454579.559,Fri Mar 01 2019 08:36:19 GMT-0700 (Mountain Standard Time)
A,146683,train,27,6,8,6 7 8,3,584 1200 504,39 38 32,1 2,2288,1551454587.855,Fri Mar 01 2019 08:36:27 GMT-0700 (Mountain Standard Time)
A,146683,train,28,6,9,6 5 4 3 2 1 10 9,8,961 1168 520 504 1120 1176 616 560,37 38 38 38 39 39 40 32,1 2 3 4 5 6 7,6625,1551454600.487,Fri Mar 01 2019 08:36:40 GMT-0700 (Mountain Standard Time)
A,146683,train,29,8,2,8 9 10 1 2,5,960 1208 856 888 648,38 38 37 37 32,1 2 3 4,4560,1551454611.055,Fri Mar 01 2019 08:36:51 GMT-0700 (Mountain Standard Time)
A,146683,train,30,2,3,2 3,2,464 464,40 32,1,928,1551454617.991,Fri Mar 01 2019 08:36:57 GMT-0700 (Mountain Standard Time)
A,146683,train,31,2,3,2 3,2,390 376,40 32,1,766,1551454624.767,Fri Mar 01 2019 08:37:04 GMT-0700 (Mountain Standard Time)
A,146683,train,32,2,9,2 1 10 9,4,519 1104 1720 568,39 39 40 32,1 2 3,3911,1551454634.688,Fri Mar 01 2019 08:37:14 GMT-0700 (Mountain Standard Time)
A,146683,train,33,2,3,2 3,2,533 568,40 32,1,1101,1551454641.799,Fri Mar 01 2019 08:37:21 GMT-0700 (Mountain Standard Time)
A,146683,train,34,6,1,6 5 4 3 2 1,6,778 1664 568 471 472 505 488 528,37 38 39 38 39 38 39 32,1 2 4 6 7,5474,1551454653.28,Fri Mar 01 2019 08:37:33 GMT-0700 (Mountain Standard Time)
A,146683,train,35,2,3,2 3,2,2337 688,40 32,1,3025,1551454662.312,Fri Mar 01 2019 08:37:42 GMT-0700 (Mountain Standard Time)
A,146683,train,36,5,7,5 4 3 2 1 10 9 8 7,9,7071 1624 1448 2512 1112 704 448 504 376,38 38 38 39 39 40 40 40 32,1 2 3 4 5 6 7 8,15799,1551454684.121,Fri Mar 01 2019 08:38:04 GMT-0700 (Mountain Standard Time)
A,146683,train,37,10,7,10 9 8 7,4,664 960 568 352,40 40 40 32,1 2 3,2544,1551454692.673,Fri Mar 01 2019 08:38:12 GMT-0700 (Mountain Standard Time)
A,146683,train,38,10,7,10 9 8 7,4,504 615 528 336,40 40 40 32,1 2 3,1983,1551454700.666,Fri Mar 01 2019 08:38:20 GMT-0700 (Mountain Standard Time)
A,146683,train,39,9,2,9 8 9 10 1 2,6,970 1464 281 495 464 576 720,40 38 38 38 37 37 32,1 2 3 5 6,4970,1551454711.641,Fri Mar 01 2019 08:38:31 GMT-0700 (Mountain Standard Time)
A,146683,train,40,4,9,4 5 6 7 8 9,6,577 856 1137 751 385 495,40 39 39 38 38 32,1 2 3 4 5,4201,1551454721.849,Fri Mar 01 2019 08:38:41 GMT-0700 (Mountain Standard Time)
A,146683,train,41,6,8,6 7 8,3,432 905 368,39 38 32,1 2,1705,1551454729.562,Fri Mar 01 2019 08:38:49 GMT-0700 (Mountain Standard Time)
A,146683,train,42,10,7,10 9 8 7,4,499 536 520 392,40 40 40 32,1 2 3,1947,1551454737.514,Fri Mar 01 2019 08:38:57 GMT-0700 (Mountain Standard Time)
A,146683,train,43,2,3,2 3,2,360 297,40 32,1,657,1551454744.178,Fri Mar 01 2019 08:39:04 GMT-0700 (Mountain Standard Time)
A,146683,train,44,4,5,4 3 2 1 10 9 8 7 6 5,10,1832 752 1952 1928 576 440 568 776 496 488,38 38 39 39 40 40 40 37 37 32,1 2 3 4 5 6 7 8 9,9808,1551454759.994,Fri Mar 01 2019 08:39:19 GMT-0700 (Mountain Standard Time)
A,146683,train,45,9,8,9 8,2,609 808,40 32,1,1417,1551454767.418,Fri Mar 01 2019 08:39:27 GMT-0700 (Mountain Standard Time)
A,146683,train,46,4,5,4 5,2,474 424,40 32,1,898,1551454774.322,Fri Mar 01 2019 08:39:34 GMT-0700 (Mountain Standard Time)
A,146683,train,47,6,1,6 7 8 9 10 1,6,705 976 504 464 808 592,39 38 38 38 37 32,1 2 3 4 5,4049,1551454784.379,Fri Mar 01 2019 08:39:44 GMT-0700 (Mountain Standard Time)
A,146683,train,48,2,3,2 3,2,657 487,40 32,1,1144,1551454791.531,Fri Mar 01 2019 08:39:51 GMT-0700 (Mountain Standard Time)
A,146683,train,49,4,5,4 5,2,456 463,40 32,1,919,1551454798.459,Fri Mar 01 2019 08:39:58 GMT-0700 (Mountain Standard Time)
A,146683,train,50,5,10,5 4 5 6 7 8 9 10,8,2321 1096 496 808 552 544 392 1432,38 40 39 39 38 38 38 32,1 2 3 4 5 6 7,7641,1551454812.107,Fri Mar 01 2019 08:40:12 GMT-0700 (Mountain Standard Time)
A,146683,train,51,10,7,10 9 8 7,4,688 544 560 384,40 40 40 32,1 2 3,2176,1551454820.291,Fri Mar 01 2019 08:40:20 GMT-0700 (Mountain Standard Time)
A,146683,train,52,2,3,2 3,2,537 432,40 32,1,969,1551454827.267,Fri Mar 01 2019 08:40:27 GMT-0700 (Mountain Standard Time)
A,146683,train,53,10,7,10 9 8 7,4,776 440 400 408,40 40 40 32,1 2 3,2024,1551454835.299,Fri Mar 01 2019 08:40:35 GMT-0700 (Mountain Standard Time)
A,146683,train,54,2,3,2 3,2,583 480,40 32,1,1063,1551454842.371,Fri Mar 01 2019 08:40:42 GMT-0700 (Mountain Standard Time)
A,146683,train,55,10,9,10 9,2,1112 1463,40 32,1,2575,1551454850.956,Fri Mar 01 2019 08:40:50 GMT-0700 (Mountain Standard Time)
A,146683,train,56,3,9,3 2 3 4 5 6 7 8 9,9,1057 720 623 273 488 695 583 1048 273 1272,38 38 40 40 40 39 39 38 38 32,1 3 4 5 6 7 8 9,7032,1551454863.996,Fri Mar 01 2019 08:41:03 GMT-0700 (Mountain Standard Time)
A,146683,train,57,4,5,4 5,2,454 311,40 32,1,765,1551454870.772,Fri Mar 01 2019 08:41:10 GMT-0700 (Mountain Standard Time)
A,146683,train,58,8,5,8 7 6 5,4,578 904 952 1608,40 37 37 32,1 2 3,4042,1551454880.82,Fri Mar 01 2019 08:41:20 GMT-0700 (Mountain Standard Time)
A,146683,train,59,4,5,4 5,2,584 576,40 32,1,1160,1551454887.988,Fri Mar 01 2019 08:41:27 GMT-0700 (Mountain Standard Time)
A,146683,train,60,10,7,10 9 8 7,4,544 440 512 400,40 40 40 32,1 2 3,1896,1551454895.892,Fri Mar 01 2019 08:41:35 GMT-0700 (Mountain Standard Time)
A,146683,train,61,10,7,10 9 8 7,4,535 432 664 456,40 40 40 32,1 2 3,2087,1551454903.989,Fri Mar 01 2019 08:41:43 GMT-0700 (Mountain Standard Time)
A,146683,train,62,2,3,2 3,2,460 1103,40 32,1,1563,1551454911.557,Fri Mar 01 2019 08:41:51 GMT-0700 (Mountain Standard Time)
A,146683,train,63,10,7,10 9 8 7,4,671 351 601 536,40 40 40 32,1 2 3,2159,1551454919.725,Fri Mar 01 2019 08:41:59 GMT-0700 (Mountain Standard Time)
A,146683,train,64,2,10,2 1 10,3,625 1400 760,39 39 32,1 2,2785,1551454928.517,Fri Mar 01 2019 08:42:08 GMT-0700 (Mountain Standard Time)
A,146683,train,65,10,7,10 9 8 7,4,808 368 440 384,40 40 40 32,1 2 3,2000,1551454936.525,Fri Mar 01 2019 08:42:16 GMT-0700 (Mountain Standard Time)
A,146683,train,66,4,8,4 5 6 7 8,5,1951 1000 1112 672 424,40 39 39 38 32,1 2 3 4,5159,1551454947.693,Fri Mar 01 2019 08:42:27 GMT-0700 (Mountain Standard Time)
A,146683,train,67,4,5,4 5,2,495 440,40 32,1,935,1551454954.637,Fri Mar 01 2019 08:42:34 GMT-0700 (Mountain Standard Time)
A,146683,train,68,6,1,6 7 8 9 10 1,6,1145 1344 528 480 840 520,39 38 38 38 37 32,1 2 3 4 5,4857,1551454965.501,Fri Mar 01 2019 08:42:45 GMT-0700 (Mountain Standard Time)
A,146683,train,69,5,6,5 4 3 2 1 10 9 8 7 6,10,810 519 609 792 1031 712 712 504 512 352 569,38 38 38 39 39 40 40 40 40 37 32,1 2 3 4 5 6 7 8 10,7122,1551454978.63,Fri Mar 01 2019 08:42:58 GMT-0700 (Mountain Standard Time)
A,146683,train,70,4,5,4 5,2,505 624,40 32,1,1129,1551454985.766,Fri Mar 01 2019 08:43:05 GMT-0700 (Mountain Standard Time)
A,146683,train,71,8,1,8 9 10 1,4,760 1000 776 512,38 38 37 32,1 2 3,3048,1551454994.822,Fri Mar 01 2019 08:43:14 GMT-0700 (Mountain Standard Time)
A,146683,train,72,10,5,10 1 2 3 4 5,6,601 1400 960 472 432 520,37 37 40 40 40 32,1 2 3 4 5,4385,1551455005.214,Fri Mar 01 2019 08:43:25 GMT-0700 (Mountain Standard Time)
A,146683,train,73,10,7,10 9 8 7,4,712 520 457 423,40 40 40 32,1 2 3,2112,1551455013.334,Fri Mar 01 2019 08:43:33 GMT-0700 (Mountain Standard Time)
A,146683,train,74,10,7,10 9 8 7,4,879 368 496 416,40 40 40 32,1 2 3,2159,1551455021.503,Fri Mar 01 2019 08:43:41 GMT-0700 (Mountain Standard Time)
A,146683,train,75,2,3,2 3,2,407 399,40 32,1,806,1551455028.319,Fri Mar 01 2019 08:43:48 GMT-0700 (Mountain Standard Time)
A,146683,train,76,10,7,10 9 8 7,4,329 384 424 744,40 40 40 32,1 2 3,1881,1551455036.207,Fri Mar 01 2019 08:43:56 GMT-0700 (Mountain Standard Time)
A,146683,train,77,10,7,10 9 8 7,4,753 399 408 369,40 40 40 32,1 2 3,1929,1551455044.143,Fri Mar 01 2019 08:44:04 GMT-0700 (Mountain Standard Time)
A,146683,train,78,2,3,2 3,2,481 504,40 32,1,985,1551455051.135,Fri Mar 01 2019 08:44:11 GMT-0700 (Mountain Standard Time)
A,146683,train,79,4,5,4 5,2,536 496,40 32,1,1032,1551455058.175,Fri Mar 01 2019 08:44:18 GMT-0700 (Mountain Standard Time)
A,146683,train,80,4,5,4 5,2,649 416,40 32,1,1065,1551455065.247,Fri Mar 01 2019 08:44:25 GMT-0700 (Mountain Standard Time)
A,146683,train,81,4,5,4 5,2,571 496,40 32,1,1067,1551455072.319,Fri Mar 01 2019 08:44:32 GMT-0700 (Mountain Standard Time)
A,146683,train,82,7,1,7 6 5 4 3 2 1,7,1024 992 936 536 496 807 448,37 37 38 38 38 39 32,1 2 3 4 5 6,5239,1551455083.567,Fri Mar 01 2019 08:44:43 GMT-0700 (Mountain Standard Time)
