group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,155527,train,1,4,5,4 3 2 3 4 5,6,1218 592 327 384 320 296 272 609 560,40 40 40 38 39 39 38 38 32,1 2 4 7 8,4578,1551453663.58,Fri Mar 01 2019 10:21:03 GMT-0500 (Eastern Standard Time)
A,155527,train,2,2,3,2 1 10 9 8 7 8 9 10 1 2 3,12,381 368 383 329 343 328 400 417 479 231 217 263 377 432 303 481 343 369 568,37 39 39 39 38 38 38 38 40 40 40 40 40 40 37 37 37 38 32,2 3 5 6 7 9 10 11 15 16 18,7012,1551453676.605,Fri Mar 01 2019 10:21:16 GMT-0500 (Eastern Standard Time)
A,155527,train,3,4,5,4 3 2 3 4 5 4 5,8,957 488 472 345 215 168 217 408 311 305 175,40 40 40 40 38 38 38 38 40 38 32,1 2 5 6 7 9 10,4061,1551453686.678,Fri Mar 01 2019 10:21:26 GMT-0500 (Eastern Standard Time)
A,155527,train,4,4,5,4 5,2,276 431,38 32,1,707,1551453693.396,Fri Mar 01 2019 10:21:33 GMT-0500 (Eastern Standard Time)
A,155527,train,5,4,5,4 5,2,380 319,38 32,1,699,1551453700.11,Fri Mar 01 2019 10:21:40 GMT-0500 (Eastern Standard Time)
A,155527,train,6,4,5,4 5,2,648 328,38 32,1,976,1551453707.101,Fri Mar 01 2019 10:21:47 GMT-0500 (Eastern Standard Time)
A,155527,train,7,10,7,10 9 8 7,4,427 488 392 408 368 465,40 40 38 38 38 32,3 4 5,2548,1551453715.662,Fri Mar 01 2019 10:21:55 GMT-0500 (Eastern Standard Time)
A,155527,train,8,10,7,10 9 8 7,4,564 343 384 376,38 38 38 32,1 2 3,1667,1551453723.34,Fri Mar 01 2019 10:22:03 GMT-0500 (Eastern Standard Time)
A,155527,train,9,10,7,10 9 8 7,4,1231 383 345 343,38 38 38 32,1 2 3,2302,1551453731.652,Fri Mar 01 2019 10:22:11 GMT-0500 (Eastern Standard Time)
A,155527,train,10,10,7,10 9 8 7,4,464 191 152 80,38 38 38 32,1 2 3,887,1551453738.549,Fri Mar 01 2019 10:22:18 GMT-0500 (Eastern Standard Time)
A,155527,train,11,10,7,10 9 8 7,4,300 191 136 184,38 38 38 32,1 2 3,811,1551453745.372,Fri Mar 01 2019 10:22:25 GMT-0500 (Eastern Standard Time)
A,155527,train,12,2,3,2 3,2,243 423 560 544,40 40 38 32,3,1770,1551453753.156,Fri Mar 01 2019 10:22:33 GMT-0500 (Eastern Standard Time)
A,155527,train,13,4,5,4 5,2,698 432,38 32,1,1130,1551453760.3,Fri Mar 01 2019 10:22:40 GMT-0500 (Eastern Standard Time)
A,155527,train,14,4,5,4 5,2,385 189,38 32,1,574,1551453766.885,Fri Mar 01 2019 10:22:46 GMT-0500 (Eastern Standard Time)
